time_s,ref_bpm,fft_bpm,final_bpm,is_motion,used_adaptive
105.5,139.8941918833611,57.861328125,140.2587890625,1.0,1.0
106.5,141.41846852413184,58.59375,140.625,1.0,1.0
107.5,142.48739187029548,58.59375,140.625,1.0,1.0
108.5,143.0,58.59375,140.625,1.0,1.0
109.5,143.0,58.59375,140.625,1.0,1.0
110.5,143.0,58.59375,141.7236328125,1.0,1.0
111.5,142.90875332477657,58.2275390625,141.7236328125,1.0,1.0
112.5,142.40875332477657,57.861328125,141.7236328125,1.0,1.0
113.5,141.8673803667088,57.861328125,141.7236328125,1.0,1.0
114.5,141.3673803667088,58.2275390625,141.7236328125,1.0,1.0
115.5,141.0,58.2275390625,141.7236328125,1.0,1.0
116.5,141.0,58.2275390625,141.357421875,1.0,1.0
117.5,141.0,58.2275390625,141.357421875,1.0,1.0
118.5,141.0,58.2275390625,141.357421875,1.0,1.0
119.5,141.0,58.9599609375,141.357421875,1.0,1.0
120.5,141.0,59.326171875,141.357421875,1.0,1.0
121.5,141.5489094204408,59.326171875,141.7236328125,1.0,1.0
122.5,142.61868876612976,59.326171875,141.7236328125,1.0,1.0
123.5,143.6608482021968,59.6923828125,143.5546875,1.0,1.0
124.5,144.59106885650783,60.05859375,143.5546875,1.0,1.0
125.5,145.1323415026776,60.05859375,143.9208984375,1.0,1.0
126.5,145.6323415026776,60.4248046875,144.287109375,1.0,1.0
127.5,146.0,60.4248046875,145.01953125,1.0,1.0
128.5,146.0,60.4248046875,145.01953125,1.0,1.0
129.5,145.76711155039095,60.791015625,145.01953125,1.0,1.0
130.5,145.27371186310864,62.79101562500001,145.01953125,1.0,1.0
131.5,143.48184158993809,64.79101562500001,145.01953125,1.0,1.0
132.5,140.4471003607224,66.79101562500001,144.287109375,1.0,1.0
133.5,138.37200410391307,68.79101562500003,143.5546875,1.0,1.0
134.5,136.83002672463624,70.79101562500003,139.5263671875,1.0,1.0
135.5,135.42988170422518,72.79101562500004,136.962890625,1.0,1.0
136.5,135.0,74.79101562500004,135.498046875,1.0,1.0
137.5,134.86765074977842,76.79101562500006,135.1318359375,1.0,1.0
138.5,134.21455206800073,78.79101562500006,134.765625,1.0,1.0
139.5,133.17297201577077,80.79101562500006,134.033203125,1.0,1.0
140.5,131.5435545320641,82.79101562500007,132.568359375,1.0,1.0
141.5,129.28527675945813,84.79101562500007,130.0048828125,1.0,1.0
142.5,127.09271753883314,86.79101562500009,127.0751953125,1.0,1.0
143.5,124.51664613948336,88.79101562500009,125.6103515625,1.0,1.0
144.5,122.43555907271593,90.7910156250001,123.4130859375,1.0,1.0
145.5,120.8458923402154,92.7910156250001,121.9482421875,1.0,1.0
146.5,118.97224931015039,94.7910156250001,119.7509765625,1.0,1.0
147.5,118.47959997245775,96.79101562500011,118.2861328125,1.0,1.0
148.5,118.35371427738171,98.79101562500011,117.919921875,1.0,1.0
149.5,117.62819473799894,100.79101562500013,117.919921875,1.0,1.0
150.5,115.87765607335348,102.79101562500013,116.8212890625,1.0,1.0
151.5,113.5774930982338,104.79101562500014,115.3564453125,1.0,1.0
152.5,112.42022269506305,106.79101562500014,113.1591796875,1.0,1.0
153.5,112.03649975416599,108.79101562500014,111.328125,1.0,1.0
154.5,112.0,110.595703125,110.9619140625,1.0,1.0
155.5,111.99257513203412,110.595703125,110.595703125,1.0,1.0
156.5,111.46397935788421,110.595703125,110.595703125,1.0,0.0
157.5,110.42149995673094,110.595703125,110.595703125,1.0,0.0
158.5,109.38017984853282,110.595703125,110.595703125,1.0,0.0
159.5,108.33862672938403,109.130859375,109.130859375,1.0,0.0
160.5,107.29698048519839,107.2998046875,107.2998046875,1.0,0.0
161.5,106.25536680980133,105.46875,105.46875,1.0,0.0
162.5,105.36692893633499,104.736328125,104.736328125,1.0,0.0
163.5,104.88379817770345,104.3701171875,104.3701171875,1.0,0.0
164.5,104.41996252507309,104.3701171875,104.3701171875,1.0,0.0
165.5,104.03616434736963,104.3701171875,104.3701171875,1.0,0.0
166.5,104.0,104.00390625,104.00390625,1.0,0.0
167.5,102.49268366781263,103.271484375,103.271484375,1.0,0.0
168.5,100.46343523976134,101.806640625,101.806640625,1.0,0.0
169.5,99.42068852733937,99.806640625,99.806640625,1.0,0.0
170.5,97.87943279276601,97.80664062499999,97.80664062499999,1.0,0.0
171.5,96.33894354889148,95.80664062499999,95.80664062499999,1.0,0.0
172.5,95.40944771151612,95.80664062499999,95.80664062499999,1.0,0.0
173.5,95.13305322274891,95.80664062499999,95.80664062499999,1.0,0.0
174.5,95.63305322274891,94.8486328125,94.8486328125,1.0,0.0
175.5,96.0,94.482421875,94.482421875,1.0,0.0
176.5,96.0,93.75,93.75,1.0,0.0
177.5,96.0,93.017578125,93.017578125,1.0,0.0
178.5,95.027120094798,93.017578125,93.017578125,1.0,0.0
179.5,93.77336822348688,92.6513671875,92.6513671875,1.0,0.0
180.5,92.71792463933747,91.1865234375,91.1865234375,0.0,0.0
181.5,91.42267744914234,90.4541015625,90.4541015625,0.0,0.0
182.5,90.45100093849376,90.4541015625,90.4541015625,1.0,0.0
183.5,90.0,90.4541015625,90.4541015625,1.0,0.0
184.5,90.0,90.087890625,90.087890625,1.0,0.0
185.5,90.13310820743416,89.35546875,89.35546875,1.0,0.0
186.5,90.55599356195495,88.623046875,88.623046875,1.0,0.0
187.5,90.5854057085547,88.087890625,88.087890625,1.0,0.0
188.5,89.40208364724133,88.087890625,88.087890625,1.0,0.0
189.5,87.78534653273012,88.087890625,88.087890625,1.0,0.0
190.5,87.0457832395227,86.08789062499999,86.08789062499999,0.0,0.0
191.5,87.0,85.693359375,85.693359375,0.0,0.0
192.5,87.0,85.3271484375,85.3271484375,0.0,0.0
193.5,86.90177268812748,84.228515625,84.228515625,0.0,0.0
194.5,85.83190865907974,84.08789062499999,84.08789062499999,0.0,0.0
195.5,84.43013597095228,83.8623046875,83.8623046875,0.0,0.0
196.5,84.0,83.8623046875,83.8623046875,0.0,0.0
197.5,84.0,84.228515625,84.228515625,0.0,0.0
198.5,84.15404803091931,82.9326171875,82.9326171875,0.0,0.0
199.5,84.53788681519418,82.5947265625,82.5947265625,0.0,0.0
200.5,84.4199301027594,82.228515625,82.228515625,0.0,0.0
201.5,84.03609131848452,80.9326171875,80.9326171875,0.0,0.0
202.5,83.51305097818496,80.9326171875,80.9326171875,0.0,0.0
203.5,81.99733468112478,80.59472656249999,80.59472656249999,0.0,0.0
204.5,79.98428370293982,78.59472656249999,78.59472656249999,0.0,0.0
205.5,79.0,78.59472656249999,78.59472656249999,0.0,0.0
206.5,79.07005054237419,78.59472656249999,78.59472656249999,0.0,0.0
207.5,79.57005054237419,78.59472656249999,78.59472656249999,0.0,0.0
208.5,80.0,78.56640625,78.56640625,0.0,0.0
209.5,80.0,78.5380859375,78.5380859375,0.0,0.0
210.5,79.84583009172749,78.5380859375,78.5380859375,0.0,0.0
211.5,79.22982501694598,78.5380859375,78.5380859375,0.0,0.0
212.5,78.4207825774168,78.5380859375,78.5380859375,0.0,0.0
213.5,77.72636803137642,77.60839843750001,77.60839843750001,0.0,0.0
214.5,77.03195348533605,77.08740234375,77.08740234375,0.0,0.0
215.5,76.33753893929567,76.56640624999999,76.56640624999999,0.0,0.0
216.5,75.64312439325529,76.08740234375,76.08740234375,0.0,0.0
217.5,74.94870984721491,75.6083984375,75.6083984375,0.0,0.0
