t_center_s,t_pred_s,ref_bpm,final_bpm,pure_fft_bpm,motion_flag,segment
147.0,151.5,97.14817442929521,98.09000197592798,98.09000197592798,0,post_rest
148.0,152.5,97.79462182477567,97.82518090200799,97.82518090200799,0,post_rest
149.0,153.5,98.33014783428162,97.5668982836998,97.5668982836998,0,post_rest
150.0,154.5,97.07251554724158,97.1776635843967,97.1776635843967,0,post_rest
151.0,155.5,94.38881510844043,95.83334474552488,95.83334474552488,0,post_rest
152.0,156.5,92.8418271874562,92.84714269750759,92.84714269750759,0,post_rest
153.0,157.5,91.57781673927741,89.72952778722157,89.72952778722157,0,post_rest
154.0,158.5,88.7359895518212,87.44165765313565,87.44165765313565,0,post_rest
155.0,159.5,87.0,85.57140252463586,85.57140252463586,0,post_rest
156.0,160.5,86.84707296137339,84.1186234532919,84.1186234532919,0,post_rest
157.0,161.5,85.3057464079398,82.8085267181975,82.8085267181975,0,post_rest
158.0,162.5,81.32250036824333,81.22899284282978,81.22899284282978,0,post_rest
159.0,163.5,78.05982561797116,81.02784213743764,81.02784213743764,0,post_rest
160.0,164.5,76.69599869629424,80.83165786065719,80.83165786065719,0,post_rest
161.0,165.5,75.84632601427755,79.67901367999163,79.67901367999163,0,post_rest
162.0,166.5,75.34632601427755,79.35506832173117,79.35506832173117,0,post_rest
163.0,167.5,75.0,78.34908502745304,78.34908502745304,0,post_rest
164.0,168.5,75.0,77.34759554361676,77.34759554361676,0,post_rest
165.0,169.5,75.0,77.17446352702223,77.17446352702223,0,post_rest
166.0,170.5,75.15792824541563,76.18163154577312,76.18163154577312,0,post_rest
167.0,171.5,75.81601750082312,74.91831046476524,74.91831046476524,0,post_rest
168.0,172.5,76.8060768236535,74.07104285628223,74.07104285628223,0,post_rest
169.0,173.5,77.5064058260791,73.50239922471997,73.50239922471997,0,post_rest
170.0,174.5,77.0645237255748,73.21228165477456,73.21228165477456,0,post_rest
171.0,175.5,75.40059494681145,73.06326554711708,73.06326554711708,0,post_rest
172.0,176.5,73.53670009585572,72.78059955870437,72.78059955870437,0,post_rest
173.0,177.5,72.34221061678596,72.63885105237601,72.63885105237601,0,post_rest
174.0,178.5,71.84792861082578,72.36327322757624,72.36327322757624,0,post_rest
175.0,179.5,71.34792861082578,72.22843787747767,72.22843787747767,0,post_rest
176.0,180.5,71.0,72.09693162403474,72.09693162403474,0,post_rest
177.0,181.5,71.0,71.96867227155815,71.96867227155815,0,post_rest
178.0,182.5,70.86419380185765,71.84357965377737,71.84357965377737,0,post_rest
179.0,183.5,70.52221683868346,71.58424648217172,71.58424648217172,0,post_rest
180.0,184.5,70.6580230368258,71.46525470335084,71.46525470335084,0,post_rest
181.0,185.5,70.84217053183694,71.21187174045443,71.21187174045443,0,post_rest
182.0,186.5,70.34217053183694,71.03001870838507,71.03001870838507,0,post_rest
183.0,187.5,70.0,70.85096030987609,70.85096030987609,0,post_rest
184.0,188.5,70.0,70.53729844361655,70.53729844361655,0,post_rest
185.0,189.5,70.0,70.22629491503032,70.22629491503032,0,post_rest
186.0,190.5,69.84718532229415,70.05521319108894,70.05521319108894,0,post_rest
187.0,191.5,69.50493427213604,69.88666015616268,69.88666015616268,0,post_rest
188.0,192.5,69.65774894984189,69.7205733766973,69.7205733766973,0,post_rest
189.0,193.5,69.847945136173,69.55689196062855,69.55689196062855,0,post_rest
190.0,194.5,69.19018281531746,69.39555651932253,69.39555651932253,0,post_rest
191.0,195.5,68.34223767914447,69.23650913045597,69.23650913045597,0,post_rest
192.0,196.5,68.0,69.14835785259413,69.14835785259413,0,post_rest
193.0,197.5,68.0,69.06238303753751,69.06238303753751,0,post_rest
194.0,198.5,67.8418907370311,69.04719549900925,69.04719549900925,0,post_rest
195.0,199.5,67.3418907370311,69.03407827594262,69.03407827594262,0,post_rest
196.0,200.5,67.0,68.8856511505043,68.8856511505043,0,post_rest
197.0,201.5,67.0,68.7391933700511,68.7391933700511,0,post_rest
198.0,202.5,67.0,68.66332086206334,68.66332086206334,0,post_rest
199.0,203.5,67.0,68.58932165297244,68.58932165297244,0,post_rest
200.0,204.5,67.0,68.44848494008258,68.44848494008258,0,post_rest
201.0,205.5,67.0,68.3094301642243,68.3094301642243,0,post_rest
