Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
10.25,1025,13510,1,0,0,0,808.79211,874.32861,1564.25476,1686.47766,-0.03088,0.02319,1.00223,-1.96,0.63,-0.438,6971,74416,110208
10.26,1026,13511,1,0,0,0,808.79211,874.32861,1564.17847,1686.32507,-0.03137,0.02332,1.00235,-1.96,0.648,-0.595,6971,74416,110208
10.27,1027,13512,1,0,0,0,808.79211,874.32861,1564.25476,1686.40137,-0.03308,0.02368,1.00296,-1.925,0.508,-0.7,6972,74416,110209
10.28,1028,13513,1,0,0,0,808.79211,874.32861,1564.25476,1686.40137,-0.03052,0.02307,0.9993,-1.82,0.473,-0.438,6972,74416,110209
10.29,1029,13514,1,0,0,0,808.79211,874.32861,1564.33105,1686.85913,-0.0315,0.02283,0.99832,-1.733,0.49,-0.438,6974,74417,110208
10.3,1030,13515,1,0,0,0,808.79211,874.25232,1564.25476,1687.54578,-0.03198,0.0238,0.99918,-1.838,0.543,-0.455,6974,74417,110208
10.31,1031,13516,1,0,0,0,808.79211,874.25232,1564.10217,1686.78284,-0.03284,0.02332,1.00101,-1.803,0.595,-0.298,6972,74415,110206
10.32,1032,13517,1,0,0,0,808.79211,874.25232,1564.40735,1687.01172,-0.03345,0.02344,1.00308,-1.75,0.595,-0.298,6972,74415,110206
10.33,1033,13518,1,0,0,0,808.79211,874.25232,1564.25476,1686.85913,-0.03211,0.02161,1.00186,-1.908,0.543,-0.35,6971,74414,110205
10.34,1034,13519,1,0,0,0,808.79211,874.25232,1564.17847,1686.63025,-0.03162,0.02124,1.00052,-1.855,0.525,-0.403,6971,74414,110205
10.35,1035,13520,1,0,0,0,808.71582,874.25232,1564.25476,1686.17249,-0.03259,0.02332,1.00015,-1.645,0.508,-0.385,6969,74410,110203
10.36,1036,13521,1,0,0,0,808.71582,874.25232,1564.10217,1686.47766,-0.03076,0.0238,0.99966,-1.61,0.578,-0.473,6969,74410,110203
10.37,1037,13522,1,0,0,0,808.71582,874.25232,1564.17847,1686.40137,-0.03052,0.02307,0.99966,-1.61,0.56,-0.473,6970,74409,110205
10.38,1038,13523,1,0,0,0,808.71582,874.25232,1564.25476,1686.63025,-0.02942,0.02539,1.00015,-1.733,0.63,-0.298,6970,74409,110205
10.39,1039,13524,1,0,0,0,808.71582,874.25232,1564.17847,1686.85913,-0.03052,0.02307,1.00125,-1.803,0.595,-0.525,6972,74413,110210
10.4,1040,13525,1,0,0,0,808.71582,874.09973,1564.17847,1686.55396,-0.03333,0.02149,1.00101,-1.943,0.63,-0.28,6972,74413,110210
10.41,1041,13526,1,0,0,0,808.71582,874.09973,1564.10217,1686.70654,-0.03174,0.02087,1.00003,-1.75,0.49,-0.403,6975,74416,110215
10.42,1042,13527,1,0,0,0,808.71582,874.09973,1564.10217,1686.70654,-0.03211,0.021,0.99881,-1.523,0.333,-0.438,6975,74416,110215
10.43,1043,13528,1,0,0,0,808.71582,874.09973,1564.17847,1686.70654,-0.03003,0.02124,0.99649,-1.505,0.49,-0.298,6971,74413,110219
10.44,1044,13529,1,0,0,0,808.71582,874.09973,1564.17847,1686.70654,-0.03198,0.02283,0.99918,-1.418,0.543,-0.28,6971,74413,110219
10.45,1045,13530,1,0,0,0,808.63953,874.09973,1564.17847,1686.93542,-0.0315,0.026,1.00089,-1.488,0.49,-0.298,6970,74413,110221
10.46,1046,13531,1,0,0,0,808.63953,874.09973,1563.87329,1686.47766,-0.0315,0.026,1.00089,-1.768,0.49,-0.298,6970,74413,110221
10.47,1047,13532,1,0,0,0,808.63953,874.09973,1564.02588,1687.16431,-0.03027,0.02197,1.00076,-1.978,0.473,-0.56,6972,74415,110220
10.48,1048,13533,1,0,0,0,808.63953,874.09973,1564.02588,1686.93542,-0.03113,0.0199,1.00027,-1.89,0.525,-0.49,6972,74415,110220
10.49,1049,13534,1,0,0,0,808.63953,874.09973,1564.10217,1686.70654,-0.03137,0.021,1.00076,-1.768,0.613,-0.525,6971,74412,110223
10.5,1050,13535,1,0,0,0,808.63953,874.25232,1564.02588,1686.70654,-0.03052,0.02161,1.00064,-1.523,0.49,-0.333,6971,74412,110223
10.51,1051,13536,1,0,0,0,808.63953,874.25232,1564.02588,1686.70654,-0.03333,0.02173,1.00076,-1.47,0.368,-0.298,6973,74410,110224
10.52,1052,13537,1,0,0,0,808.63953,874.25232,1564.17847,1686.55396,-0.03174,0.02393,0.99954,-1.61,0.473,-0.455,6973,74410,110224
10.53,1053,13538,1,0,0,0,808.63953,874.25232,1564.33105,1686.47766,-0.03052,0.02307,0.99954,-1.575,0.438,-0.508,6973,74412,110228
10.54,1054,13539,1,0,0,0,808.63953,874.25232,1564.17847,1686.78284,-0.03259,0.02295,1.0004,-1.593,0.368,-0.508,6973,74412,110228
10.55,1055,13540,1,0,0,0,808.56323,874.25232,1564.10217,1686.78284,-0.03113,0.02283,1.00052,-1.61,0.403,-0.28,6973,74409,110230
10.56,1056,13541,1,0,0,0,808.56323,874.25232,1564.10217,1686.70654,-0.03296,0.02356,1.00101,-1.733,0.508,-0.49,6973,74409,110230
10.57,1057,13542,1,0,0,0,808.56323,874.25232,1564.33105,1686.93542,-0.03101,0.02149,1.00027,-1.663,0.508,-0.263,6974,74411,110234
10.58,1058,13543,1,0,0,0,808.56323,874.25232,1564.25476,1686.70654,-0.03174,0.02344,1.0004,-1.54,0.49,-0.333,6974,74411,110234
10.59,1059,13544,1,0,0,0,808.56323,874.25232,1564.71252,1687.62207,-0.03186,0.02539,1.00113,-1.435,0.455,-0.28,6976,74409,110230
10.6,1060,13545,1,0,0,0,808.56323,874.25232,1564.17847,1687.2406,-0.03174,0.02564,1.00003,-1.593,0.473,-0.438,6976,74409,110230
10.61,1061,13546,1,0,0,0,808.56323,874.25232,1564.17847,1686.55396,-0.03125,0.02356,0.99991,-1.75,0.56,-0.298,6976,74409,110230
10.62,1062,13547,1,0,0,0,808.56323,874.25232,1564.33105,1686.70654,-0.02869,0.02393,0.99905,-1.715,0.508,-0.228,6976,74409,110230
10.63,1063,13548,1,0,0,0,808.56323,874.25232,1564.10217,1686.85913,-0.02966,0.02295,0.99796,-1.593,0.508,-0.333,6976,74409,110238
10.64,1064,13549,1,0,0,0,808.56323,874.25232,1564.10217,1686.70654,-0.02905,0.02222,0.99808,-1.698,0.543,-0.438,6976,74409,110238
10.65,1065,13550,1,0,0,0,808.71582,874.25232,1564.33105,1686.70654,-0.0315,0.02332,1.00003,-1.663,0.595,-0.35,6978,74408,110238
10.66,1066,13551,1,0,0,0,808.71582,874.25232,1563.87329,1686.85913,-0.03223,0.02356,1.00162,-1.89,0.595,-0.228,6978,74408,110238
10.67,1067,13552,1,0,0,0,808.71582,874.25232,1564.10217,1686.70654,-0.03027,0.02161,0.99942,-1.855,0.578,-0.14,6978,74414,110247
10.68,1068,13553,1,0,0,0,808.71582,874.25232,1564.10217,1686.78284,-0.03064,0.02161,0.99966,-1.82,0.578,-0.245,6978,74414,110247
10.69,1069,13554,1,0,0,0,808.71582,874.25232,1564.02588,1686.93542,-0.03174,0.0221,0.99954,-1.628,0.473,-0.158,6981,74412,110245
10.7,1070,13555,1,0,0,0,808.71582,874.09973,1564.17847,1686.63025,-0.03272,0.02283,1.00089,-1.558,0.578,-0.14,6981,74412,110245
10.71,1071,13556,1,0,0,0,808.71582,874.09973,1564.17847,1686.70654,-0.03211,0.02295,0.99991,-1.488,0.543,-0.175,6984,74413,110251
10.72,1072,13557,1,0,0,0,808.71582,874.09973,1564.02588,1686.85913,-0.03162,0.02283,0.99954,-1.47,0.578,-0.28,6984,74413,110251
10.73,1073,13558,1,0,0,0,808.71582,874.09973,1564.02588,1686.63025,-0.03308,0.01917,1.00284,-1.225,0.35,-0.385,6984,74412,110255
10.74,1074,13559,1,0,0,0,808.71582,874.09973,1564.25476,1686.78284,-0.03137,0.01587,1.00064,-0.525,0.193,-0.508,6984,74412,110255
10.75,1075,13560,1,0,0,0,808.71582,874.09973,1564.17847,1686.93542,-0.02722,0.02649,1.00076,-0.333,0.28,-0.42,6986,74416,110260
10.76,1076,13561,1,0,0,0,808.71582,874.09973,1563.94958,1686.55396,-0.0282,0.03162,1.00003,-0.753,0.56,-0.298,6986,74416,110260
10.77,1077,13562,1,0,0,0,808.71582,874.09973,1564.25476,1686.63025,-0.03101,0.03296,0.99857,-1.505,0.613,-0.578,6988,74415,110264
10.78,1078,13563,1,0,0,0,808.71582,874.09973,1564.10217,1686.85913,-0.03137,0.02149,0.99954,-2.083,0.385,-0.035,6988,74415,110264
10.79,1079,13564,1,0,0,0,808.71582,874.09973,1564.25476,1686.63025,-0.03003,0.02356,0.99893,-1.978,0.508,-0.333,6988,74411,110266
10.8,1080,13565,1,0,0,0,808.71582,874.32861,1564.17847,1686.78284,-0.03052,0.02539,1.0004,-1.628,0.42,-0.543,6988,74411,110266
10.81,1081,13566,1,0,0,0,808.71582,874.32861,1564.10217,1686.70654,-0.03223,0.0249,1.00052,-1.785,0.648,-0.333,6990,74415,110268
10.82,1082,13567,1,0,0,0,808.71582,874.32861,1564.17847,1686.63025,-0.03259,0.02478,0.99991,-1.89,0.613,-0.193,6990,74415,110268
10.83,1083,13568,1,0,0,0,808.71582,874.32861,1564.40735,1686.63025,-0.02918,0.02222,0.99966,-2.118,0.42,-0.333,6991,74418,110270
10.84,1084,13569,1,0,0,0,808.71582,874.32861,1564.17847,1686.55396,-0.03027,0.02271,0.99991,-1.75,0.525,-0.263,6991,74418,110270
10.85,1085,13570,1,0,0,0,808.63953,874.32861,1564.10217,1686.63025,-0.03137,0.02393,1.00064,-1.47,0.543,-0.333,6994,74420,110273
10.86,1086,13571,1,0,0,0,808.63953,874.32861,1563.7207,1686.93542,-0.0304,0.02539,1.00003,-1.435,0.473,-0.333,6994,74420,110273
10.87,1087,13572,1,0,0,0,808.63953,874.32861,1564.17847,1686.47766,-0.03186,0.02454,1.00089,-1.505,0.56,-0.333,6994,74416,110275
10.88,1088,13573,1,0,0,0,808.63953,874.32861,1564.10217,1686.32507,-0.03101,0.02344,0.99991,-1.925,0.578,-0.368,6994,74416,110275
10.89,1089,13574,1,0,0,0,808.63953,874.32861,1564.48364,1686.78284,-0.0315,0.02356,0.99905,-2.065,0.648,-0.508,6994,74416,110275
10.9,1090,13575,1,0,0,0,808.63953,874.09973,1564.17847,1686.63025,-0.03076,0.02454,0.99942,-2.065,0.63,-0.333,6994,74416,110275
10.91,1091,13576,1,0,0,0,808.63953,874.09973,1564.02588,1686.63025,-0.02979,0.02527,0.9971,-2.013,0.648,-0.578,6995,74415,110276
10.92,1092,13577,1,0,0,0,808.63953,874.09973,1564.25476,1686.70654,-0.03027,0.02551,0.99905,-2.03,0.578,-0.49,6995,74415,110276
10.93,1093,13578,1,0,0,0,808.63953,874.09973,1564.17847,1686.70654,-0.02893,0.0249,1.00027,-2.135,0.63,-0.35,7001,74415,110281
10.94,1094,13579,1,0,0,0,808.63953,874.09973,1564.02588,1686.70654,-0.03064,0.02222,1.00113,-1.925,0.49,-0.263,7001,74415,110281
10.95,1095,13580,1,0,0,0,808.86841,874.09973,1564.33105,1686.70654,-0.03088,0.0221,0.99942,-1.908,0.543,-0.403,7004,74416,110285
10.96,1096,13581,1,0,0,0,808.86841,874.09973,1563.7207,1686.85913,-0.0332,0.02356,0.99734,-1.995,0.56,-0.35,7004,74416,110285
10.97,1097,13582,1,0,0,0,808.86841,874.09973,1563.94958,1686.70654,-0.03369,0.02393,0.99905,-1.855,0.578,-0.263,7004,74416,110287
10.98,1098,13583,1,0,0,0,808.86841,874.09973,1564.33105,1686.85913,-0.03455,0.02393,1.00015,-1.785,0.543,-0.28,7004,74416,110287
10.99,1099,13584,1,0,0,0,808.86841,874.09973,1564.17847,1686.85913,-0.03308,0.02393,1.00052,-1.435,0.525,-0.315,7005,74418,110286
11.0,1100,13585,1,0,0,0,808.86841,874.09973,1564.25476,1686.70654,-0.03186,0.02246,0.99918,-1.505,0.543,-0.368,7005,74418,110286
11.01,1101,13586,1,0,0,0,808.86841,874.09973,1564.17847,1686.70654,-0.02954,0.02173,0.99966,-1.75,0.438,-0.49,7002,74410,110276
11.02,1102,13587,1,0,0,0,808.86841,874.09973,1564.02588,1686.70654,-0.0282,0.01978,0.99954,-1.733,0.385,-0.42,7002,74410,110276
11.03,1103,13588,1,0,0,0,808.86841,874.09973,1564.25476,1686.47766,-0.0282,0.02136,1.00003,-1.785,0.385,-0.385,7004,74405,110257
11.04,1104,13589,1,0,0,0,808.86841,874.09973,1564.17847,1686.63025,-0.03003,0.02466,1.0004,-1.663,0.508,-0.49,7004,74405,110257
11.05,1105,13590,1,0,0,0,808.71582,874.09973,1564.10217,1686.93542,-0.0304,0.02661,0.99869,-1.645,0.525,-0.385,7003,74404,110254
11.06,1106,13591,1,0,0,0,808.71582,874.09973,1563.87329,1686.47766,-0.03003,0.02539,0.99747,-1.785,0.543,-0.368,7003,74404,110254
11.07,1107,13592,1,0,0,0,808.71582,874.09973,1564.33105,1686.63025,-0.03101,0.02551,0.99942,-1.873,0.525,-0.403,7000,74402,110244
11.08,1108,13593,1,0,0,0,808.71582,874.09973,1564.17847,1686.78284,-0.03223,0.02503,1.00003,-1.89,0.543,-0.368,7000,74402,110244
11.09,1109,13594,1,0,0,0,808.71582,874.09973,1564.17847,1686.47766,-0.03186,0.01965,0.99783,-2.118,0.63,-0.455,7003,74401,110245
11.1,1110,13595,1,0,0,0,808.71582,874.4812,1564.25476,1686.70654,-0.03235,0.01941,0.9993,-1.995,0.49,-0.298,7003,74401,110245
11.11,1111,13596,1,0,0,0,808.71582,874.4812,1564.17847,1686.70654,-0.03186,0.02039,0.9993,-1.68,0.49,-0.403,7002,74397,110240
11.12,1112,13597,1,0,0,0,808.71582,874.4812,1564.17847,1686.70654,-0.03345,0.02283,1.00076,-1.54,0.543,-0.315,7002,74397,110240
11.13,1113,13598,1,0,0,0,808.71582,874.4812,1564.63623,1686.93542,-0.03284,0.02405,1.00101,-1.663,0.63,-0.385,6996,74397,110234
11.14,1114,13599,1,0,0,0,808.71582,874.4812,1564.25476,1686.78284,-0.03003,0.02356,0.99857,-1.505,0.49,-0.49,6996,74397,110234
11.15,1115,13600,1,0,0,0,808.71582,874.4812,1564.25476,1686.63025,-0.03052,0.02454,0.99966,-1.68,0.42,-0.7,6995,74394,110233
11.16,1116,13601,1,0,0,0,808.71582,874.4812,1564.02588,1686.70654,-0.02881,0.02539,0.99954,-1.628,0.42,-0.77,6995,74394,110233
11.17,1117,13602,1,0,0,0,808.71582,874.4812,1564.17847,1686.78284,-0.02991,0.02564,1.00052,-1.54,0.63,-0.665,6997,74394,110229
11.18,1118,13603,1,0,0,0,808.71582,874.4812,1564.10217,1686.55396,-0.0304,0.02478,0.9993,-1.593,0.595,-0.613,6997,74394,110229
11.19,1119,13604,1,0,0,0,808.71582,874.4812,1564.71252,1686.78284,-0.0304,0.02307,0.99918,-1.75,0.578,-0.578,6992,74393,110227
11.2,1120,13605,1,0,0,0,808.71582,874.02344,1564.33105,1686.93542,-0.03113,0.02405,1.00064,-1.698,0.455,-0.35,6992,74393,110227
11.21,1121,13606,1,0,0,0,808.71582,874.02344,1564.02588,1686.70654,-0.03052,0.02356,1.00015,-1.628,0.49,-0.28,6992,74389,110217
11.22,1122,13607,1,0,0,0,808.71582,874.02344,1564.10217,1686.70654,-0.02942,0.02222,0.99954,-1.645,0.403,-0.368,6992,74389,110217
11.23,1123,13608,1,0,0,0,808.71582,874.02344,1564.10217,1686.85913,-0.03162,0.02368,1.00089,-1.68,0.455,-0.42,6990,74387,110216
11.24,1124,13609,1,0,0,0,808.71582,874.02344,1564.10217,1686.55396,-0.03125,0.02283,1.00076,-1.733,0.438,-0.578,6990,74387,110216
11.25,1125,13610,1,0,0,0,808.63953,874.02344,1564.40735,1686.93542,-0.03186,0.02417,1.0004,-1.418,0.42,-0.333,6988,74385,110213
11.26,1126,13611,1,0,0,0,808.63953,874.02344,1563.797,1686.70654,-0.03137,0.02747,0.99979,-1.243,0.508,-0.49,6988,74385,110213
11.27,1127,13612,1,0,0,0,808.63953,874.02344,1564.02588,1686.63025,-0.03272,0.02857,0.99783,-1.208,0.543,-0.543,6985,74383,110216
11.28,1128,13613,1,0,0,0,808.63953,874.02344,1564.10217,1686.70654,-0.03272,0.02857,0.99796,-1.313,0.473,-0.49,6985,74383,110216
11.29,1129,13614,1,0,0,0,808.63953,874.02344,1564.17847,1686.85913,-0.03125,0.02698,0.99808,-1.61,0.315,-0.368,6985,74383,110217
11.3,1130,13615,1,0,0,0,808.63953,874.25232,1564.25476,1686.63025,-0.02747,0.02283,0.99942,-1.96,0.438,-0.438,6985,74383,110217
11.31,1131,13616,1,0,0,0,808.63953,874.25232,1564.17847,1686.70654,-0.02844,0.02344,1.00076,-1.89,0.525,-0.403,6984,74381,110214
11.32,1132,13617,1,0,0,0,808.63953,874.25232,1564.10217,1686.63025,-0.02734,0.0238,1.00052,-1.803,0.508,-0.42,6984,74381,110214
11.33,1133,13618,1,0,0,0,808.63953,874.25232,1564.25476,1686.47766,-0.02881,0.02515,1.00064,-1.593,0.56,-0.403,6982,74378,110213
11.34,1134,13619,1,0,0,0,808.63953,874.25232,1564.17847,1686.63025,-0.02942,0.026,0.99954,-1.68,0.63,-0.315,6982,74378,110213
11.35,1135,13620,1,0,0,0,808.63953,874.25232,1564.10217,1686.78284,-0.02966,0.02515,0.99869,-2.013,0.578,-0.42,6982,74375,110210
11.36,1136,13621,1,0,0,0,808.63953,874.25232,1563.94958,1686.55396,-0.03235,0.02612,1.00003,-2.03,0.595,-0.438,6982,74375,110210
11.37,1137,13622,1,0,0,0,808.63953,874.25232,1564.33105,1686.63025,-0.03406,0.02625,0.99979,-1.925,0.665,-0.368,6983,74378,110209
11.38,1138,13623,1,0,0,0,808.63953,874.25232,1564.17847,1686.70654,-0.03345,0.02564,0.99979,-2.013,0.595,-0.245,6983,74378,110209
11.39,1139,13624,1,0,0,0,808.63953,874.25232,1564.10217,1686.40137,-0.03125,0.02332,0.99893,-2.013,0.473,-0.21,6981,74381,110211
11.4,1140,13625,1,0,0,0,808.63953,874.32861,1564.17847,1686.47766,-0.03064,0.02173,1.00003,-1.82,0.455,-0.28,6981,74381,110211
11.41,1141,13626,1,0,0,0,808.63953,874.32861,1564.02588,1686.78284,-0.03064,0.02319,1.00113,-1.75,0.438,-0.193,6978,74378,110211
11.42,1142,13627,1,0,0,0,808.63953,874.32861,1564.17847,1686.47766,-0.02991,0.02539,1.00015,-1.733,0.403,-0.385,6978,74378,110211
11.43,1143,13628,1,0,0,0,808.63953,874.32861,1564.25476,1687.2406,-0.02918,0.02393,0.99942,-1.82,0.543,-0.158,6978,74376,110210
11.44,1144,13629,1,0,0,0,808.63953,874.32861,1564.10217,1686.70654,-0.03015,0.02222,0.99954,-2.013,0.438,-0.123,6978,74376,110210
11.45,1145,13630,1,0,0,0,808.71582,874.32861,1564.17847,1686.55396,-0.0315,0.02393,1.00052,-1.82,0.508,-0.07,6978,74374,110213
11.46,1146,13631,1,0,0,0,808.71582,874.32861,1564.10217,1686.63025,-0.03198,0.02564,1.0004,-1.855,0.455,-0.193,6978,74374,110213
11.47,1147,13632,1,0,0,0,808.71582,874.32861,1564.25476,1686.93542,-0.03113,0.02551,0.99966,-1.68,0.525,-0.175,6979,74375,110219
11.48,1148,13633,1,0,0,0,808.71582,874.32861,1564.17847,1686.70654,-0.03101,0.02332,0.9993,-1.698,0.438,-0.35,6979,74375,110219
11.49,1149,13634,1,0,0,0,808.71582,874.32861,1564.48364,1686.78284,-0.03333,0.02454,1.00027,-1.645,0.508,-0.368,6981,74375,110218
11.5,1150,13635,1,0,0,0,808.71582,874.02344,1564.40735,1686.85913,-0.0304,0.02588,1.00003,-1.873,0.473,-0.105,6981,74375,110218
11.51,1151,13636,1,0,0,0,808.71582,874.02344,1564.17847,1686.63025,-0.0304,0.02429,1.00003,-1.855,0.49,-0.14,6983,74375,110221
11.52,1152,13637,1,0,0,0,808.71582,874.02344,1564.25476,1686.85913,-0.03027,0.0238,1.00076,-1.82,0.525,-0.175,6983,74375,110221
11.53,1153,13638,1,0,0,0,808.71582,874.02344,1564.25476,1686.85913,-0.03088,0.02258,1.00052,-1.925,0.473,-0.298,6982,74376,110223
11.54,1154,13639,1,0,0,0,808.71582,874.02344,1564.17847,1686.70654,-0.03137,0.02149,1.00174,-1.82,0.49,-0.245,6982,74376,110223
11.55,1155,13640,1,0,0,0,808.86841,874.02344,1564.33105,1686.63025,-0.03101,0.02246,0.99979,-1.4,0.455,-0.21,6980,74373,110226
11.56,1156,13641,1,0,0,0,808.86841,874.02344,1564.02588,1686.78284,-0.03064,0.02271,0.99686,-1.348,0.508,-0.333,6980,74373,110226
11.57,1157,13642,1,0,0,0,808.86841,874.02344,1564.25476,1686.55396,-0.03223,0.02564,0.9993,-1.383,0.578,-0.368,6980,74375,110226
11.58,1158,13643,1,0,0,0,808.86841,874.02344,1564.33105,1686.55396,-0.03186,0.02649,0.99954,-1.68,0.455,-0.385,6980,74375,110226
11.59,1159,13644,1,0,0,0,808.86841,874.02344,1564.17847,1686.63025,-0.03113,0.02625,0.99991,-1.803,0.455,-0.385,6981,74378,110229
11.6,1160,13645,1,0,0,0,808.86841,874.25232,1564.25476,1686.70654,-0.03076,0.02307,1.0004,-1.855,0.508,-0.525,6981,74378,110229
11.61,1161,13646,1,0,0,0,808.86841,874.25232,1564.40735,1686.63025,-0.03015,0.02295,1.00076,-1.733,0.473,-0.385,6983,74377,110233
11.62,1162,13647,1,0,0,0,808.86841,874.25232,1564.25476,1686.55396,-0.0293,0.02161,0.99918,-1.523,0.438,-0.403,6983,74377,110233
11.63,1163,13648,1,0,0,0,808.86841,874.25232,1564.17847,1686.40137,-0.03064,0.02295,1.00003,-1.47,0.385,-0.42,6983,74377,110235
11.64,1164,13649,1,0,0,0,808.86841,874.25232,1564.71252,1686.55396,-0.03076,0.02356,0.99991,-1.365,0.35,-0.368,6983,74377,110235
11.65,1165,13650,1,0,0,0,808.71582,874.25232,1564.17847,1686.70654,-0.03211,0.02649,1.00064,-1.225,0.473,-0.35,6983,74379,110239
11.66,1166,13651,1,0,0,0,808.71582,874.25232,1564.17847,1686.24878,-0.03174,0.02698,0.99991,-1.47,0.455,-0.263,6983,74379,110239
11.67,1167,13652,1,0,0,0,808.71582,874.25232,1564.33105,1686.40137,-0.03027,0.02612,0.99686,-1.733,0.56,-0.508,6983,74379,110239
11.68,1168,13653,1,0,0,0,808.71582,874.25232,1564.25476,1686.63025,-0.02991,0.02588,0.99966,-1.75,0.56,-0.28,6985,74377,110242
11.69,1169,13654,1,0,0,0,808.71582,874.25232,1564.33105,1686.47766,-0.03027,0.02637,1.00076,-1.803,0.543,-0.385,6985,74377,110242
11.7,1170,13655,1,0,0,0,808.71582,874.25232,1564.40735,1686.55396,-0.02979,0.02527,1.00125,-1.873,0.438,-0.525,6986,74379,110244
11.71,1171,13656,1,0,0,0,808.71582,874.25232,1564.10217,1686.70654,-0.02954,0.02417,1.00003,-1.733,0.525,-0.35,6986,74379,110244
11.72,1172,13657,1,0,0,0,808.71582,874.25232,1564.25476,1686.63025,-0.02771,0.02515,0.9982,-1.715,0.49,-0.455,6987,74374,110246
11.73,1173,13658,1,0,0,0,808.71582,874.25232,1564.33105,1686.78284,-0.02991,0.02686,1.00003,-1.645,0.455,-0.333,6987,74374,110246
11.74,1174,13659,1,0,0,0,808.71582,874.25232,1564.17847,1686.70654,-0.03125,0.02686,1.00003,-1.785,0.578,-0.228,6990,74380,110252
11.75,1175,13660,1,0,0,0,808.71582,874.25232,1564.33105,1686.47766,-0.03125,0.02588,0.99844,-2.065,0.648,-0.263,6990,74379,110251
11.76,1176,13661,1,0,0,0,808.71582,874.25232,1564.25476,1686.70654,-0.03137,0.02698,1.00015,-2.188,0.788,-0.385,6990,74379,110251
11.77,1177,13662,1,0,0,0,808.71582,874.25232,1564.10217,1686.85913,-0.03259,0.02417,0.99881,-2.135,0.508,-0.368,6990,74379,110251
11.78,1178,13663,1,0,0,0,808.71582,874.25232,1563.94958,1686.55396,-0.03113,0.02417,0.99979,-2.048,0.473,-0.245,6991,74383,110257
11.79,1179,13664,1,0,0,0,808.71582,874.25232,1564.17847,1686.63025,-0.03162,0.0249,0.99966,-2.013,0.49,-0.175,6991,74383,110257
11.8,1180,13665,1,0,0,0,808.71582,874.02344,1564.25476,1686.78284,-0.03235,0.02588,1.00064,-1.978,0.525,-0.193,6992,74376,110255
11.81,1181,13666,1,0,0,0,808.71582,874.02344,1563.87329,1686.47766,-0.03235,0.02637,1.00027,-2.048,0.578,-0.21,6992,74376,110255
11.82,1182,13667,1,0,0,0,808.71582,874.02344,1564.17847,1686.55396,-0.02918,0.02661,0.99905,-1.978,0.578,-0.263,6991,74379,110258
11.83,1183,13668,1,0,0,0,808.71582,874.02344,1564.17847,1686.78284,-0.02881,0.02466,0.99991,-1.995,0.49,-0.28,6991,74379,110258
11.84,1184,13669,1,0,0,0,808.71582,874.02344,1564.10217,1686.47766,-0.02979,0.02429,1.0004,-2.083,0.543,-0.175,6994,74380,110263
11.85,1185,13670,1,0,0,0,808.79211,874.02344,1564.33105,1686.63025,-0.03113,0.02441,1.00064,-2.03,0.578,-0.123,6995,74379,110267
11.86,1186,13671,1,0,0,0,808.79211,874.02344,1563.94958,1686.63025,-0.03027,0.0238,0.9993,-2.188,0.543,-0.263,6995,74379,110267
11.87,1187,13672,1,0,0,0,808.79211,874.02344,1564.17847,1686.32507,-0.03064,0.0249,1.0004,-1.995,0.578,-0.298,6995,74379,110267
11.88,1188,13673,1,0,0,0,808.79211,874.02344,1564.25476,1686.32507,-0.03198,0.02515,1.00125,-2.013,0.665,-0.21,6998,74380,110267
11.89,1189,13674,1,0,0,0,808.79211,874.02344,1564.10217,1686.63025,-0.03284,0.02503,0.99991,-2.065,0.595,-0.245,6998,74380,110267
11.9,1190,13675,1,0,0,0,808.79211,874.17603,1564.17847,1686.55396,-0.03174,0.0238,1.00003,-2.153,0.473,-0.175,7000,74379,110270
11.91,1191,13676,1,0,0,0,808.79211,874.17603,1563.94958,1686.47766,-0.03088,0.02271,0.99857,-2.205,0.56,-0.245,7000,74379,110270
11.92,1192,13677,1,0,0,0,808.79211,874.17603,1564.17847,1686.78284,-0.03015,0.02417,0.9993,-2.083,0.595,-0.245,7001,74384,110274
11.93,1193,13678,1,0,0,0,808.79211,874.17603,1564.10217,1686.47766,-0.02954,0.02454,1.00089,-2.153,0.56,-0.193,7001,74384,110274
11.94,1194,13679,1,0,0,0,808.79211,874.17603,1564.55994,1686.55396,-0.03003,0.02271,1.00162,-2.188,0.508,-0.315,6999,74385,110278
11.95,1195,13680,1,0,0,0,808.79211,874.17603,1564.17847,1686.78284,-0.03186,0.02368,1.00162,-2.153,0.525,-0.315,7004,74385,110285
11.96,1196,13681,1,0,0,0,808.79211,874.17603,1563.94958,1686.47766,-0.0315,0.02307,1.0004,-2.188,0.543,-0.403,7004,74385,110285
11.97,1197,13682,1,0,0,0,808.79211,874.17603,1564.25476,1686.47766,-0.03027,0.02405,0.99783,-1.943,0.543,-0.35,7004,74385,110285
11.98,1198,13683,1,0,0,0,808.79211,874.17603,1564.10217,1686.63025,-0.0293,0.02625,0.9971,-2.013,0.7,-0.298,7006,74384,110286
11.99,1199,13684,1,0,0,0,808.79211,874.17603,1564.10217,1686.47766,-0.02954,0.02734,0.99783,-2.17,0.56,-0.28,7006,74384,110286
