Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
47.88,4788,12685,1,0,0,0,817.26074,884.17053,1580.65796,1705.62744,-0.02319,0.17945,0.9827,-0.753,0.263,0.245,7091,76119,108434
47.89,4789,12686,1,0,0,0,817.26074,884.17053,1580.2002,1706.00891,-0.02332,0.17908,0.98025,-0.963,0.315,0.193,7091,76119,108434
47.9,4790,12687,1,0,0,0,817.26074,884.17053,1580.35278,1705.55115,-0.02246,0.17725,0.98209,-1.278,0.158,0.088,7091,76117,108441
47.91,4791,12688,1,0,0,0,817.26074,884.17053,1580.42908,1705.47485,-0.02112,0.17786,0.9816,-1.33,0.123,-0.018,7091,76117,108441
47.92,4792,12689,1,0,0,0,817.26074,884.17053,1580.35278,1705.93262,-0.021,0.17896,0.98245,-1.19,0.193,-0.123,7091,76120,108442
47.93,4793,12690,1,0,0,0,817.33704,884.17053,1580.50537,1705.55115,-0.02051,0.17652,0.98148,-1.33,0.193,-0.175,7091,76120,108442
47.94,4794,12691,1,0,0,0,817.33704,884.17053,1580.42908,1705.55115,-0.0221,0.17652,0.98184,-1.138,0.263,-0.07,7093,76121,108443
47.95,4795,12692,1,0,0,0,817.33704,884.17053,1580.65796,1705.47485,-0.02124,0.17676,0.98221,-1.015,0.28,-0.158,7093,76121,108443
47.96,4796,12693,1,0,0,0,817.33704,884.17053,1580.65796,1706.61926,-0.02344,0.17823,0.98123,-0.875,0.28,-0.263,7092,76121,108442
47.97,4797,12694,1,0,0,0,817.33704,884.17053,1580.65796,1705.47485,-0.02332,0.17969,0.98086,-0.788,0.28,-0.123,7092,76121,108442
47.98,4798,12695,1,0,0,0,817.33704,884.09424,1580.73425,1705.70374,-0.02222,0.17896,0.9805,-1.015,0.245,0.0,7093,76117,108439
47.99,4799,12696,1,0,0,0,817.33704,884.09424,1580.42908,1705.39856,-0.02307,0.17884,0.98086,-1.278,0.228,-0.018,7093,76117,108439
48.0,4800,12697,1,0,0,0,817.33704,884.09424,1580.65796,1705.47485,-0.02295,0.17847,0.98196,-1.33,0.42,-0.035,7094,76121,108440
48.01,4801,12698,1,0,0,0,817.33704,884.09424,1580.65796,1705.78003,-0.02258,0.17933,0.98355,-1.155,0.21,-0.21,7094,76121,108440
48.02,4802,12699,1,0,0,0,817.33704,884.09424,1580.65796,1705.39856,-0.02075,0.17908,0.9827,-1.068,0.228,-0.088,7092,76123,108445
48.03,4803,12700,1,0,0,0,817.33704,884.09424,1580.58167,1705.47485,-0.02161,0.17823,0.98233,-1.068,0.298,0.035,7092,76123,108445
48.04,4804,12701,1,0,0,0,817.33704,884.09424,1580.58167,1705.85632,-0.01953,0.17689,0.9805,-1.033,0.28,0.035,7096,76122,108446
48.05,4805,12702,1,0,0,0,817.33704,884.09424,1580.65796,1705.55115,-0.02026,0.17811,0.98233,-1.225,0.14,-0.035,7096,76122,108446
48.06,4806,12703,1,0,0,0,817.33704,884.09424,1580.81055,1705.47485,-0.01978,0.17933,0.98062,-1.033,0.315,-0.105,7096,76122,108447
48.07,4807,12704,1,0,0,0,817.33704,884.09424,1580.65796,1705.78003,-0.01953,0.17982,0.97818,-1.138,0.263,-0.018,7096,76122,108447
48.08,4808,12705,1,0,0,0,817.33704,884.01794,1580.65796,1705.39856,-0.02124,0.18055,0.98074,-1.085,0.193,0.21,7097,76121,108447
48.09,4809,12706,1,0,0,0,817.33704,884.01794,1580.81055,1705.70374,-0.02173,0.17884,0.98025,-1.278,0.333,-0.105,7097,76121,108447
48.1,4810,12707,1,0,0,0,817.33704,884.01794,1580.65796,1706.54297,-0.02136,0.17811,0.98196,-1.435,0.333,-0.123,7099,76125,108454
48.11,4811,12708,1,0,0,0,817.33704,884.01794,1580.65796,1705.39856,-0.02087,0.17652,0.98172,-1.015,0.175,0.315,7099,76125,108454
48.12,4812,12709,1,0,0,0,817.33704,884.01794,1580.81055,1706.31409,-0.02063,0.17811,0.98074,-1.068,0.263,0.07,7100,76126,108459
48.13,4813,12710,1,0,0,0,817.41333,884.01794,1580.96313,1705.47485,-0.02149,0.17859,0.98086,-1.068,0.333,0.088,7100,76126,108459
48.14,4814,12711,1,0,0,0,817.41333,884.01794,1580.42908,1705.47485,-0.02173,0.17798,0.98123,-1.173,0.298,0.105,7103,76129,108461
48.15,4815,12712,1,0,0,0,817.41333,884.01794,1580.73425,1705.62744,-0.02271,0.17835,0.98257,-1.383,0.263,0.123,7103,76129,108461
48.16,4816,12713,1,0,0,0,817.41333,884.01794,1580.58167,1705.93262,-0.02234,0.17835,0.98196,-1.365,0.245,0.07,7107,76131,108466
48.17,4817,12714,1,0,0,0,817.41333,884.01794,1580.58167,1705.55115,-0.02185,0.17774,0.98233,-1.313,0.298,0.088,7107,76131,108466
48.18,4818,12715,1,0,0,0,817.41333,884.17053,1580.73425,1705.47485,-0.02185,0.17823,0.98257,-1.225,0.21,0.088,7105,76135,108471
48.19,4819,12716,1,0,0,0,817.41333,884.17053,1580.27649,1705.70374,-0.02222,0.17786,0.98331,-1.348,0.28,0.0,7105,76135,108471
48.2,4820,12717,1,0,0,0,817.41333,884.17053,1580.50537,1705.39856,-0.02417,0.17859,0.98343,-1.348,0.438,0.035,7105,76138,108477
48.21,4821,12718,1,0,0,0,817.41333,884.17053,1580.65796,1705.39856,-0.02295,0.1775,0.98123,-1.313,0.35,0.018,7105,76138,108477
48.22,4822,12719,1,0,0,0,817.41333,884.17053,1580.58167,1705.93262,-0.021,0.17762,0.98148,-1.05,0.438,-0.123,7106,76136,108478
48.23,4823,12720,1,0,0,0,817.33704,884.17053,1580.58167,1705.62744,-0.02124,0.17701,0.98379,-1.068,0.263,-0.018,7106,76136,108478
48.24,4824,12721,1,0,0,0,817.33704,884.17053,1580.58167,1705.39856,-0.02222,0.17786,0.98404,-0.963,0.175,0.0,7108,76136,108481
48.25,4825,12722,1,0,0,0,817.33704,884.17053,1580.65796,1705.62744,-0.02112,0.17615,0.98074,-1.015,0.28,0.035,7108,76136,108481
48.26,4826,12723,1,0,0,0,817.33704,884.17053,1580.58167,1705.32227,-0.02405,0.17774,0.98123,-0.928,0.28,0.0,7109,76140,108482
48.27,4827,12724,1,0,0,0,817.33704,884.17053,1580.81055,1705.47485,-0.02112,0.1775,0.98013,-1.453,0.438,-0.403,7109,76140,108482
48.28,4828,12725,1,0,0,0,817.33704,884.09424,1580.65796,1705.55115,-0.02124,0.17798,0.98196,-1.453,0.42,-0.28,7111,76143,108486
48.29,4829,12726,1,0,0,0,817.33704,884.09424,1580.42908,1705.39856,-0.01978,0.18018,0.98379,-1.26,0.298,-0.035,7111,76143,108486
48.3,4830,12727,1,0,0,0,817.33704,884.09424,1580.73425,1705.39856,-0.02002,0.18323,0.98331,-1.138,0.315,0.088,7111,76143,108486
48.31,4831,12728,1,0,0,0,817.33704,884.09424,1580.65796,1705.78003,-0.02039,0.18226,0.98282,-1.383,0.385,0.193,7113,76144,108489
48.32,4832,12729,1,0,0,0,817.33704,884.09424,1580.65796,1705.55115,-0.02319,0.17396,0.98282,-1.715,0.368,0.07,7113,76144,108489
48.33,4833,12730,1,0,0,0,817.48962,884.09424,1580.65796,1705.47485,-0.02588,0.17237,0.98086,-1.698,0.385,0.0,7117,76145,108495
48.34,4834,12731,1,0,0,0,817.48962,884.09424,1580.35278,1706.00891,-0.02649,0.17408,0.98013,-1.488,0.368,-0.018,7117,76145,108495
48.35,4835,12732,1,0,0,0,817.48962,884.09424,1580.50537,1705.55115,-0.02441,0.17652,0.98416,-1.19,0.298,-0.158,7116,76146,108499
48.36,4836,12733,1,0,0,0,817.48962,884.09424,1580.58167,1705.55115,-0.02258,0.17798,0.98367,-0.963,0.315,-0.123,7116,76146,108499
48.37,4837,12734,1,0,0,0,817.48962,884.09424,1580.42908,1705.85632,-0.02234,0.17713,0.98086,-1.243,0.315,-0.175,7119,76149,108500
48.38,4838,12735,1,0,0,0,817.48962,883.86536,1580.58167,1705.32227,-0.0188,0.17444,0.98038,-1.225,0.193,-0.175,7119,76148,108493
48.39,4839,12736,1,0,0,0,817.48962,883.86536,1580.58167,1705.55115,-0.0188,0.17322,0.98074,-1.138,0.28,-0.175,7119,76148,108493
48.4,4840,12737,1,0,0,0,817.48962,883.86536,1580.35278,1705.93262,-0.01917,0.17542,0.98282,-0.893,0.403,-0.298,7119,76148,108493
48.41,4841,12738,1,0,0,0,817.48962,883.86536,1580.27649,1705.47485,-0.01978,0.17786,0.98331,-0.77,0.333,-0.123,7118,76147,108488
48.42,4842,12739,1,0,0,0,817.48962,883.86536,1580.42908,1705.39856,-0.02112,0.18079,0.98196,-0.613,0.28,-0.28,7118,76147,108488
48.43,4843,12740,1,0,0,0,817.33704,883.86536,1580.73425,1705.93262,-0.02087,0.17969,0.98001,-0.753,0.315,-0.123,7115,76145,108479
48.44,4844,12741,1,0,0,0,817.33704,883.86536,1580.2002,1705.39856,-0.02234,0.18018,0.98099,-1.015,0.42,-0.193,7115,76145,108479
48.45,4845,12742,1,0,0,0,817.33704,883.86536,1580.50537,1705.32227,-0.02246,0.17933,0.9816,-1.208,0.385,-0.21,7110,76145,108477
48.46,4846,12743,1,0,0,0,817.33704,883.86536,1580.42908,1705.70374,-0.02271,0.17664,0.98392,-1.348,0.42,-0.193,7110,76145,108477
48.47,4847,12744,1,0,0,0,817.33704,883.86536,1580.58167,1705.39856,-0.02466,0.17432,0.98538,-1.453,0.438,-0.21,7106,76145,108470
48.48,4848,12745,1,0,0,0,817.33704,884.01794,1580.50537,1705.39856,-0.02588,0.17335,0.98575,-0.91,0.315,-0.28,7102,76137,108462
48.49,4849,12746,1,0,0,0,817.33704,884.01794,1580.35278,1705.70374,-0.02344,0.17481,0.98331,-0.42,0.35,-0.455,7102,76137,108462
48.5,4850,12747,1,0,0,0,817.33704,884.01794,1580.50537,1705.39856,-0.02344,0.17835,0.98172,-0.263,0.333,-0.455,7102,76137,108462
48.51,4851,12748,1,0,0,0,817.33704,884.01794,1580.58167,1705.39856,-0.02429,0.18152,0.9816,-0.368,0.28,-0.35,7099,76138,108456
48.52,4852,12749,1,0,0,0,817.33704,884.01794,1580.50537,1705.70374,-0.0221,0.18055,0.97794,-0.508,0.298,-0.49,7099,76138,108456
48.53,4853,12750,1,0,0,0,817.41333,884.01794,1580.58167,1705.47485,-0.02112,0.17933,0.98099,-0.945,0.28,-0.35,7094,76139,108454
48.54,4854,12751,1,0,0,0,817.41333,884.01794,1580.42908,1705.39856,-0.01965,0.17701,0.9816,-1.05,0.193,-0.28,7094,76139,108454
48.55,4855,12752,1,0,0,0,817.41333,884.01794,1580.58167,1706.23779,-0.021,0.17566,0.98221,-0.98,0.333,-0.298,7091,76139,108456
48.56,4856,12753,1,0,0,0,817.41333,884.01794,1580.50537,1705.39856,-0.02063,0.17689,0.98184,-0.875,0.35,-0.333,7091,76139,108456
48.57,4857,12754,1,0,0,0,817.41333,884.01794,1580.58167,1705.39856,-0.01892,0.17725,0.9805,-0.7,0.28,-0.245,7091,76140,108452
48.58,4858,12755,1,0,0,0,817.41333,884.09424,1580.65796,1705.55115,-0.01978,0.17945,0.98221,-0.77,0.298,-0.49,7085,76134,108445
48.59,4859,12756,1,0,0,0,817.41333,884.09424,1580.35278,1705.47485,-0.02197,0.17908,0.98538,-0.893,0.298,-0.385,7085,76134,108445
48.6,4860,12757,1,0,0,0,817.41333,884.09424,1580.58167,1705.47485,-0.02466,0.17762,0.98502,-0.998,0.385,-0.21,7085,76134,108445
48.61,4861,12758,1,0,0,0,817.41333,884.09424,1580.50537,1705.78003,-0.02649,0.17713,0.98233,-1.068,0.42,-0.49,7085,76135,108443
48.62,4862,12759,1,0,0,0,817.41333,884.09424,1580.58167,1705.47485,-0.0249,0.17627,0.98111,-0.823,0.315,-0.263,7085,76135,108443
48.63,4863,12760,1,0,0,0,817.48962,884.09424,1580.65796,1705.32227,-0.02283,0.18079,0.98148,-0.42,0.123,-0.315,7078,76133,108443
48.64,4864,12761,1,0,0,0,817.48962,884.09424,1580.35278,1705.70374,-0.02283,0.18201,0.98196,-0.508,0.315,-0.508,7078,76133,108443
48.65,4865,12762,1,0,0,0,817.48962,884.09424,1580.58167,1705.78003,-0.02405,0.18226,0.98245,-0.84,0.403,-0.455,7078,76133,108443
48.66,4866,12763,1,0,0,0,817.48962,884.09424,1580.58167,1705.55115,-0.02307,0.17884,0.98318,-0.998,0.333,-0.21,7078,76133,108443
48.67,4867,12764,1,0,0,0,817.48962,884.09424,1580.50537,1705.70374,-0.02234,0.17847,0.98172,-0.91,0.228,-0.088,7080,76136,108447
48.68,4868,12765,1,0,0,0,817.48962,883.94165,1580.58167,1705.47485,-0.01746,0.18055,0.98038,-0.893,0.298,-0.28,7080,76136,108447
48.69,4869,12766,1,0,0,0,817.48962,883.94165,1580.58167,1705.47485,-0.01794,0.18055,0.98099,-1.085,0.385,-0.193,7077,76139,108441
48.7,4870,12767,1,0,0,0,817.48962,883.94165,1580.50537,1705.62744,-0.01892,0.1803,0.98099,-1.278,0.315,-0.175,7077,76139,108441
48.71,4871,12768,1,0,0,0,817.48962,883.94165,1580.50537,1705.39856,-0.01965,0.17982,0.98233,-1.278,0.193,-0.105,7073,76137,108441
48.72,4872,12769,1,0,0,0,817.48962,883.94165,1580.50537,1705.39856,-0.02185,0.17933,0.98148,-1.243,0.315,0.07,7073,76137,108441
48.73,4873,12770,1,0,0,0,817.18445,883.94165,1580.65796,1705.47485,-0.02222,0.17884,0.98038,-1.435,0.368,0.088,7073,76136,108439
48.74,4874,12771,1,0,0,0,817.18445,883.94165,1580.27649,1705.16968,-0.02197,0.17823,0.98148,-1.348,0.263,0.088,7073,76136,108439
48.75,4875,12772,1,0,0,0,817.18445,883.94165,1580.58167,1705.24597,-0.02258,0.17615,0.98099,-1.225,0.245,0.053,7072,76138,108435
48.76,4876,12773,1,0,0,0,817.18445,883.94165,1580.50537,1705.62744,-0.02368,0.17737,0.98355,-1.015,0.28,0.123,7072,76138,108435
48.77,4877,12774,1,0,0,0,817.18445,883.94165,1580.50537,1705.24597,-0.02283,0.17786,0.9805,-0.963,0.35,0.088,7072,76134,108440
48.78,4878,12775,1,0,0,0,817.18445,884.01794,1580.35278,1705.47485,-0.02258,0.17689,0.9827,-0.945,0.193,0.053,7072,76134,108440
48.79,4879,12776,1,0,0,0,817.18445,884.01794,1580.50537,1705.70374,-0.02173,0.17774,0.98465,-0.858,0.123,-0.088,7072,76135,108438
48.8,4880,12777,1,0,0,0,817.18445,884.01794,1580.42908,1705.39856,-0.02307,0.17872,0.98355,-0.84,0.175,-0.263,7072,76135,108438
48.81,4881,12778,1,0,0,0,817.18445,884.01794,1580.81055,1705.47485,-0.02222,0.17859,0.98306,-0.875,0.193,-0.053,7071,76138,108437
48.82,4882,12779,1,0,0,0,817.18445,884.01794,1580.58167,1705.93262,-0.02124,0.17945,0.98221,-0.788,0.21,0.14,7071,76138,108437
48.83,4883,12780,1,0,0,0,817.33704,884.01794,1580.58167,1705.39856,-0.02026,0.17859,0.97903,-0.893,0.333,-0.035,7070,76137,108438
48.84,4884,12781,1,0,0,0,817.33704,884.01794,1580.35278,1705.39856,-0.02039,0.18006,0.98099,-0.893,0.333,0.018,7070,76137,108438
48.85,4885,12782,1,0,0,0,817.33704,884.01794,1580.50537,1705.70374,-0.0221,0.18006,0.98172,-1.173,0.333,-0.088,7069,76134,108442
48.86,4886,12783,1,0,0,0,817.33704,884.01794,1580.50537,1705.39856,-0.02124,0.17884,0.98099,-1.173,0.315,-0.053,7069,76134,108442
48.87,4887,12784,1,0,0,0,817.33704,884.01794,1580.65796,1705.55115,-0.02112,0.17847,0.98123,-1.033,0.21,0.053,7070,76137,108438
48.88,4888,12785,1,0,0,0,817.33704,883.94165,1580.81055,1705.55115,-0.02014,0.17676,0.98038,-0.875,0.245,-0.158,7070,76137,108438
48.89,4889,12786,1,0,0,0,817.33704,883.94165,1580.27649,1705.47485,-0.02075,0.17798,0.98038,-0.875,0.245,-0.158,7072,76134,108440
48.9,4890,12787,1,0,0,0,817.33704,883.94165,1580.42908,1705.47485,-0.02197,0.17798,0.98257,-0.858,0.438,-0.07,7072,76134,108440
48.91,4891,12788,1,0,0,0,817.33704,883.94165,1580.2002,1705.70374,-0.02222,0.17701,0.98074,-1.015,0.403,-0.21,7072,76138,108442
48.92,4892,12789,1,0,0,0,817.33704,883.94165,1580.27649,1705.39856,-0.02319,0.17798,0.98245,-1.015,0.315,-0.245,7072,76138,108442
48.93,4893,12790,1,0,0,0,817.33704,883.94165,1580.50537,1705.39856,-0.02222,0.17737,0.98184,-1.103,0.315,-0.193,7075,76137,108447
48.94,4894,12791,1,0,0,0,817.33704,883.94165,1580.04761,1705.62744,-0.02356,0.17737,0.98209,-0.998,0.385,-0.14,7075,76137,108447
48.95,4895,12792,1,0,0,0,817.33704,883.94165,1580.27649,1705.32227,-0.02222,0.17689,0.98331,-0.928,0.228,-0.315,7074,76145,108450
48.96,4896,12793,1,0,0,0,817.33704,883.94165,1580.27649,1705.39856,-0.01941,0.17603,0.9816,-0.718,0.245,-0.35,7074,76145,108450
48.97,4897,12794,1,0,0,0,817.33704,883.94165,1580.42908,1705.62744,-0.02014,0.17859,0.9827,-0.683,0.28,-0.368,7076,76143,108456
48.98,4898,12795,1,0,0,0,817.33704,883.94165,1580.42908,1705.39856,-0.021,0.17908,0.98184,-0.718,0.298,-0.315,7076,76143,108456
48.99,4899,12796,1,0,0,0,817.33704,883.94165,1580.50537,1705.32227,-0.0199,0.17786,0.98074,-0.578,0.298,-0.35,7076,76144,108454
49.0,4900,12797,1,0,0,0,817.33704,883.94165,1580.42908,1705.47485,-0.02185,0.1792,0.98245,-0.858,0.49,-0.333,7076,76144,108454
49.01,4901,12798,1,0,0,0,817.33704,883.94165,1580.42908,1705.24597,-0.02368,0.17982,0.98318,-0.91,0.35,-0.158,7078,76143,108450
49.02,4902,12799,1,0,0,0,817.33704,883.94165,1580.42908,1705.24597,-0.02246,0.17994,0.98209,-0.84,0.245,-0.28,7078,76143,108450
49.03,4903,12800,1,0,0,0,817.26074,883.94165,1580.65796,1705.39856,-0.02161,0.17982,0.98123,-0.788,0.245,-0.315,7077,76140,108453
49.04,4904,12801,1,0,0,0,817.26074,883.94165,1580.27649,1705.09338,-0.0221,0.17957,0.98172,-0.683,0.368,-0.088,7077,76140,108453
49.05,4905,12802,1,0,0,0,817.26074,883.94165,1580.50537,1705.09338,-0.02124,0.18104,0.98306,-0.858,0.315,-0.193,7080,76146,108456
49.06,4906,12803,1,0,0,0,817.26074,883.94165,1580.50537,1705.55115,-0.021,0.18055,0.98184,-1.05,0.368,-0.228,7080,76146,108456
49.07,4907,12804,1,0,0,0,817.26074,883.94165,1580.42908,1705.24597,-0.02161,0.18152,0.98148,-0.998,0.245,-0.07,7080,76149,108460
49.08,4908,12805,1,0,0,0,817.26074,884.01794,1580.58167,1705.24597,-0.0199,0.18006,0.98111,-1.068,0.263,-0.07,7080,76149,108460
49.09,4909,12806,1,0,0,0,817.26074,884.01794,1580.35278,1705.55115,-0.02039,0.18055,0.98294,-1.243,0.333,-0.21,7080,76150,108466
49.1,4910,12807,1,0,0,0,817.26074,884.01794,1580.42908,1705.24597,-0.021,0.17908,0.98135,-1.243,0.42,-0.123,7080,76150,108466
49.11,4911,12808,1,0,0,0,817.26074,884.01794,1580.50537,1705.24597,-0.02075,0.17835,0.98086,-1.033,0.333,-0.07,7084,76152,108467
49.12,4912,12809,1,0,0,0,817.26074,884.01794,1580.35278,1705.47485,-0.02173,0.17957,0.97842,-0.945,0.315,-0.175,7084,76152,108467
49.13,4913,12810,1,0,0,0,817.33704,884.01794,1580.58167,1705.09338,-0.02149,0.18055,0.97916,-1.138,0.368,-0.175,7085,76153,108472
49.14,4914,12811,1,0,0,0,817.33704,884.01794,1580.27649,1705.47485,-0.02271,0.18018,0.9827,-1.295,0.403,0.053,7085,76153,108472
49.15,4915,12812,1,0,0,0,817.33704,884.01794,1580.42908,1706.00891,-0.02283,0.17676,0.98196,-1.348,0.368,-0.088,7086,76157,108473
49.16,4916,12813,1,0,0,0,817.33704,884.01794,1580.42908,1705.32227,-0.02112,0.17872,0.98148,-1.173,0.298,0.088,7086,76157,108473
49.17,4917,12814,1,0,0,0,817.33704,884.01794,1580.65796,1705.16968,-0.02234,0.17872,0.9816,-1.155,0.28,0.018,7090,76157,108478
49.18,4918,12815,1,0,0,0,817.33704,883.86536,1580.81055,1705.32227,-0.02124,0.17908,0.98221,-1.173,0.21,0.14,7090,76157,108478
49.19,4919,12816,1,0,0,0,817.33704,883.86536,1580.35278,1705.32227,-0.02197,0.17872,0.98233,-1.19,0.315,-0.018,7094,76162,108473
49.2,4920,12817,1,0,0,0,817.33704,883.86536,1580.58167,1705.16968,-0.02222,0.17933,0.98428,-1.103,0.28,0.07,7094,76162,108473
49.21,4921,12818,1,0,0,0,817.33704,883.86536,1580.42908,1705.55115,-0.02222,0.17774,0.98245,-0.84,0.35,0.053,7093,76158,108475
49.22,4922,12819,1,0,0,0,817.33704,883.86536,1580.42908,1705.24597,-0.02319,0.17823,0.98294,-0.998,0.315,-0.158,7093,76158,108475
49.23,4923,12820,1,0,0,0,817.41333,883.86536,1580.50537,1705.39856,-0.02149,0.17713,0.98013,-0.998,0.35,-0.088,7092,76161,108482
49.24,4924,12821,1,0,0,0,817.41333,883.86536,1580.27649,1705.62744,-0.02271,0.17676,0.97928,-1.068,0.245,-0.14,7092,76161,108482
49.25,4925,12822,1,0,0,0,817.41333,883.86536,1580.42908,1705.32227,-0.02051,0.17859,0.97964,-0.998,0.21,-0.28,7096,76164,108479
49.26,4926,12823,1,0,0,0,817.41333,883.86536,1580.50537,1705.32227,-0.01917,0.1847,0.98099,-0.945,0.315,-0.053,7096,76164,108479
49.27,4927,12824,1,0,0,0,817.41333,883.86536,1580.42908,1705.62744,-0.02051,0.18409,0.98209,-1.103,0.368,-0.018,7097,76165,108481
49.28,4928,12825,1,0,0,0,817.41333,883.94165,1580.42908,1705.39856,-0.02063,0.18128,0.98245,-1.435,0.403,-0.105,7097,76165,108481
49.29,4929,12826,1,0,0,0,817.41333,883.94165,1580.42908,1705.24597,-0.02295,0.17603,0.98111,-1.575,0.368,-0.053,7101,76165,108489
49.3,4930,12827,1,0,0,0,817.41333,883.94165,1580.42908,1705.39856,-0.02429,0.17359,0.98123,-1.558,0.438,-0.088,7101,76165,108489
49.31,4931,12828,1,0,0,0,817.41333,883.94165,1580.42908,1705.24597,-0.0238,0.17823,0.98343,-0.613,0.368,-0.14,7102,76166,108489
49.32,4932,12829,1,0,0,0,817.41333,883.94165,1580.73425,1705.16968,-0.02417,0.18201,0.98233,-0.403,0.28,-0.193,7102,76166,108489
49.33,4933,12830,1,0,0,0,817.41333,883.94165,1580.50537,1705.39856,-0.02417,0.18287,0.98196,-0.63,0.315,-0.105,7102,76168,108489
49.34,4934,12831,1,0,0,0,817.41333,883.94165,1580.27649,1705.32227,-0.02149,0.18152,0.98123,-0.893,0.245,-0.123,7102,76168,108489
49.35,4935,12832,1,0,0,0,817.41333,883.94165,1580.58167,1705.24597,-0.02075,0.17896,0.98099,-0.998,0.245,-0.07,7105,76163,108478
49.36,4936,12833,1,0,0,0,817.41333,883.94165,1580.50537,1705.55115,-0.02051,0.17762,0.98257,-1.068,0.123,0.07,7105,76163,108478
49.37,4937,12834,1,0,0,0,817.41333,883.94165,1580.35278,1705.24597,-0.02002,0.17689,0.98428,-0.858,0.245,-0.263,7098,76166,108475
49.38,4938,12835,1,0,0,0,817.41333,883.94165,1580.58167,1705.24597,-0.02063,0.1792,0.98441,-0.63,0.228,-0.14,7098,76166,108475
49.39,4939,12836,1,0,0,0,817.41333,883.94165,1580.27649,1705.78003,-0.021,0.18128,0.98123,-0.49,0.228,-0.105,7099,76165,108467
49.4,4940,12837,1,0,0,0,817.41333,883.94165,1580.35278,1705.32227,-0.02197,0.1825,0.98025,-0.508,0.298,0.0,7099,76165,108467
49.41,4941,12838,1,0,0,0,817.41333,883.94165,1580.50537,1705.32227,-0.02173,0.18116,0.98001,-0.945,0.42,-0.07,7096,76164,108462
49.42,4942,12839,1,0,0,0,817.41333,883.94165,1580.35278,1705.62744,-0.02429,0.17713,0.98282,-1.225,0.42,-0.263,7096,76164,108462
49.43,4943,12840,1,0,0,0,817.26074,883.94165,1580.50537,1705.16968,-0.02307,0.17566,0.98294,-1.033,0.333,-0.14,7091,76163,108456
49.44,4944,12841,1,0,0,0,817.26074,883.94165,1580.27649,1705.32227,-0.02417,0.17579,0.98441,-0.7,0.333,-0.175,7091,76163,108456
49.45,4945,12842,1,0,0,0,817.26074,883.94165,1580.35278,1705.32227,-0.02271,0.17676,0.98392,-0.613,0.28,-0.14,7087,76161,108452
49.46,4946,12843,1,0,0,0,817.26074,883.94165,1580.35278,1705.16968,-0.02051,0.17945,0.9816,-0.683,0.385,-0.438,7087,76161,108452
49.47,4947,12844,1,0,0,0,817.26074,883.94165,1580.58167,1705.39856,-0.02185,0.18165,0.9816,-0.91,0.35,-0.385,7083,76159,108447
49.48,4948,12845,1,0,0,0,817.26074,883.86536,1580.73425,1705.39856,-0.02246,0.18018,0.98123,-1.068,0.438,-0.28,7083,76159,108447
49.49,4949,12846,1,0,0,0,817.26074,883.86536,1580.35278,1705.16968,-0.0221,0.18055,0.98306,-0.945,0.403,-0.385,7078,76158,108440
49.5,4950,12847,1,0,0,0,817.26074,883.86536,1580.65796,1705.32227,-0.02136,0.17896,0.98367,-0.788,0.315,-0.455,7078,76158,108440
49.51,4951,12848,1,0,0,0,817.26074,883.86536,1580.50537,1705.70374,-0.02063,0.17847,0.98355,-0.858,0.35,-0.56,7075,76158,108436
49.52,4952,12849,1,0,0,0,817.26074,883.86536,1580.50537,1705.32227,-0.021,0.1792,0.98135,-0.473,0.403,-0.525,7075,76158,108436
49.53,4953,12850,1,0,0,0,817.41333,883.86536,1580.58167,1705.32227,-0.021,0.18165,0.97928,-0.368,0.298,-0.473,7071,76153,108428
49.54,4954,12851,1,0,0,0,817.41333,883.86536,1580.27649,1705.62744,-0.02149,0.18397,0.97867,-0.525,0.28,-0.245,7071,76153,108428
49.55,4955,12852,1,0,0,0,817.41333,883.86536,1580.50537,1705.32227,-0.02246,0.18433,0.98062,-0.823,0.315,-0.21,7070,76148,108414
49.56,4956,12853,1,0,0,0,817.41333,883.86536,1580.65796,1705.32227,-0.0221,0.18201,0.9827,-1.085,0.42,-0.158,7070,76148,108414
49.57,4957,12854,1,0,0,0,817.41333,883.86536,1580.50537,1705.55115,-0.02149,0.17615,0.98196,-1.435,0.385,-0.21,7064,76146,108413
49.58,4958,12855,1,0,0,0,817.41333,884.01794,1580.58167,1705.24597,-0.02185,0.1764,0.9816,-0.998,0.35,-0.298,7064,76146,108413
49.59,4959,12856,1,0,0,0,817.41333,884.01794,1580.58167,1705.32227,-0.02258,0.17774,0.98111,-0.7,0.333,-0.315,7064,76152,108417
49.6,4960,12857,1,0,0,0,817.41333,884.01794,1580.50537,1705.62744,-0.02271,0.1803,0.98123,-0.438,0.228,-0.088,7064,76152,108417
49.61,4961,12858,1,0,0,0,817.41333,884.01794,1580.58167,1705.32227,-0.02271,0.18336,0.98111,-0.35,0.245,-0.088,7061,76151,108412
49.62,4962,12859,1,0,0,0,817.41333,884.01794,1580.65796,1705.39856,-0.02161,0.18445,0.97989,-0.35,0.35,-0.28,7061,76151,108412
49.63,4963,12860,1,0,0,0,817.41333,884.01794,1580.58167,1705.70374,-0.02112,0.18323,0.98099,-1.033,0.298,-0.175,7060,76144,108409
