Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
14.1,1410,15415,1,0,0,0,834.80835,902.86255,1614.151,1741.86707,-0.04321,-0.05872,0.9993,-2.1,0.455,-0.088,6592,73810,102208
14.11,1411,15416,1,0,0,0,834.80835,902.86255,1613.99841,1741.71448,-0.0426,-0.05896,0.99722,-2.188,0.578,-0.28,6591,73809,102205
14.12,1412,15417,1,0,0,0,834.80835,902.86255,1614.53247,1741.86707,-0.04199,-0.05847,0.99625,-2.135,0.508,-0.263,6591,73809,102205
14.13,1413,15418,1,0,0,0,834.80835,902.86255,1614.151,1741.79077,-0.04395,-0.05725,0.99673,-2.17,0.508,-0.105,6591,73808,102201
14.14,1414,15419,1,0,0,0,834.80835,902.86255,1614.07471,1741.79077,-0.04578,-0.05896,0.99966,-2.205,0.595,-0.105,6591,73808,102201
14.15,1415,15420,1,0,0,0,835.03723,902.86255,1614.30359,1741.56189,-0.04566,-0.06067,0.99991,-1.978,0.508,0.053,6587,73808,102202
14.16,1416,15421,1,0,0,0,835.03723,902.86255,1613.84583,1741.56189,-0.04541,-0.06006,1.00027,-1.663,0.543,0.088,6587,73808,102202
14.17,1417,15422,1,0,0,0,835.03723,902.86255,1614.151,1741.63818,-0.04468,-0.05933,0.99808,-1.68,0.578,-0.105,6589,73808,102200
14.18,1418,15423,1,0,0,0,835.03723,902.86255,1614.22729,1741.79077,-0.04285,-0.05982,0.99686,-1.733,0.525,-0.035,6589,73808,102200
14.19,1419,15424,1,0,0,0,835.03723,902.86255,1614.07471,1741.71448,-0.04468,-0.06091,0.99832,-1.96,0.455,-0.053,6588,73808,102197
14.2,1420,15425,1,0,0,0,835.03723,902.78625,1614.30359,1741.63818,-0.0448,-0.0603,0.99747,-1.75,0.525,-0.07,6588,73808,102197
14.21,1421,15426,1,0,0,0,835.03723,902.78625,1614.151,1741.86707,-0.04505,-0.05921,0.99918,-1.873,0.613,-0.245,6589,73808,102200
14.22,1422,15427,1,0,0,0,835.03723,902.78625,1614.07471,1741.71448,-0.04395,-0.05969,0.99832,-1.908,0.613,-0.333,6589,73808,102200
14.23,1423,15428,1,0,0,0,835.03723,902.78625,1614.151,1741.63818,-0.04468,-0.06067,0.99881,-1.803,0.438,-0.07,6589,73808,102201
14.24,1424,15429,1,0,0,0,835.03723,902.78625,1614.99023,1742.01965,-0.04468,-0.05701,0.99869,-1.785,0.508,-0.088,6589,73808,102201
14.25,1425,15430,1,0,0,0,834.65576,902.78625,1614.151,1741.79077,-0.04309,-0.05762,0.99673,-1.855,0.49,-0.298,6587,73811,102203
14.26,1426,15431,1,0,0,0,834.65576,902.78625,1613.92212,1741.4856,-0.0437,-0.05737,0.99686,-1.978,0.403,-0.14,6587,73811,102203
14.27,1427,15432,1,0,0,0,834.65576,902.78625,1614.30359,1741.71448,-0.04248,-0.05969,0.99612,-2.03,0.525,-0.088,6585,73811,102204
14.28,1428,15433,1,0,0,0,834.65576,902.78625,1614.07471,1741.56189,-0.04285,-0.05982,0.99734,-2.013,0.455,-0.088,6585,73811,102204
14.29,1429,15434,1,0,0,0,834.65576,902.78625,1614.151,1741.4856,-0.04443,-0.06055,0.99905,-1.908,0.56,-0.298,6585,73813,102207
14.3,1430,15435,1,0,0,0,834.65576,902.93884,1614.151,1741.63818,-0.04431,-0.0603,0.9993,-1.803,0.525,-0.28,6585,73813,102207
14.31,1431,15436,1,0,0,0,834.65576,902.93884,1613.99841,1741.4093,-0.04382,-0.0603,0.99942,-1.68,0.578,-0.175,6585,73809,102205
14.32,1432,15437,1,0,0,0,834.65576,902.93884,1614.07471,1741.33301,-0.04346,-0.05994,0.99686,-1.593,0.595,-0.245,6585,73809,102205
14.33,1433,15438,1,0,0,0,834.65576,902.93884,1614.37988,1741.4856,-0.04468,-0.05945,0.99734,-1.628,0.595,-0.368,6586,73810,102207
14.34,1434,15439,1,0,0,0,834.65576,902.93884,1614.151,1741.4856,-0.04382,-0.05969,0.99625,-1.698,0.438,-0.315,6586,73810,102207
14.35,1435,15440,1,0,0,0,834.73206,902.93884,1614.22729,1741.4856,-0.04529,-0.06043,0.99869,-1.698,0.455,-0.193,6588,73815,102207
14.36,1436,15441,1,0,0,0,834.73206,902.93884,1614.07471,1741.63818,-0.04395,-0.0603,0.99844,-1.645,0.42,-0.385,6588,73815,102207
14.37,1437,15442,1,0,0,0,834.73206,902.93884,1614.151,1741.56189,-0.04297,-0.05896,0.99698,-1.698,0.385,-0.298,6587,73813,102209
14.38,1438,15443,1,0,0,0,834.73206,902.93884,1614.22729,1741.56189,-0.04212,-0.06043,0.99661,-1.68,0.49,-0.508,6587,73813,102209
14.39,1439,15444,1,0,0,0,834.73206,902.93884,1614.99023,1741.63818,-0.04382,-0.05921,0.99881,-1.593,0.525,-0.263,6590,73811,102207
14.4,1440,15445,1,0,0,0,834.73206,902.63367,1614.151,1741.79077,-0.04431,-0.05725,0.99954,-1.715,0.56,-0.455,6590,73811,102207
14.41,1441,15446,1,0,0,0,834.73206,902.63367,1613.92212,1741.56189,-0.04395,-0.05799,0.99844,-1.663,0.525,-0.49,6587,73811,102210
14.42,1442,15447,1,0,0,0,834.73206,902.63367,1614.45618,1741.86707,-0.04395,-0.05799,0.99759,-1.558,0.473,-0.35,6587,73811,102210
14.43,1443,15448,1,0,0,0,834.73206,902.63367,1613.92212,1741.63818,-0.04309,-0.05921,0.99588,-1.803,0.543,-0.455,6589,73816,102217
14.44,1444,15449,1,0,0,0,834.73206,902.63367,1613.92212,1741.4856,-0.04321,-0.05786,0.99734,-1.733,0.613,-0.385,6589,73816,102217
14.45,1445,15450,1,0,0,0,834.96094,902.63367,1614.45618,1741.4856,-0.04492,-0.05811,0.99857,-1.75,0.543,-0.49,6592,73818,102213
14.46,1446,15451,1,0,0,0,834.96094,902.63367,1613.69324,1741.4093,-0.04407,-0.05921,0.99796,-1.82,0.56,-0.578,6592,73818,102213
14.47,1447,15452,1,0,0,0,834.96094,902.63367,1613.92212,1741.4093,-0.04456,-0.05957,0.99808,-1.855,0.49,-0.263,6591,73823,102224
14.48,1448,15453,1,0,0,0,834.96094,902.63367,1613.84583,1741.4093,-0.04529,-0.05969,0.99954,-1.733,0.368,-0.49,6591,73823,102224
14.49,1449,15454,1,0,0,0,834.96094,902.63367,1613.84583,1742.85889,-0.04346,-0.05921,0.99796,-1.75,0.508,-0.683,6590,73823,102229
14.5,1450,15455,1,0,0,0,834.96094,902.63367,1614.22729,1741.56189,-0.04346,-0.06055,0.99637,-1.75,0.473,-0.49,6590,73823,102229
14.51,1451,15456,1,0,0,0,834.96094,902.63367,1614.22729,1741.79077,-0.04285,-0.06128,0.99661,-1.785,0.473,-0.333,6595,73827,102238
14.52,1452,15457,1,0,0,0,834.96094,902.63367,1614.151,1741.4856,-0.04382,-0.05982,0.99722,-1.75,0.525,-0.578,6595,73827,102238
14.53,1453,15458,1,0,0,0,834.96094,902.63367,1614.07471,1741.56189,-0.04517,-0.05945,0.99722,-1.715,0.613,-0.543,6594,73831,102239
14.54,1454,15459,1,0,0,0,834.96094,902.63367,1615.14282,1741.86707,-0.04566,-0.05921,0.99771,-1.61,0.525,-0.595,6594,73831,102239
14.55,1455,15460,1,0,0,0,834.65576,902.63367,1614.07471,1741.94336,-0.04431,-0.05994,0.99649,-1.89,0.403,-0.473,6596,73829,102241
14.56,1456,15461,1,0,0,0,834.65576,902.63367,1613.76953,1741.4093,-0.04419,-0.05896,0.99734,-1.943,0.473,-0.508,6596,73829,102241
14.57,1457,15462,1,0,0,0,834.65576,902.63367,1614.30359,1741.71448,-0.04492,-0.05896,0.9993,-1.768,0.455,-0.42,6600,73833,102245
14.58,1458,15463,1,0,0,0,834.65576,902.63367,1614.07471,1741.4856,-0.04321,-0.06018,0.99759,-1.698,0.525,-0.35,6600,73833,102245
14.59,1459,15464,1,0,0,0,834.65576,902.63367,1613.99841,1741.4856,-0.04541,-0.0575,0.99869,-1.645,0.438,-0.403,6597,73833,102246
14.6,1460,15465,1,0,0,0,834.65576,902.86255,1614.30359,1741.4856,-0.04443,-0.05982,0.99783,-1.82,0.543,-0.473,6597,73833,102246
14.61,1461,15466,1,0,0,0,834.65576,902.86255,1614.07471,1741.4093,-0.0437,-0.05957,0.99734,-1.645,0.543,-0.42,6599,73840,102251
14.62,1462,15467,1,0,0,0,834.65576,902.86255,1613.99841,1741.4856,-0.04395,-0.05823,0.99844,-1.505,0.595,-0.403,6599,73840,102251
14.63,1463,15468,1,0,0,0,834.65576,902.86255,1614.37988,1741.56189,-0.04334,-0.05713,0.99783,-1.558,0.56,-0.473,6602,73839,102255
14.64,1464,15469,1,0,0,0,834.65576,902.86255,1614.07471,1741.4856,-0.04273,-0.05603,0.99832,-1.54,0.473,-0.42,6602,73839,102255
14.65,1465,15470,1,0,0,0,834.80835,902.86255,1614.151,1741.33301,-0.04309,-0.0575,0.99771,-1.908,0.543,-0.508,6602,73838,102253
14.66,1466,15471,1,0,0,0,834.80835,902.86255,1613.92212,1741.63818,-0.04309,-0.05811,0.9971,-1.838,0.56,-0.403,6602,73838,102253
14.67,1467,15472,1,0,0,0,834.80835,902.86255,1614.151,1741.4093,-0.04443,-0.05811,0.99954,-1.838,0.508,-0.158,6604,73835,102258
14.68,1468,15473,1,0,0,0,834.80835,902.86255,1614.151,1741.4856,-0.04419,-0.05847,0.99832,-1.855,0.473,-0.28,6604,73835,102258
14.69,1469,15474,1,0,0,0,834.80835,902.86255,1614.151,1741.71448,-0.04297,-0.05933,0.99832,-1.82,0.42,-0.298,6604,73839,102265
14.7,1470,15475,1,0,0,0,834.80835,902.70996,1614.151,1741.56189,-0.04309,-0.05921,0.9971,-1.698,0.543,-0.455,6604,73839,102265
14.71,1471,15476,1,0,0,0,834.80835,902.70996,1613.99841,1741.71448,-0.04395,-0.05896,0.99796,-1.628,0.455,-0.35,6609,73839,102267
14.72,1472,15477,1,0,0,0,834.80835,902.70996,1614.60876,1741.71448,-0.04431,-0.0586,0.9993,-1.68,0.525,-0.35,6609,73839,102267
14.73,1473,15478,1,0,0,0,834.80835,902.70996,1613.99841,1741.56189,-0.04431,-0.05847,0.99979,-1.61,0.578,-0.35,6608,73843,102271
14.74,1474,15479,1,0,0,0,834.80835,902.70996,1614.07471,1741.4093,-0.04675,-0.05884,0.99881,-1.663,0.49,-0.193,6608,73843,102271
14.75,1475,15480,1,0,0,0,834.96094,902.70996,1614.30359,1741.4093,-0.04505,-0.05969,0.99698,-1.663,0.49,-0.315,6612,73850,102278
14.76,1476,15481,1,0,0,0,834.96094,902.70996,1613.69324,1741.33301,-0.04358,-0.05896,0.996,-1.663,0.49,-0.315,6612,73850,102278
14.77,1477,15482,1,0,0,0,834.96094,902.70996,1613.99841,1741.4093,-0.04273,-0.05676,0.99808,-1.68,0.438,-0.42,6611,73849,102281
14.78,1478,15483,1,0,0,0,834.96094,902.70996,1614.151,1741.56189,-0.04187,-0.05676,0.99698,-1.698,0.508,-0.35,6611,73849,102281
14.79,1479,15484,1,0,0,0,834.96094,902.70996,1613.92212,1741.25671,-0.04126,-0.05371,0.99918,-1.628,0.49,-0.385,6613,73857,102292
14.8,1480,15485,1,0,0,0,834.96094,902.55737,1613.99841,1741.4856,-0.0426,-0.05603,0.99966,-1.82,0.508,-0.28,6613,73857,102292
14.81,1481,15486,1,0,0,0,834.96094,902.55737,1614.07471,1741.4093,-0.04224,-0.0586,0.9982,-2.013,0.508,-0.263,6614,73857,102298
14.82,1482,15487,1,0,0,0,834.96094,902.55737,1613.92212,1741.4856,-0.04529,-0.06323,0.99722,-2.188,0.613,-0.525,6614,73857,102298
14.83,1483,15488,1,0,0,0,834.96094,902.55737,1613.99841,1741.4856,-0.04688,-0.06275,0.99979,-1.838,0.595,-0.315,6615,73858,102305
14.84,1484,15489,1,0,0,0,834.96094,902.55737,1613.99841,1741.4856,-0.04663,-0.06287,0.99991,-1.383,0.525,-0.21,6615,73858,102305
14.85,1485,15490,1,0,0,0,834.73206,902.55737,1613.84583,1741.86707,-0.04773,-0.06006,0.9993,-1.103,0.578,-0.333,6618,73863,102307
14.86,1486,15491,1,0,0,0,834.73206,902.55737,1613.76953,1741.18042,-0.04675,-0.05896,0.99625,-1.225,0.56,-0.315,6618,73863,102307
14.87,1487,15492,1,0,0,0,834.73206,902.55737,1614.99023,1741.56189,-0.04163,-0.05921,0.99637,-1.418,0.42,-0.35,6617,73857,102288
14.88,1488,15493,1,0,0,0,834.73206,902.55737,1614.07471,1741.33301,-0.04321,-0.06006,1.00027,-1.523,0.368,-0.333,6617,73857,102288
14.89,1489,15494,1,0,0,0,834.73206,902.55737,1614.07471,1741.33301,-0.04224,-0.06079,0.99966,-1.593,0.438,-0.49,6615,73854,102264
14.9,1490,15495,1,0,0,0,834.73206,903.01514,1614.30359,1741.4093,-0.04151,-0.06006,0.9993,-1.453,0.49,-0.455,6615,73854,102264
14.91,1491,15496,1,0,0,0,834.73206,903.01514,1613.99841,1741.33301,-0.04041,-0.05786,0.99673,-1.33,0.525,-0.49,6608,73853,102258
14.92,1492,15497,1,0,0,0,834.73206,903.01514,1613.99841,1741.4856,-0.04309,-0.05652,0.99625,-1.628,0.508,-0.35,6608,73853,102258
14.93,1493,15498,1,0,0,0,834.73206,903.01514,1614.45618,1741.33301,-0.04382,-0.05579,0.99686,-1.768,0.438,-0.473,6604,73848,102244
14.94,1494,15499,1,0,0,0,834.73206,903.01514,1613.99841,1741.63818,-0.04468,-0.05603,0.99759,-1.733,0.49,-0.525,6604,73848,102244
14.95,1495,15500,1,0,0,0,834.65576,903.01514,1614.151,1741.4093,-0.04602,-0.05689,0.99844,-1.645,0.595,-0.525,6598,73851,102242
14.96,1496,15501,1,0,0,0,834.65576,903.01514,1613.76953,1741.4856,-0.0481,-0.05762,0.99954,-1.785,0.56,-0.578,6598,73851,102242
14.97,1497,15502,1,0,0,0,834.65576,903.01514,1613.99841,1741.56189,-0.04419,-0.0614,0.99844,-1.715,0.385,-0.35,6593,73853,102245
14.98,1498,15503,1,0,0,0,834.65576,903.01514,1613.76953,1741.33301,-0.04187,-0.06091,0.99832,-1.768,0.403,-0.595,6593,73853,102245
14.99,1499,15504,1,0,0,0,834.65576,903.01514,1614.151,1741.4856,-0.04297,-0.06018,0.99783,-1.488,0.525,-0.49,6590,73848,102234
15.0,1500,15505,1,0,0,0,834.65576,902.55737,1614.07471,1741.63818,-0.04395,-0.05933,0.99686,-1.313,0.56,-0.49,6590,73848,102234
15.01,1501,15506,1,0,0,0,834.65576,902.55737,1613.76953,1741.33301,-0.04321,-0.05823,0.99673,-1.26,0.578,-0.665,6588,73849,102235
15.02,1502,15507,1,0,0,0,834.65576,902.55737,1614.45618,1741.56189,-0.0437,-0.05713,0.99771,-1.47,0.438,-0.63,6588,73849,102235
15.03,1503,15508,1,0,0,0,834.65576,902.55737,1613.92212,1741.25671,-0.04285,-0.05774,0.99783,-1.645,0.63,-0.753,6583,73847,102228
15.04,1504,15509,1,0,0,0,834.65576,902.55737,1613.92212,1741.25671,-0.04273,-0.0575,0.99686,-1.698,0.648,-0.525,6583,73847,102228
15.05,1505,15510,1,0,0,0,835.03723,902.55737,1614.30359,1741.33301,-0.0437,-0.05823,0.99722,-1.593,0.455,-0.455,6580,73847,102223
15.06,1506,15511,1,0,0,0,835.03723,902.55737,1613.69324,1741.25671,-0.04273,-0.05823,0.9971,-1.61,0.525,-0.42,6580,73847,102223
15.07,1507,15512,1,0,0,0,835.03723,902.55737,1613.99841,1741.25671,-0.04321,-0.0575,0.99747,-1.558,0.525,-0.35,6578,73847,102217
15.08,1508,15513,1,0,0,0,835.03723,902.55737,1614.30359,1741.25671,-0.0437,-0.05847,0.99991,-1.698,0.578,-0.683,6578,73847,102217
15.09,1509,15514,1,0,0,0,835.03723,902.55737,1613.99841,1741.25671,-0.04358,-0.05921,0.99808,-1.908,0.543,-0.525,6575,73843,102214
15.1,1510,15515,1,0,0,0,835.03723,902.63367,1614.07471,1741.4093,-0.0448,-0.05957,0.99759,-1.768,0.455,-0.473,6575,73843,102214
15.11,1511,15516,1,0,0,0,835.03723,902.63367,1614.22729,1741.33301,-0.04395,-0.05908,0.99759,-1.698,0.473,-0.438,6570,73844,102212
15.12,1512,15517,1,0,0,0,835.03723,902.63367,1613.84583,1741.25671,-0.04431,-0.05823,0.99869,-1.54,0.525,-0.368,6570,73844,102212
15.13,1513,15518,1,0,0,0,835.03723,902.63367,1613.99841,1741.33301,-0.0448,-0.05554,0.99734,-1.383,0.473,-0.35,6569,73847,102213
15.14,1514,15519,1,0,0,0,835.03723,902.63367,1614.07471,1741.4093,-0.04431,-0.05567,0.99759,-1.505,0.403,-0.403,6569,73847,102213
15.15,1515,15520,1,0,0,0,834.96094,902.63367,1613.92212,1741.71448,-0.04236,-0.0564,0.99637,-1.645,0.49,-0.28,6568,73847,102209
15.16,1516,15521,1,0,0,0,834.96094,902.63367,1613.76953,1741.33301,-0.04224,-0.0564,0.996,-1.803,0.56,-0.385,6568,73847,102209
15.17,1517,15522,1,0,0,0,834.96094,902.63367,1614.151,1741.4856,-0.04199,-0.05811,0.99759,-1.855,0.49,-0.49,6566,73845,102200
15.18,1518,15523,1,0,0,0,834.96094,902.63367,1613.92212,1741.33301,-0.0426,-0.05737,0.99966,-1.925,0.49,-0.193,6566,73845,102200
15.19,1519,15524,1,0,0,0,834.96094,902.63367,1613.99841,1741.18042,-0.04468,-0.05664,0.99966,-1.978,0.578,-0.333,6562,73840,102193
15.2,1520,15525,1,0,0,0,834.96094,902.93884,1614.22729,1741.71448,-0.04248,-0.05823,0.99673,-1.873,0.63,-0.28,6562,73840,102193
15.21,1521,15526,1,0,0,0,834.96094,902.93884,1613.84583,1741.18042,-0.04273,-0.05689,0.99637,-1.838,0.42,-0.175,6561,73835,102182
15.22,1522,15527,1,0,0,0,834.96094,902.93884,1613.84583,1741.10413,-0.04273,-0.05652,0.99661,-1.838,0.508,-0.158,6561,73835,102182
15.23,1523,15528,1,0,0,0,834.96094,902.93884,1614.37988,1741.4093,-0.0448,-0.05628,0.99747,-1.873,0.595,-0.105,6564,73833,102182
15.24,1524,15529,1,0,0,0,834.96094,902.93884,1613.92212,1741.4093,-0.04541,-0.05774,0.99832,-1.925,0.403,-0.07,6564,73833,102182
15.25,1525,15530,1,0,0,0,834.80835,902.93884,1614.22729,1741.33301,-0.04541,-0.05872,1.00027,-1.873,0.42,-0.123,6561,73833,102176
15.26,1526,15531,1,0,0,0,834.80835,902.93884,1613.99841,1741.71448,-0.04382,-0.05872,0.99686,-1.75,0.49,-0.245,6561,73833,102176
15.27,1527,15532,1,0,0,0,834.80835,902.93884,1613.92212,1741.63818,-0.04468,-0.05811,0.99734,-1.803,0.543,-0.35,6558,73833,102173
15.28,1528,15533,1,0,0,0,834.80835,902.93884,1613.84583,1741.18042,-0.04273,-0.05908,0.99661,-1.698,0.455,-0.21,6558,73833,102173
15.29,1529,15534,1,0,0,0,834.80835,902.93884,1614.22729,1741.25671,-0.04443,-0.05957,0.99893,-1.75,0.49,-0.228,6555,73834,102180
15.3,1530,15535,1,0,0,0,834.80835,902.48108,1613.92212,1741.63818,-0.04505,-0.05786,0.9993,-1.785,0.455,-0.35,6555,73834,102180
15.31,1531,15536,1,0,0,0,834.80835,902.48108,1613.84583,1741.33301,-0.04309,-0.05957,0.99734,-1.733,0.49,-0.35,6557,73838,102182
15.32,1532,15537,1,0,0,0,834.80835,902.48108,1614.07471,1741.10413,-0.04407,-0.05823,0.99771,-1.663,0.42,-0.228,6557,73838,102182
15.33,1533,15538,1,0,0,0,834.80835,902.48108,1613.92212,1741.02783,-0.04297,-0.05762,0.99698,-1.558,0.455,-0.385,6555,73835,102180
15.34,1534,15539,1,0,0,0,834.80835,902.48108,1613.92212,1741.02783,-0.04382,-0.05603,0.99832,-1.575,0.42,-0.28,6555,73835,102180
15.35,1535,15540,1,0,0,0,834.88464,902.48108,1614.07471,1741.33301,-0.04541,-0.05469,1.00052,-1.523,0.49,-0.28,6554,73837,102180
15.36,1536,15541,1,0,0,0,834.88464,902.48108,1613.69324,1741.18042,-0.04382,-0.06616,0.99576,-0.753,0.438,-0.245,6554,73837,102180
15.37,1537,15542,1,0,0,0,834.88464,902.48108,1613.92212,1740.95154,-0.0426,-0.05689,0.99905,-0.35,0.438,-0.105,6554,73837,102180
15.38,1538,15543,1,0,0,0,834.88464,902.48108,1614.22729,1741.18042,-0.04126,-0.05615,0.99759,-0.595,0.438,-0.385,6555,73834,102177
15.39,1539,15544,1,0,0,0,834.88464,902.48108,1613.92212,1741.18042,-0.04321,-0.05725,0.99747,-1.925,0.508,-0.403,6555,73834,102177
15.4,1540,15545,1,0,0,0,834.88464,902.55737,1613.84583,1741.33301,-0.04321,-0.05994,0.99869,-1.995,0.385,-0.175,6555,73836,102176
15.41,1541,15546,1,0,0,0,834.88464,902.55737,1614.151,1741.4093,-0.04309,-0.05957,0.9971,-1.873,0.455,-0.28,6555,73836,102176
15.42,1542,15547,1,0,0,0,834.88464,902.55737,1614.07471,1741.18042,-0.04492,-0.05701,0.99796,-1.488,0.613,-0.263,6556,73838,102181
15.43,1543,15548,1,0,0,0,834.88464,902.55737,1613.92212,1741.02783,-0.04529,-0.05884,0.99759,-1.418,0.578,-0.263,6556,73838,102181
15.44,1544,15549,1,0,0,0,834.88464,902.55737,1614.22729,1741.18042,-0.0448,-0.05725,0.99881,-1.68,0.49,-0.245,6555,73837,102181
15.45,1545,15550,1,0,0,0,834.80835,902.55737,1613.99841,1741.4093,-0.04407,-0.05811,0.99759,-1.733,0.42,-0.158,6555,73840,102183
15.46,1546,15551,1,0,0,0,834.80835,902.55737,1613.61694,1741.10413,-0.04321,-0.05896,0.99661,-1.663,0.42,-0.403,6555,73840,102183
15.47,1547,15552,1,0,0,0,834.80835,902.55737,1613.84583,1741.02783,-0.04431,-0.05737,0.99783,-1.523,0.508,-0.49,6555,73840,102183
15.48,1548,15553,1,0,0,0,834.80835,902.55737,1613.76953,1741.10413,-0.04395,-0.05737,0.99759,-1.593,0.49,-0.455,6557,73839,102185
15.49,1549,15554,1,0,0,0,834.80835,902.55737,1613.61694,1741.02783,-0.04492,-0.0564,0.99966,-1.575,0.578,-0.28,6557,73839,102185
15.5,1550,15555,1,0,0,0,834.80835,902.55737,1614.151,1740.95154,-0.04224,-0.05884,0.99747,-1.593,0.455,-0.28,6559,73841,102179
15.51,1551,15556,1,0,0,0,834.80835,902.55737,1613.46436,1740.95154,-0.04309,-0.05701,0.996,-1.54,0.403,-0.333,6559,73841,102179
15.52,1552,15557,1,0,0,0,834.80835,902.55737,1613.76953,1740.95154,-0.04309,-0.05579,0.99698,-1.575,0.455,-0.473,6558,73844,102187
15.53,1553,15558,1,0,0,0,834.80835,902.55737,1614.07471,1741.02783,-0.0426,-0.05701,0.99747,-1.61,0.543,-0.403,6558,73844,102187
15.54,1554,15559,1,0,0,0,834.80835,902.55737,1613.69324,1741.02783,-0.0426,-0.05701,0.99698,-1.768,0.543,-0.298,6558,73838,102186
15.55,1555,15560,1,0,0,0,834.65576,902.55737,1613.92212,1741.02783,-0.04443,-0.05676,0.99796,-1.593,0.49,-0.298,6558,73839,102190
15.56,1556,15561,1,0,0,0,834.65576,902.55737,1613.84583,1741.18042,-0.04517,-0.0575,0.99612,-1.61,0.63,-0.403,6558,73839,102190
15.57,1557,15562,1,0,0,0,834.65576,902.55737,1613.84583,1740.87524,-0.04285,-0.05676,0.99295,-1.855,0.665,-0.578,6558,73839,102190
15.58,1558,15563,1,0,0,0,834.65576,902.55737,1613.92212,1740.95154,-0.04224,-0.05701,0.99637,-1.978,0.63,-0.648,6560,73845,102190
15.59,1559,15564,1,0,0,0,834.65576,902.55737,1614.30359,1741.02783,-0.04151,-0.05921,0.99869,-1.96,0.543,-0.613,6560,73845,102190
15.6,1560,15565,1,0,0,0,834.65576,902.48108,1613.84583,1741.63818,-0.04358,-0.05676,1.00052,-1.663,0.508,-0.595,6561,73845,102194
15.61,1561,15566,1,0,0,0,834.65576,902.48108,1613.46436,1741.02783,-0.04334,-0.0542,1.00027,-1.453,0.508,-0.718,6561,73845,102194
15.62,1562,15567,1,0,0,0,834.65576,902.48108,1613.92212,1741.02783,-0.04273,-0.0531,0.99844,-1.453,0.455,-0.333,6563,73845,102194
15.63,1563,15568,1,0,0,0,834.65576,902.48108,1613.99841,1741.02783,-0.04297,-0.05335,0.99673,-1.383,0.438,-0.158,6563,73845,102194
15.64,1564,15569,1,0,0,0,834.65576,902.48108,1613.92212,1741.02783,-0.04285,-0.05396,0.99625,-1.558,0.438,-0.245,6565,73845,102194
15.65,1565,15570,1,0,0,0,834.96094,902.48108,1614.07471,1741.10413,-0.04382,-0.05603,0.99661,-1.715,0.578,-0.385,6563,73852,102201
15.66,1566,15571,1,0,0,0,834.96094,902.48108,1613.61694,1740.95154,-0.04358,-0.05701,0.99759,-2.065,0.578,-0.333,6563,73852,102201
15.67,1567,15572,1,0,0,0,834.96094,902.48108,1613.92212,1740.95154,-0.04334,-0.05835,0.99979,-1.925,0.49,0.0,6563,73852,102201
15.68,1568,15573,1,0,0,0,834.96094,902.48108,1614.30359,1741.18042,-0.04187,-0.05908,0.99771,-1.838,0.403,-0.105,6567,73851,102207
15.69,1569,15574,1,0,0,0,834.96094,902.48108,1613.84583,1740.95154,-0.04285,-0.05737,0.99832,-1.645,0.543,-0.035,6567,73851,102207
15.7,1570,15575,1,0,0,0,834.96094,902.70996,1613.84583,1741.02783,-0.04431,-0.05506,0.99966,-1.33,0.56,-0.21,6566,73857,102210
15.71,1571,15576,1,0,0,0,834.96094,902.70996,1613.92212,1741.25671,-0.04468,-0.05493,0.99783,-1.453,0.49,-0.298,6566,73857,102210
15.72,1572,15577,1,0,0,0,834.96094,902.70996,1613.69324,1741.18042,-0.04285,-0.05725,0.98746,-1.505,0.578,-0.245,6570,73857,102214
15.73,1573,15578,1,0,0,0,834.96094,902.70996,1613.84583,1740.95154,-0.04065,-0.05933,0.99405,-2.083,0.788,0.123,6570,73857,102214
15.74,1574,15579,1,0,0,0,834.96094,902.70996,1614.45618,1741.25671,-0.04431,-0.05847,1.00565,-1.838,0.473,0.21,6569,73860,102216
15.75,1575,15580,1,0,0,0,834.57947,902.70996,1613.92212,1741.25671,-0.05127,-0.05322,1.0032,-0.735,0.77,0.018,6569,73860,102216
15.76,1576,15581,1,0,0,0,834.57947,902.70996,1613.61694,1740.95154,-0.04126,-0.04846,0.99612,-0.875,0.368,-0.35,6574,73858,102219
15.77,1577,15582,1,0,0,0,834.57947,902.70996,1613.92212,1741.02783,-0.03638,-0.052,0.9921,-1.785,0.245,-0.455,6574,73858,102219
15.78,1578,15583,1,0,0,0,834.57947,902.70996,1613.76953,1741.02783,-0.0387,-0.06006,0.99014,-2.468,0.42,-0.14,6573,73861,102223
15.79,1579,15584,1,0,0,0,834.57947,902.70996,1613.84583,1741.18042,-0.0426,-0.06055,0.99832,-2.31,0.543,-0.158,6573,73861,102223
15.8,1580,15585,1,0,0,0,834.57947,902.40479,1613.99841,1741.02783,-0.04517,-0.05493,1.00504,-1.418,0.613,-0.175,6575,73863,102225
15.81,1581,15586,1,0,0,0,834.57947,902.40479,1613.46436,1741.10413,-0.04407,-0.05359,0.99954,-1.313,0.578,-0.175,6575,73863,102225
15.82,1582,15587,1,0,0,0,834.57947,902.40479,1613.76953,1741.18042,-0.04236,-0.05383,0.99234,-1.54,0.455,0.018,6572,73862,102225
