Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
110.45,11045,20887,1,0,0,0,827.48413,896.53015,1598.89221,1729.81262,0.10266,0.03125,-0.43544,43.103,-101.028,58.065,5676,67948,99488
110.46,11046,20888,1,0,0,0,827.48413,896.53015,1598.96851,1729.81262,0.03333,0.08777,-0.54213,36.593,-95.043,61.25,5676,67948,99488
110.47,11047,20889,1,0,0,0,827.48413,896.53015,1599.27368,1729.96521,0.01465,0.07495,-0.65212,17.448,-76.598,58.975,5676,67942,99494
110.48,11048,20890,1,0,0,0,827.10266,896.53015,1599.34998,1729.81262,-0.00232,0.05127,-0.67153,6.668,-65.03,53.83,5676,67942,99494
110.49,11049,20891,1,0,0,0,827.10266,896.53015,1599.0448,1729.73633,-0.03223,0.02478,-0.68923,-2.555,-52.29,46.34,5674,67948,99505
110.5,11050,20892,1,0,0,0,827.10266,896.53015,1599.57886,1729.81262,-0.06494,0.0144,-0.7073,-8.978,-39.358,37.538,5674,67948,99505
110.51,11051,20893,1,0,0,0,827.10266,896.53015,1599.0448,1729.88892,-0.10157,0.01404,-0.71999,-12.215,-26.145,28.63,5674,67953,99507
110.52,11052,20894,1,0,0,0,827.10266,896.53015,1599.19739,1729.88892,-0.16004,0.01904,-0.69594,-15.523,-1.173,13.16,5674,67953,99507
110.53,11053,20895,1,0,0,0,827.10266,896.91162,1599.27368,1729.96521,-0.17359,0.02185,-0.67458,-16.258,11.043,6.265,5673,67967,99522
110.54,11054,20896,1,0,0,0,827.10266,896.91162,1599.0448,1729.81262,-0.17957,0.03467,-0.63173,-17.395,22.505,1.523,5673,67967,99522
110.55,11055,20897,1,0,0,0,827.10266,896.91162,1599.27368,1729.81262,-0.1731,0.03223,-0.58461,-16.783,33.53,-1.925,5677,67976,99535
110.56,11056,20898,1,0,0,0,827.10266,896.91162,1599.42627,1729.73633,-0.16053,0.02661,-0.52272,-14.228,44.17,-4.97,5677,67976,99535
110.57,11057,20899,1,0,0,0,827.10266,896.91162,1599.19739,1729.73633,-0.15357,0.06323,-0.36219,-8.733,65.03,-9.188,5673,67975,99527
110.58,11058,20900,1,0,0,0,827.17896,896.91162,1599.19739,1729.81262,-0.15845,0.0896,-0.26185,-8.593,74.148,-11.393,5673,67975,99527
110.59,11059,20901,1,0,0,0,827.17896,896.91162,1599.27368,1729.96521,-0.17188,0.10144,-0.17884,-11.48,82.32,-12.005,5677,67973,99518
110.6,11060,20902,1,0,0,0,827.17896,896.91162,1599.12109,1729.96521,-0.18934,0.09754,-0.08887,-15.995,88.498,-10.99,5677,67973,99518
110.61,11061,20903,1,0,0,0,827.17896,896.91162,1599.12109,1729.96521,-0.19678,0.08472,0.03467,-18.813,93.205,-9.59,5679,67972,99508
110.62,11062,20904,1,0,0,0,827.17896,896.91162,1599.42627,1730.19409,-0.21741,0.08838,0.41823,-16.993,101.063,-5.338,5679,67972,99508
110.63,11063,20905,1,0,0,0,827.17896,896.83533,1599.19739,1730.19409,-0.25855,0.05493,0.74026,-15.628,102.183,-3.273,5678,68001,99586
110.64,11064,20906,1,0,0,0,827.17896,896.83533,1599.12109,1730.57556,-0.32875,0.00305,1.09842,-14.823,100.608,-2.625,5678,68001,99586
110.65,11065,20907,1,0,0,0,827.17896,896.83533,1599.65515,1730.95703,-0.42701,-0.09925,1.52763,-15.295,94.413,-4.953,5664,68128,99872
110.66,11066,20908,1,0,0,0,827.17896,896.83533,1599.80774,1731.26221,-0.54592,-0.2273,1.90936,-16.643,81.83,-9.258,5664,68128,99872
110.67,11067,20909,1,0,0,0,827.17896,896.83533,1599.88403,1731.41479,-0.74453,-0.48183,2.32807,-25.533,43.418,-22.085,5646,68331,100303
110.68,11068,20910,1,0,0,0,827.78931,896.83533,1600.18921,1731.56738,-0.82119,-0.69716,2.53291,-26.915,24.36,-33.128,5646,68331,100303
110.69,11069,20911,1,0,0,0,827.78931,896.83533,1600.11292,1731.64368,-0.89554,-0.97989,2.75851,-26.95,7.84,-42.175,5641,68496,100684
110.7,11070,20912,1,0,0,0,827.78931,896.83533,1600.3418,1731.79626,-0.94388,-1.24186,2.95566,-26.705,-2.608,-51.223,5641,68496,100684
110.71,11071,20913,1,0,0,0,827.78931,896.83533,1600.95215,1731.87256,-0.99649,-1.49528,3.11875,-23.223,-7.91,-58.485,5637,68619,100908
110.72,11072,20914,1,0,0,0,827.78931,896.83533,1600.57068,1732.02515,-0.95328,-1.62651,3.30064,-24.255,-10.71,-63.543,5637,68619,100908
110.73,11073,20915,1,0,0,0,827.78931,897.90344,1600.72327,1731.79626,-0.77041,-1.74993,3.36973,-24.728,-0.088,-70.35,5629,68675,101002
110.74,11074,20916,1,0,0,0,827.78931,897.90344,1600.18921,1731.71997,-0.725,-1.7741,3.2346,-27.668,5.705,-64.505,5629,68675,101002
110.75,11075,20917,1,0,0,0,827.78931,897.90344,1600.18921,1731.56738,-0.62709,-1.70232,3.01425,-29.19,8.015,-53.2,5628,68668,100994
110.76,11076,20918,1,0,0,0,827.78931,897.90344,1600.03662,1731.3385,-0.48488,-1.53569,2.78121,-27.51,7.035,-39.2,5628,68668,100994
110.77,11077,20919,1,0,0,0,827.78931,897.90344,1600.41809,1731.10962,-0.35401,-1.35136,2.56478,-21.84,2.625,-23.503,5638,68589,100854
110.78,11078,20920,1,0,0,0,827.33154,897.90344,1599.80774,1730.72815,-0.1272,-0.96329,2.03986,-3.22,-19.18,6.563,5638,68589,100854
110.79,11079,20921,1,0,0,0,827.33154,897.90344,1599.57886,1730.57556,0.00232,-0.75332,1.69756,10.08,-35.525,14.438,5648,68440,100516
110.8,11080,20922,1,0,0,0,827.33154,897.90344,1599.73145,1730.0415,0.12391,-0.57118,1.32597,22.348,-53.06,19.758,5648,68440,100516
110.81,11081,20923,1,0,0,0,827.33154,897.90344,1599.34998,1729.73633,0.22852,-0.4214,0.98355,29.348,-70.56,24.535,5664,68211,100022
110.82,11082,20924,1,0,0,0,827.33154,897.90344,1599.27368,1729.73633,0.3003,-0.2981,0.6852,33.478,-85.593,28.368,5664,68211,100022
110.83,11083,20925,1,0,0,0,827.33154,896.60645,1599.27368,1729.96521,0.29762,-0.16614,0.15638,41.37,-102.323,36.068,5691,68038,99689
110.84,11084,20926,1,0,0,0,827.33154,896.60645,1598.96851,1729.58374,0.24158,-0.12586,-0.06116,40.95,-104.283,41.248,5691,68038,99689
110.85,11085,20927,1,0,0,0,827.33154,896.60645,1599.27368,1729.58374,0.17994,-0.08655,-0.24574,41.283,-104.178,46.708,5707,67971,99582
110.86,11086,20928,1,0,0,0,827.33154,896.60645,1599.50256,1729.50745,0.13257,-0.04138,-0.41017,41.685,-101.378,50.925,5707,67971,99582
110.87,11087,20929,1,0,0,0,827.33154,896.60645,1599.34998,1729.58374,0.08802,0.01502,-0.53334,37.345,-95.393,53.375,5717,67970,99594
110.88,11088,20930,1,0,0,0,827.17896,896.60645,1599.19739,1729.73633,-0.00879,0.06433,-0.67531,12.303,-74.55,52.535,5717,67970,99594
110.89,11089,20931,1,0,0,0,827.17896,896.60645,1599.50256,1729.66003,-0.05628,0.05066,-0.70913,-1.19,-61.6,50.558,5722,67990,99638
110.9,11090,20932,1,0,0,0,827.17896,896.60645,1599.42627,1729.73633,-0.1001,0.01904,-0.73635,-10.08,-47.915,46.568,5722,67990,99638
110.91,11091,20933,1,0,0,0,827.17896,896.60645,1599.34998,1729.88892,-0.14197,-0.0022,-0.75417,-14.735,-34.23,41.213,5723,68007,99659
110.92,11092,20934,1,0,0,0,827.17896,896.60645,1599.80774,1729.81262,-0.18506,0.00549,-0.75222,-14.805,-20.09,34.44,5723,68007,99659
110.93,11093,20935,1,0,0,0,827.17896,896.83533,1599.42627,1730.0415,-0.24793,0.03967,-0.70302,-10.658,6.668,19.513,5722,68019,99664
110.94,11094,20936,1,0,0,0,827.17896,896.83533,1599.0448,1729.81262,-0.24476,0.05615,-0.67214,-10.938,18.41,12.11,5722,68019,99664
110.95,11095,20937,1,0,0,0,827.17896,896.83533,1599.65515,1729.81262,-0.21986,0.07141,-0.61415,-12.373,29.208,5.635,5719,68013,99646
110.96,11096,20938,1,0,0,0,827.17896,896.83533,1599.12109,1729.73633,-0.19678,0.08289,-0.54787,-13.493,40.688,0.753,5719,68013,99646
110.97,11097,20939,1,0,0,0,827.17896,896.83533,1599.19739,1729.88892,-0.18116,0.0896,-0.47023,-13.668,52.185,-2.993,5715,67993,99586
110.98,11098,20940,1,0,0,0,827.17896,896.83533,1599.42627,1729.73633,-0.1587,0.0752,-0.26856,-12.303,70.28,-7.63,5715,67993,99586
110.99,11099,20941,1,0,0,0,827.17896,896.83533,1598.96851,1729.81262,-0.15235,0.08167,-0.15186,-10.115,77.35,-9.363,5717,67971,99536
111.0,11100,20942,1,0,0,0,827.17896,896.83533,1599.12109,1729.81262,-0.15455,0.0896,-0.01489,-8.733,83.65,-9.695,5717,67971,99536
111.01,11101,20943,1,0,0,0,827.17896,896.83533,1599.57886,1729.73633,-0.17615,0.07459,0.12635,-10.413,88.83,-9.205,5714,67976,99541
111.02,11102,20944,1,0,0,0,827.17896,896.83533,1599.12109,1729.81262,-0.2046,0.05396,0.34352,-17.623,91.858,-7.508,5714,67976,99541
111.03,11103,20945,1,0,0,0,827.17896,896.83533,1599.42627,1730.0415,-0.23328,-0.08545,0.9866,-19.723,89.845,-6.843,5706,68036,99679
111.04,11104,20946,1,0,0,0,827.17896,896.83533,1599.42627,1730.27039,-0.27992,-0.16749,1.34306,-15.768,85.155,-6.423,5706,68036,99679
111.05,11105,20947,1,0,0,0,827.17896,896.83533,1599.57886,1730.49927,-0.36622,-0.25208,1.64849,-12.688,76.44,-5.81,5689,68172,99964
111.06,11106,20948,1,0,0,0,827.17896,896.83533,1599.65515,1730.80444,-0.4734,-0.35914,1.94073,-10.395,62.825,-6.405,5689,68172,99964
111.07,11107,20949,1,0,0,0,827.17896,896.83533,1600.03662,1731.10962,-0.56911,-0.4817,2.19123,-8.715,46.27,-10.01,5678,68341,100335
111.08,11108,20950,1,0,0,0,827.48413,896.83533,1600.03662,1731.41479,-0.74612,-0.85025,2.63411,-9.293,16.695,-24.483,5678,68341,100335
111.09,11109,20951,1,0,0,0,827.48413,896.83533,1600.18921,1731.49109,-0.81631,-1.05765,2.90268,-11.165,7.735,-34.283,5668,68518,100728
111.1,11110,20952,1,0,0,0,827.48413,896.83533,1600.95215,1731.64368,-0.95889,-1.33293,3.07443,-7.63,4.235,-43.978,5668,68518,100728
111.11,11111,20953,1,0,0,0,827.48413,896.83533,1600.41809,1731.71997,-1.06143,-1.5042,3.24473,-6.773,1.313,-52.413,5656,68645,100959
111.12,11112,20954,1,0,0,0,827.48413,896.83533,1600.49438,1731.79626,-1.01468,-1.55144,3.33665,-4.323,1.418,-59.833,5656,68645,100959
111.13,11113,20955,1,0,0,0,827.48413,897.59827,1600.57068,1731.71997,-0.73012,-1.52568,3.23692,-10.85,5.355,-58.485,5649,68692,101032
111.14,11114,20956,1,0,0,0,827.48413,897.59827,1600.11292,1731.49109,-0.63759,-1.51067,3.0781,-17.553,6.72,-50.12,5649,68692,101032
111.15,11115,20957,1,0,0,0,827.48413,897.59827,1600.18921,1731.3385,-0.54543,-1.43645,2.87948,-20.633,6.108,-38.378,5655,68668,100997
111.16,11116,20958,1,0,0,0,827.48413,897.59827,1600.18921,1731.18591,-0.44557,-1.30985,2.66695,-19.18,3.063,-25.218,5655,68668,100997
111.17,11117,20959,1,0,0,0,827.48413,897.59827,1600.03662,1731.03333,-0.3473,-1.17496,2.43806,-14.718,-3.08,-11.708,5667,68603,100869
111.18,11118,20960,1,0,0,0,827.48413,897.59827,1599.88403,1730.57556,-0.24012,-1.01028,2.16376,-7.473,-12.775,0.035,5667,68603,100869
111.19,11119,20961,1,0,0,0,827.48413,897.59827,1600.3418,1730.42297,-0.11487,-0.82864,1.83148,2.398,-26.163,8.715,5669,68450,100544
111.2,11120,20962,1,0,0,0,827.48413,897.59827,1599.50256,1730.27039,0.13367,-0.51222,1.10147,21.385,-55.703,21.49,5669,68450,100544
111.21,11121,20963,1,0,0,0,827.48413,897.59827,1599.42627,1729.96521,0.22962,-0.39283,0.80081,28.718,-70.0,27.423,5687,68231,100071
111.22,11122,20964,1,0,0,0,827.48413,897.59827,1599.73145,1729.96521,0.29005,-0.28553,0.52748,34.44,-81.078,32.812,5687,68231,100071
111.23,11123,20965,1,0,0,0,827.48413,896.60645,1599.27368,1729.50745,0.31007,-0.20484,0.24097,39.305,-88.813,38.658,5711,68087,99796
111.24,11124,20966,1,0,0,0,827.48413,896.60645,1598.96851,1729.66003,0.30824,-0.14112,-0.02747,41.405,-94.395,45.115,5711,68087,99796
111.25,11125,20967,1,0,0,0,827.48413,896.60645,1599.27368,1729.66003,0.271,-0.00317,-0.43385,39.9,-96.478,54.845,5725,67999,99656
111.26,11126,20968,1,0,0,0,827.48413,896.60645,1599.27368,1729.66003,0.24281,0.04199,-0.57729,35.21,-92.47,57.803,5725,67999,99656
111.27,11127,20969,1,0,0,0,827.48413,896.60645,1599.27368,1729.73633,0.20936,0.06079,-0.6509,25.463,-84.595,58.38,5736,67988,99644
111.28,11128,20970,1,0,0,0,827.40784,896.60645,1599.73145,1729.58374,0.16004,0.05615,-0.68105,13.755,-72.695,57.173,5736,67988,99644
111.29,11129,20971,1,0,0,0,827.40784,896.60645,1599.34998,1729.81262,0.10291,0.03674,-0.69802,5.04,-58.905,53.253,5735,68008,99688
111.3,11130,20972,1,0,0,0,827.40784,896.60645,1599.42627,1729.73633,-0.01611,0.0398,-0.73782,-4.428,-30.905,37.573,5735,68008,99688
111.31,11131,20973,1,0,0,0,827.40784,896.60645,1599.50256,1729.73633,-0.08094,0.04407,-0.75088,-8.085,-16.835,28.858,5737,68023,99714
111.32,11132,20974,1,0,0,0,827.40784,896.60645,1599.34998,1729.58374,-0.14441,0.0481,-0.7626,-10.955,-2.258,20.703,5737,68023,99714
111.33,11133,20975,1,0,0,0,827.40784,896.60645,1599.27368,1729.66003,-0.19422,0.0448,-0.74697,-11.778,11.83,13.895,5738,68038,99738
111.34,11134,20976,1,0,0,0,827.40784,896.60645,1599.73145,1729.58374,-0.22669,0.03455,-0.69582,-10.973,24.868,8.453,5738,68038,99738
111.35,11135,20977,1,0,0,0,827.40784,896.60645,1599.34998,1729.66003,-0.28272,-0.01392,-0.51149,-9.345,48.09,2.8,5741,68053,99768
111.36,11136,20978,1,0,0,0,827.40784,896.60645,1599.34998,1729.58374,-0.29054,-0.01929,-0.41456,-7.438,57.575,0.123,5741,68053,99768
111.37,11137,20979,1,0,0,0,827.40784,896.60645,1599.88403,1729.50745,-0.29005,-0.04395,-0.28089,-3.43,65.223,-3.675,5743,68052,99769
111.38,11138,20980,1,0,0,0,827.25525,896.60645,1599.19739,1729.66003,-0.30885,-0.07666,-0.14039,-1.05,71.225,-5.233,5743,68052,99769
111.39,11139,20981,1,0,0,0,827.25525,896.60645,1599.27368,1729.50745,-0.31983,-0.09742,-0.02795,0.105,74.883,-4.673,5743,68052,99769
111.4,11140,20982,1,0,0,0,827.25525,896.60645,1599.50256,1729.58374,-0.31153,-0.08167,0.06909,2.135,76.248,-5.11,5744,68045,99769
111.41,11141,20983,1,0,0,0,827.25525,896.60645,1599.42627,1729.73633,-0.26099,-0.04199,0.40992,-0.035,76.44,-0.963,5744,68045,99769
111.42,11142,20984,1,0,0,0,827.25525,896.60645,1599.50256,1729.88892,-0.27064,-0.0481,0.64418,-4.025,76.86,2.31,5741,68059,99795
111.43,11143,20985,1,0,0,0,827.25525,896.98792,1599.73145,1730.19409,-0.28614,-0.05286,0.91409,-10.01,74.41,4.708,5733,68121,99927
111.44,11144,20986,1,0,0,0,827.25525,896.98792,1599.42627,1730.19409,-0.29823,-0.08692,1.20328,-17.85,68.723,6.283,5733,68121,99927
111.45,11145,20987,1,0,0,0,827.25525,896.98792,1599.88403,1730.65186,-0.32838,-0.15174,1.49333,-27.545,59.85,7.543,5733,68121,99927
111.46,11146,20988,1,0,0,0,827.25525,896.98792,1600.03662,1730.72815,-0.46681,-0.44862,1.98749,-43.225,34.475,5.81,5722,68227,100145
111.47,11147,20989,1,0,0,0,827.25525,896.98792,1599.80774,1731.03333,-0.52895,-0.59816,2.18244,-41.773,20.528,1.19,5722,68227,100145
111.48,11148,20990,1,0,0,0,827.63672,896.98792,1600.2655,1731.18591,-0.59645,-0.76724,2.37324,-31.99,9.818,-7.788,5707,68359,100401
111.49,11149,20991,1,0,0,0,827.63672,896.98792,1600.11292,1731.3385,-0.69008,-0.94864,2.57051,-23.328,4.9,-17.623,5707,68359,100401
111.5,11150,20992,1,0,0,0,827.63672,896.98792,1600.49438,1731.41479,-0.78396,-1.14359,2.73251,-15.435,4.935,-27.703,5693,68504,100694
111.51,11151,20993,1,0,0,0,827.63672,896.98792,1600.49438,1732.17773,-0.86294,-1.27873,3.10044,-9.135,17.675,-54.11,5693,68504,100694
111.52,11152,20994,1,0,0,0,827.63672,896.98792,1601.25732,1731.56738,-0.85452,-1.33866,3.176,-13.703,24.745,-62.773,5680,68606,100881
111.53,11153,20995,1,0,0,0,827.63672,897.52197,1600.57068,1731.94885,-0.8301,-1.43632,3.14133,-24.798,28.193,-64.453,5671,68638,100920
111.54,11154,20996,1,0,0,0,827.63672,897.52197,1600.03662,1731.49109,-0.76797,-1.51811,3.04099,-32.865,28.455,-60.708,5671,68638,100920
111.55,11155,20997,1,0,0,0,827.63672,897.52197,1600.2655,1731.49109,-0.65456,-1.46318,2.87204,-33.705,28.403,-53.27,5671,68638,100920
111.56,11156,20998,1,0,0,0,827.63672,897.52197,1600.03662,1731.03333,-0.39882,-1.18204,2.48396,-20.248,22.61,-34.055,5671,68612,100876
111.57,11157,20999,1,0,0,0,827.63672,897.52197,1600.11292,1730.80444,-0.28248,-1.06302,2.24128,-14.945,13.353,-22.26,5671,68612,100876
111.58,11158,21000,1,0,0,0,827.40784,897.52197,1599.96033,1730.49927,-0.14783,-0.91189,1.94354,-7.473,0.368,-12.67,5674,68532,100732
111.59,11159,21001,1,0,0,0,827.40784,897.52197,1599.50256,1730.1178,-0.01416,-0.73318,1.62883,3.605,-14.84,-5.985,5674,68532,100732
111.6,11160,21002,1,0,0,0,827.40784,897.52197,1599.57886,1730.0415,0.09473,-0.57241,1.31193,14.525,-30.503,1.33,5684,68361,100353
111.61,11161,21003,1,0,0,0,827.40784,897.52197,1600.18921,1729.81262,0.20118,-0.33692,0.73379,26.39,-60.813,20.248,5684,68361,100353
111.62,11162,21004,1,0,0,0,827.40784,897.52197,1599.42627,1729.66003,0.20228,-0.25135,0.47133,30.765,-72.275,29.505,5695,68163,99930
111.63,11163,21005,1,0,0,0,827.40784,896.68274,1599.34998,1729.66003,0.19044,-0.17212,0.23389,35.945,-81.393,37.643,5717,68035,99691
111.64,11164,21006,1,0,0,0,827.40784,896.68274,1599.34998,1729.43115,0.17689,-0.10157,0.02319,41.423,-88.9,44.94,5717,68035,99691
111.65,11165,21007,1,0,0,0,827.40784,896.68274,1599.27368,1729.27856,0.16456,-0.03882,-0.15296,44.695,-94.238,50.435,5717,68035,99691
111.66,11166,21008,1,0,0,0,827.40784,896.68274,1599.27368,1729.27856,0.14722,0.01379,-0.29371,44.328,-96.285,53.235,5733,67961,99568
111.67,11167,21009,1,0,0,0,827.40784,896.68274,1599.73145,1729.12598,0.08289,0.05835,-0.47707,27.65,-89.058,51.083,5733,67961,99568
111.68,11168,21010,1,0,0,0,827.10266,896.68274,1599.42627,1729.27856,0.0437,0.05493,-0.53529,13.825,-81.498,47.88,5738,67946,99548
111.69,11169,21011,1,0,0,0,827.10266,896.68274,1599.12109,1729.27856,0.00049,0.0249,-0.59474,2.083,-72.538,43.645,5738,67946,99548
111.7,11170,21012,1,0,0,0,827.10266,896.68274,1599.88403,1729.43115,-0.04578,-0.01648,-0.63735,-5.303,-61.67,39.253,5741,67960,99585
111.71,11171,21013,1,0,0,0,827.10266,896.68274,1599.34998,1729.73633,-0.0918,-0.04004,-0.66445,-8.12,-49.49,33.653,5741,67960,99585
111.72,11172,21014,1,0,0,0,827.10266,896.68274,1599.34998,1729.43115,-0.15088,-0.00647,-0.68496,-6.178,-24.518,21.315,5739,67979,99618
111.73,11173,21015,1,0,0,0,827.10266,896.53015,1599.65515,1729.27856,-0.16736,0.02441,-0.67934,-4.813,-11.848,15.925,5737,67981,99620
111.74,11174,21016,1,0,0,0,827.10266,896.53015,1599.19739,1729.58374,-0.17273,0.04981,-0.65017,-6.09,0.543,11.935,5737,67981,99620
111.75,11175,21017,1,0,0,0,827.10266,896.53015,1599.34998,1729.35486,-0.17066,0.0625,-0.605,-8.505,13.23,8.085,5737,67981,99620
111.76,11176,21018,1,0,0,0,827.10266,896.53015,1599.50256,1729.50745,-0.16382,0.0741,-0.55947,-11.008,25.62,4.935,5739,67975,99598
111.77,11177,21019,1,0,0,0,827.10266,896.53015,1599.42627,1729.50745,-0.13868,0.09278,-0.4015,-11.568,46.183,-0.805,5739,67975,99598
111.78,11178,21020,1,0,0,0,827.17896,896.53015,1599.42627,1729.35486,-0.1355,0.10462,-0.30201,-11.305,54.933,-3.973,5743,67965,99576
111.79,11179,21021,1,0,0,0,827.17896,896.53015,1599.50256,1729.50745,-0.1333,0.10559,-0.1847,-10.203,62.143,-7.333,5743,67965,99576
111.8,11180,21022,1,0,0,0,827.17896,896.53015,1599.19739,1729.58374,-0.13184,0.09436,-0.05799,-8.873,68.268,-10.535,5740,67959,99555
111.81,11181,21023,1,0,0,0,827.17896,896.53015,1599.27368,1729.43115,-0.1366,0.08081,0.09204,-8.173,73.588,-13.003,5740,67959,99555
111.82,11182,21024,1,0,0,0,827.17896,896.53015,1599.27368,1729.43115,-0.17542,0.047,0.5453,-16.713,80.325,-14.84,5738,67971,99585
111.83,11183,21025,1,0,0,0,827.17896,896.60645,1599.50256,1730.1178,-0.20643,-0.03931,0.87661,-23.1,80.343,-15.278,5738,67971,99585
111.84,11184,21026,1,0,0,0,827.17896,896.60645,1599.42627,1729.81262,-0.26026,-0.1648,1.21708,-30.188,76.895,-15.698,5730,68047,99760
111.85,11185,21027,1,0,0,0,827.17896,896.60645,1599.88403,1729.96521,-0.3495,-0.30604,1.5689,-36.12,69.3,-16.87,5730,68047,99760
111.86,11186,21028,1,0,0,0,827.17896,896.60645,1599.73145,1730.27039,-0.45949,-0.47255,1.8399,-36.873,57.103,-20.09,5714,68195,100072
111.87,11187,21029,1,0,0,0,827.17896,896.60645,1599.80774,1730.49927,-0.57582,-0.61464,2.02692,-34.86,43.12,-23.24,5714,68195,100072
111.88,11188,21030,1,0,0,0,827.78931,896.60645,1600.18921,1730.88074,-0.69729,-0.92886,2.43025,-24.36,17.658,-37.31,5704,68355,100421
111.89,11189,21031,1,0,0,0,827.78931,896.60645,1600.03662,1730.88074,-0.73012,-1.17447,2.66756,-19.968,10.57,-43.05,5704,68355,100421
111.9,11190,21032,1,0,0,0,827.78931,896.60645,1600.49438,1731.10962,-0.81631,-1.40446,2.90841,-17.027,7.91,-48.37,5694,68520,100755
111.91,11191,21033,1,0,0,0,827.78931,896.60645,1600.87585,1731.3385,-0.84707,-1.51445,3.14963,-15.995,5.425,-54.775,5694,68520,100755
111.92,11192,21034,1,0,0,0,827.78931,896.60645,1600.64697,1731.26221,-0.8229,-1.54363,3.27439,-11.288,8.068,-62.93,5684,68635,100960
111.93,11193,21035,1,0,0,0,827.78931,897.67456,1600.49438,1731.3385,-0.74319,-1.56719,3.16892,-18.603,18.778,-70.578,5684,68635,100960
111.94,11194,21036,1,0,0,0,827.78931,897.67456,1601.40991,1731.03333,-0.67104,-1.58318,3.0267,-27.563,20.86,-64.523,5683,68660,100999
111.95,11195,21037,1,0,0,0,827.78931,897.67456,1600.3418,1730.95703,-0.56349,-1.50957,2.8591,-32.253,21.403,-55.86,5683,68660,100999
111.96,11196,21038,1,0,0,0,827.78931,897.67456,1600.18921,1730.80444,-0.44569,-1.38884,2.67,-29.68,20.773,-46.078,5691,68629,100936
111.97,11197,21039,1,0,0,0,827.78931,897.67456,1600.72327,1730.65186,-0.34767,-1.26237,2.4803,-23.135,17.08,-33.268,5691,68629,100936
111.98,11198,21040,1,0,0,0,827.48413,897.67456,1599.88403,1730.19409,-0.1449,-0.93924,1.98907,-2.468,-2.555,-8.085,5696,68538,100747
111.99,11199,21041,1,0,0,0,827.48413,897.67456,1599.42627,1730.19409,-0.03552,-0.74111,1.67827,12.145,-16.188,-0.14,5696,68538,100747
112.0,11200,21042,1,0,0,0,827.48413,897.67456,1599.50256,1729.88892,0.05762,-0.5674,1.33976,24.518,-31.36,6.948,5701,68377,100411
112.01,11201,21043,1,0,0,0,827.48413,897.67456,1599.27368,1729.66003,0.12818,-0.4214,1.017,31.623,-46.568,14.018,5701,68377,100411
112.02,11202,21044,1,0,0,0,827.48413,897.67456,1599.19739,1729.50745,0.16334,-0.28492,0.73794,35.508,-60.48,20.09,5720,68182,99984
112.03,11203,21045,1,0,0,0,827.48413,896.45386,1599.42627,1729.35486,0.17005,-0.07056,0.26783,43.05,-80.185,30.118,5720,68182,99984
112.04,11204,21046,1,0,0,0,827.48413,896.45386,1599.0448,1729.50745,0.15699,-0.03113,0.03064,43.085,-86.94,35.84,5742,68048,99729
112.05,11205,21047,1,0,0,0,827.48413,896.45386,1599.0448,1729.27856,0.13782,-0.00696,-0.16785,38.885,-91.28,40.985,5742,68048,99729
112.06,11206,21048,1,0,0,0,827.48413,896.45386,1599.34998,1729.20227,0.12,0.01819,-0.33412,37.118,-92.96,43.575,5754,67968,99587
112.07,11207,21049,1,0,0,0,827.48413,896.45386,1598.96851,1729.20227,0.09595,0.04907,-0.46181,36.715,-91.333,44.03,5754,67968,99587
112.08,11208,21050,1,0,0,0,827.10266,896.45386,1599.19739,1729.35486,0.03992,0.09778,-0.61135,26.233,-79.695,39.043,5759,67946,99555
112.09,11209,21051,1,0,0,0,827.10266,896.45386,1599.27368,1729.27856,0.0105,0.0835,-0.64834,15.61,-70.42,34.423,5759,67946,99555
112.1,11210,21052,1,0,0,0,827.10266,896.45386,1599.27368,1729.27856,-0.02039,0.05567,-0.66518,4.147,-59.693,28.718,5757,67953,99566
112.11,11211,21053,1,0,0,0,827.10266,896.45386,1599.27368,1729.35486,-0.05835,0.03003,-0.67812,-5.075,-47.705,22.54,5757,67953,99566
112.12,11212,21054,1,0,0,0,827.10266,896.45386,1600.03662,1729.27856,-0.09546,0.01929,-0.68313,-11.34,-35.158,15.873,5755,67960,99585
112.13,11213,21055,1,0,0,0,827.10266,896.45386,1599.42627,1729.27856,-0.13733,-0.00476,-0.6625,-15.418,-11.008,2.713,5755,67960,99585
112.14,11214,21056,1,0,0,0,827.10266,896.45386,1599.27368,1729.20227,-0.14319,-0.00769,-0.62319,-16.328,0.858,-2.468,5752,67970,99589
112.15,11215,21057,1,0,0,0,827.10266,896.45386,1599.88403,1729.35486,-0.146,-0.01135,-0.56313,-17.833,12.408,-5.688,5752,67970,99589
112.16,11216,21058,1,0,0,0,827.10266,896.45386,1599.27368,1729.27856,-0.15833,-0.03577,-0.49037,-18.463,23.695,-7.665,5745,67970,99582
112.17,11217,21059,1,0,0,0,827.10266,896.45386,1599.19739,1729.20227,-0.17615,-0.06067,-0.40846,-18.83,34.143,-8.628,5745,67970,99582
112.18,11218,21060,1,0,0,0,827.33154,896.45386,1599.34998,1729.27856,-0.18519,-0.08521,-0.19178,-13.895,48.825,-10.763,5749,67973,99580
