acc_motion_aae,acc_motion_hit_rate_5bpm,acc_rest_aae,acc_rest_hit_rate_5bpm,acc_total_aae,acc_total_hit_rate_5bpm,adaptive_filter,analysis_scope,data_date,data_path,error_csv_rel,fft_motion_aae,fft_motion_hit_rate_5bpm,fft_rest_aae,fft_rest_hit_rate_5bpm,fft_total_aae,fft_total_hit_rate_5bpm,fs_target,hf_motion_aae,hf_motion_hit_rate_5bpm,hf_rest_aae,hf_rest_hit_rate_5bpm,hf_total_aae,hf_total_hit_rate_5bpm,hr_range_hz,hr_range_rest,klms_epsilon,klms_sigma,klms_step_size,lms_mu_base,max_order,motion_end_s,motion_label,motion_start_s,motion_type,raw_data_path,ref_path,reference_order_key,report_rel,research_bucket,sample,sample_stem,slew_limit_bpm,slew_limit_rest,slew_step_bpm,slew_step_rest,smooth_win_len,spec_penalty_width,subject,time_bias,unreliable_windows,used_adaptive_windows
50.1136,0.070423,4.3179,0.873134,20.1788,0.595122,lms,full,20260607,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng12.csv,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/csv/multi_tiaosheng12-green-raw_bandpass-lms-full-HF-v2-v2-error.csv,12.0656,0.267606,2.058,0.940299,5.5241,0.707317,50,1.1906,1.0,2.0991,0.940299,1.7845,0.960976,0.5833333333333334,1.3333333333333333,,,,0.012,20,133.0,跳绳,67.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\tiaosheng\666\multi_tiaosheng12.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng12_HR_ref.csv,HF,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/json/multi_tiaosheng12-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng12.csv,multi_tiaosheng12,12,8.0,5,2.0,9,0.3,LYX,5.5,0,77
49.66055544713852,0.13043478260869565,10.674665568449287,0.7089552238805971,23.92602715283134,0.5123152709359606,lms,full,20260607,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng8.csv,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/csv/multi_tiaosheng8-green-raw_bandpass-lms-full-HF-v2-error.csv,32.0745,0.101449,2.6619,0.842105,12.7088,0.589109,100,3.0532,0.84058,2.6653,0.842105,2.7978,0.841584,0.5,1.0,,,,0.012,16,127.0,跳绳,61.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\2\multi_tiaosheng2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng8_HR_ref.csv,HF,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/json/multi_tiaosheng8-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng8.csv,multi_tiaosheng8,14,1.0,7,0.5,9,0.2,LYX,6,0,102
45.61892457661779,0.07246376811594203,8.352038105723526,0.5714285714285714,21.08181615766266,0.400990099009901,lms,full,20260607,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng9.csv,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/csv/multi_tiaosheng9-green-raw_bandpass-lms-full-HF-v2-error.csv,47.9323,0.070423,8.35,0.757576,22.194,0.517241,100,1.3328,0.971831,1.3823,1.0,1.365,0.990148,0.3333333333333333,1.3333333333333333,,,,0.012,20,127.0,跳绳,61.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\3\multi_tiaosheng3.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260607\multi_tiaosheng9_HR_ref.csv,HF,20260607+13/20260607/20260607_205954_raw_bandpass_full_LMS+H/json/multi_tiaosheng9-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng9.csv,multi_tiaosheng9,10,3.0,7,12.0,7,0.3,LYX,4.5,0,77
6.157019680209521,0.4533333333333333,4.56559507626115,0.5801526717557252,5.14499723789284,0.5339805825242718,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_bobi1-green-raw_bandpass-klms-full-HF-v2-error.csv,49.8957,0.133333,2.4059,0.916031,19.6959,0.631068,25,4.4844,0.72,2.0665,0.938931,2.9468,0.859223,0.5833333333333334,1.0,0.1,5.0,0.5,0.008,8,132.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\bobi1-KLMS\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_bobi1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_bobi1.csv,multi_bobi1,8,8.0,5,8.0,9,0.1,LYX,5,0,81
39.814295694299936,0.09859154929577464,8.49452358744061,0.6428571428571429,19.033404248990433,0.4597156398104265,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_bobi2-green-raw_bandpass-klms-full-HF-v2-error.csv,48.3089,0.088608,10.4786,0.659091,24.6426,0.445498,50,1.8153,0.936709,1.6409,0.992424,1.7062,0.971564,0.3333333333333333,0.8333333333333334,0.01,5.0,0.1,0.01,12,130.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_bobi2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_bobi2.csv,multi_bobi2,8,3.0,7,0.5,9,0.3,LYX,5,0,137
18.92217713541338,0.1320754716981132,4.865267135371284,0.6097560975609756,9.0983138967476,0.4659090909090909,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_fuwo1-green-raw_bandpass-klms-full-HF-v2-error.csv,18.9337,0.145455,2.3877,0.892562,7.5583,0.659091,50,2.3418,0.836364,1.9634,0.92562,2.0817,0.897727,0.4166666666666667,0.8333333333333334,0.1,2.0,0.5,0.01,16,109.0,俯卧撑,62.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_fuwo1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_fuwo1.csv,multi_fuwo1,14,3.0,5,0.5,9,0.1,LYX,6,0,58
18.509149723768385,0.2903225806451613,5.049113188345893,0.5625,9.845218160737817,0.46551724137931033,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_fuwo2-green-raw_bandpass-klms-full-HF-v2-error.csv,28.1444,0.080645,2.8547,0.848214,11.866,0.574713,100,4.4272,0.709677,2.6465,0.883929,3.281,0.821839,0.3333333333333333,0.8333333333333334,0.01,5.0,0.05,0.012,20,120.0,俯卧撑,59.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_fuwo2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_fuwo2.csv,multi_fuwo2,8,1.0,9,5.0,9,0.1,LYX,6,0,68
59.82663597088601,0.11764705882352941,18.91295413635588,0.5467625899280576,32.35319744431747,0.4057971014492754,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_kaihe1-green-raw_bandpass-klms-full-HF-v2-error.csv,59.4161,0.082192,16.5328,0.559701,31.6559,0.391304,50,1.6162,0.90411,1.8635,0.88806,1.7763,0.89372,0.3333333333333333,1.0,0.05,1.0,0.05,0.01,12,129.0,开合跳,63.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_kaihe1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_kaihe1.csv,multi_kaihe1,8,3.0,5,0.5,9,0.2,LYX,4.5,0,130
17.08329515751004,0.08823529411764706,3.517813757612946,0.7092198581560284,7.931463208297167,0.507177033492823,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_kaihe2-green-raw_bandpass-klms-full-HF-v2-error.csv,50.1098,0.241935,1.6435,0.976471,30.3986,0.54067,25,1.9957,0.887097,1.6435,0.976471,1.8525,0.923445,0.3333333333333333,1.0,0.01,5.0,0.5,0.012,20,129.0,开合跳,63.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_kaihe2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_kaihe2.csv,multi_kaihe2,10,6.0,5,12.0,7,0.2,LYX,5,0,98
5.932661990225167,0.5352112676056338,3.8571023326384006,0.7089552238805971,4.575954701851378,0.6487804878048781,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_tiaosheng1-green-raw_bandpass-klms-full-HF-v2-error.csv,8.9797,0.519481,2.4014,0.90625,4.8723,0.760976,100,7.1886,0.649351,2.3957,0.90625,4.196,0.809756,0.5833333333333334,1.3333333333333333,0.2,2.0,0.05,0.008,8,129.0,跳绳,62.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_tiaosheng1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_tiaosheng1.csv,multi_tiaosheng1,8,6.0,9,4.0,7,0.3,LYX,4.5,0,78
49.207897308657344,0.1,10.222949110715234,0.7535211267605634,23.095337666639516,0.5377358490566038,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_tiaosheng2-green-raw_bandpass-klms-full-HF-v2-error.csv,37.419,0.056338,6.2965,0.758865,16.7196,0.523585,50,2.177,0.887324,1.5367,0.921986,1.7511,0.910377,0.3333333333333333,0.3333333333333333,0.05,2.0,0.05,0.01,12,124.0,跳绳,59.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_tiaosheng2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_tiaosheng2.csv,multi_tiaosheng2,8,3.0,9,0.5,9,0.2,LYX,5.5,0,101
5.195405445718504,0.5882352941176471,2.737378998730404,0.8253968253968254,3.445623907184602,0.7570621468926554,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_wanju1-green-raw_bandpass-klms-full-HF-v2-error.csv,13.1894,0.226415,1.5957,0.919355,5.0672,0.711864,25,2.3222,0.811321,1.5661,0.919355,1.7925,0.887006,0.5,0.3333333333333333,0.05,1.0,0.5,0.008,12,112.0,弯举,64.0,wanju,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_wanju1-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_wanju1.csv,multi_wanju1,14,3.0,7,0.5,9,0.1,LYX,6,0,59
7.715462830655907,0.39622641509433965,1.3951358881736287,0.9590163934426229,3.3092920478968337,0.7885714285714286,klms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2.csv,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/csv/multi_wanju2-green-raw_bandpass-klms-full-HF-v2-error.csv,15.6237,0.140351,1.3351,0.974576,5.9891,0.702857,50,3.3659,0.77193,1.1995,1.0,1.9051,0.925714,0.3333333333333333,1.0,0.01,5.0,0.5,0.01,12,112.0,弯举,62.0,wanju,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2_HR_ref.csv,HF,20260607+13/20260613/20260613_162650_raw_bandpass_full_K-LMS+H/json/multi_wanju2-green-raw_bandpass-klms-full-HF-v2.json,20260607+13,multi_wanju2.csv,multi_wanju2,10,1.0,5,0.5,9,0.1,LYX,5,0,61
48.2399614617648,0.06666666666666667,12.985344752073084,0.5725190839694656,25.820763457057932,0.3883495145631068,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_bobi1-green-raw_bandpass-lms-full-HF-v2-error.csv,51.9848,0.04,9.5892,0.740458,25.0245,0.485437,100,10.6582,0.426667,1.2464,0.992366,4.673,0.786408,0.4166666666666667,0.5,,,,0.01,16,134.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_bobi1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_bobi1.csv,multi_bobi1,8,3.0,9,2.0,9,0.3,LYX,5,0,108
41.127404988160414,0.15492957746478872,14.30032018342276,0.6142857142857143,23.32744350634396,0.4597156398104265,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_bobi2-green-raw_bandpass-lms-full-HF-v2-error.csv,51.3382,0.101266,9.6939,0.666667,25.2858,0.454976,50,2.0053,0.936709,1.7743,0.931818,1.8608,0.933649,0.3333333333333333,0.8333333333333334,,,,0.008,20,130.0,波比跳,62.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_bobi2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_bobi2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_bobi2.csv,multi_bobi2,8,3.0,5,0.5,9,0.1,LYX,5,0,117
8.179270772460773,0.4339622641509434,3.735326171769479,0.7560975609756098,5.073559489023108,0.6590909090909091,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2-error.csv,23.0222,0.072727,2.7178,0.92562,9.0629,0.659091,100,4.0068,0.690909,2.0639,0.983471,2.671,0.892045,0.5,1.0,,,,0.008,12,112.0,俯卧撑,61.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_fuwo1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_fuwo1.csv,multi_fuwo1,8,1.0,5,0.5,7,0.1,LYX,6,0,62
21.040668788960012,0.16129032258064516,3.9072894146054282,0.7857142857142857,10.012286662938669,0.5632183908045977,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2-error.csv,27.36,0.064516,2.805,0.875,11.5545,0.586207,50,4.3815,0.693548,1.7404,0.928571,2.6815,0.844828,0.3333333333333333,0.8333333333333334,,,,0.008,16,100.0,俯卧撑,61.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_fuwo2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_fuwo2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_fuwo2.csv,multi_fuwo2,8,1.0,7,0.5,9,0.3,LYX,5,0,78
6.029894378438776,0.6029411764705882,3.9651922047160744,0.6906474820143885,4.6434518559873,0.6618357487922706,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_kaihe1-green-raw_bandpass-lms-full-HF-v2-error.csv,56.3344,0.082192,14.9629,0.58209,29.5529,0.405797,25,1.4183,0.986301,1.4127,0.955224,1.4147,0.966184,0.5,1.0,,,,0.01,12,129.0,开合跳,63.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_kaihe1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_kaihe1.csv,multi_kaihe1,8,3.0,9,0.5,7,0.1,LYX,4.5,0,124
59.387004044590185,0.10294117647058823,9.260717713442135,0.7375886524822695,25.569748672858726,0.5311004784688995,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_kaihe2-green-raw_bandpass-lms-full-HF-v2-error.csv,40.7687,0.306452,0.9331,1.0,24.5676,0.588517,50,1.4579,0.967742,0.9331,1.0,1.2444,0.980861,0.3333333333333333,1.3333333333333333,,,,0.008,8,129.0,开合跳,63.0,kaihe,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_kaihe2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_kaihe2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_kaihe2.csv,multi_kaihe2,10,3.0,5,2.0,9,0.2,LYX,4.5,0,89
40.97131027675982,0.11267605633802817,5.280148994250792,0.6791044776119403,17.6414780238027,0.48292682926829267,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_tiaosheng1-green-raw_bandpass-lms-full-HF-v2-error.csv,18.8804,0.168831,2.461,0.875,8.6283,0.609756,50,2.0509,0.896104,2.3334,0.890625,2.2273,0.892683,0.5,1.0,,,,0.012,12,129.0,跳绳,63.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_tiaosheng1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng1.csv,multi_tiaosheng1,12,5.0,5,4.0,9,0.1,LYX,4.5,0,77
4.64954609102969,0.5571428571428572,3.034523338289968,0.8169014084507042,3.5677855679681776,0.7311320754716981,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_tiaosheng2-green-raw_bandpass-lms-full-HF-v2-error.csv,34.5164,0.070423,6.0074,0.787234,15.5553,0.54717,25,1.6369,0.943662,1.5283,0.943262,1.5647,0.943396,0.3333333333333333,0.5,,,,0.012,12,124.0,跳绳,60.0,tiaosheng,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_tiaosheng2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_tiaosheng2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_tiaosheng2.csv,multi_tiaosheng2,12,3.0,7,0.5,7,0.2,LYX,4.5,0,97
13.035634180923362,0.23529411764705882,2.8167634543355624,0.8174603174603174,5.761183833182895,0.6497175141242938,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_wanju1-green-raw_bandpass-lms-full-HF-v2-error.csv,3.588,0.686275,1.599,0.920635,2.1721,0.853107,25,2.2166,0.901961,1.5976,0.920635,1.7759,0.915254,0.3333333333333333,1.3333333333333333,,,,0.008,20,113.0,弯举,63.0,wanju,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju1_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_wanju1-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_wanju1.csv,multi_wanju1,8,6.0,9,5.0,9,0.2,LYX,6,0,61
11.930946846336777,0.37735849056603776,1.702470804611568,0.9508196721311475,4.8002378343912016,0.7771428571428571,lms,full,20260613,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2.csv,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/csv/multi_wanju2-green-raw_bandpass-lms-full-HF-v2-error.csv,14.2481,0.188679,0.801,1.0,4.8736,0.754286,25,2.0862,0.90566,1.0592,0.991803,1.3702,0.965714,0.4166666666666667,0.5,,,,0.008,12,113.0,弯举,61.0,wanju,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260613\multi_wanju2_HR_ref.csv,HF,20260607+13/20260613/20260614_195723_raw_bandpass_full_LMS+H/json/multi_wanju2-green-raw_bandpass-lms-full-HF-v2.json,20260607+13,multi_wanju2.csv,multi_wanju2,14,1.0,7,0.5,9,0.2,LYX,4.5,0,63
20.09355167137837,0.4507042253521127,15.09276928660529,0.5833333333333334,16.656890649243564,0.5418502202643172,lms,full,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,20260615/20260615_171438_raw_bandpass_full_LMS+H/csv/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2-error.csv,42.5428,0.12,36.307,0.375,38.3673,0.290749,100,3.0649,0.76,0.6804,1.0,1.4683,0.920705,0.3333333333333333,0.8333333333333334,,,,0.01,20,132.0,波比跳,64.0,bobi,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_bobi2_TS_HR_ref.csv,HF,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_bobi2_TS-green-raw_bandpass-lms-full-HF-v2.json,20260615,multi_bobi2_TS.csv,multi_bobi2_TS,10,8.0,5,0.5,9,0.2,TS,4.5,0,168
46.77173123665132,0.14772727272727273,53.84081146811456,0.40397350993377484,51.2379702113415,0.30962343096234307,lms,full,20260615,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS.csv,20260615/20260615_171438_raw_bandpass_full_LMS+H/csv/multi_fuwo1_TS-green-raw_bandpass-lms-full-HF-v2-error.csv,36.3753,0.090909,4.64,0.92053,16.325,0.615063,25,4.7232,0.704545,0.4882,1.0,2.0475,0.891213,0.3333333333333333,1.0,,,,0.012,20,153.0,俯卧撑,66.0,fuwo,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\recal\multi_fuwo1_TS.csv,D:\data\PPG_HeartRate\Algorithm\Algorithm\outline-PPGtoHR\data\20260615\multi_fuwo1_TS_HR_ref.csv,HF,20260615/20260615_171438_raw_bandpass_full_LMS+H/json/multi_fuwo1_TS-green-raw_bandpass-lms-full-HF-v2.json,20260615,multi_fuwo1_TS.csv,multi_fuwo1_TS,12,25.0,5,8.0,9,0.3,TS,4.5,0,101
