Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
64.66,6466,13310,1,0,0,0,846.55762,888.74817,1635.81848,1714.32495,-0.02527,0.05396,0.23487,48.458,120.873,-1.138,6089,67734,102139
64.67,6467,13311,1,0,0,0,846.55762,888.74817,1635.97107,1714.78271,-0.0221,0.15467,0.62001,54.233,124.215,1.558,6089,67734,102139
64.68,6468,13312,1,0,0,0,846.55762,888.74817,1636.35254,1714.9353,-0.00415,0.27674,1.14847,50.225,122.308,1.19,6081,67781,102242
64.69,6469,13313,1,0,0,0,846.55762,888.74817,1636.27625,1715.62195,-0.03711,0.17371,2.30085,18.165,105.613,-9.905,6081,67781,102242
64.7,6470,13314,1,0,0,0,846.7865,888.74817,1636.19995,1716.15601,-0.17823,-0.07129,2.83126,-3.395,91.228,-22.925,6067,67895,102488
64.71,6471,13315,1,0,0,0,846.7865,888.74817,1636.19995,1715.39307,-0.40431,-0.37208,3.23606,-17.273,72.048,-45.098,6067,67895,102488
64.72,6472,13316,1,0,0,0,846.7865,888.74817,1636.27625,1715.92712,-0.67714,-0.68569,3.54027,-19.723,50.75,-67.988,6063,68055,102793
64.73,6473,13317,1,0,0,0,846.7865,888.74817,1636.19995,1715.85083,-0.9158,-1.01602,3.72887,-6.948,30.433,-79.905,6063,68055,102793
64.74,6474,13318,1,0,0,0,846.7865,888.74817,1636.35254,1716.00342,-1.0159,-1.3151,3.99963,22.225,8.575,-81.078,6059,68231,103122
64.75,6475,13319,1,0,0,0,846.7865,889.81628,1637.19177,1715.92712,-0.92642,-1.24064,3.99963,17.098,3.22,-81.165,6059,68231,103122
64.76,6476,13320,1,0,0,0,846.7865,889.81628,1636.42883,1715.69824,-0.78225,-1.17191,3.98791,-21.035,-4.988,-79.975,6054,68298,103315
64.77,6477,13321,1,0,0,0,846.7865,889.81628,1636.42883,1715.62195,-0.60903,-1.24638,3.66894,-68.478,-14.28,-69.545,6054,68298,103315
64.78,6478,13322,1,0,0,0,846.7865,889.81628,1636.27625,1715.0116,-0.4142,-1.34819,3.32395,-97.983,-23.8,-51.275,6069,68228,103131
64.79,6479,13323,1,0,0,0,846.7865,889.81628,1636.04736,1714.9353,-0.19581,-1.33879,2.98263,-100.783,-32.27,-32.708,6069,68228,103131
64.8,6480,13324,1,0,0,0,846.71021,889.81628,1636.12366,1715.24048,0.13892,-1.02176,2.13703,-55.038,-52.448,-0.963,6090,68063,102760
64.81,6481,13325,1,0,0,0,846.71021,889.81628,1635.5896,1714.85901,0.23353,-0.77688,1.67315,-27.58,-66.973,8.995,6090,68063,102760
64.82,6482,13326,1,0,0,0,846.71021,889.81628,1635.81848,1714.63013,0.29664,-0.52663,1.22941,-4.27,-81.288,16.555,6102,67888,102418
64.83,6483,13327,1,0,0,0,846.71021,889.81628,1635.89478,1714.47754,0.32716,-0.31397,0.84402,11.025,-93.905,24.675,6102,67888,102418
64.84,6484,13328,1,0,0,0,846.71021,889.81628,1635.5896,1714.17236,0.3213,-0.1521,0.52687,18.288,-102.603,33.898,6109,67776,102220
64.85,6485,13329,1,0,0,0,846.71021,888.59558,1635.81848,1714.24866,0.28858,0.09363,-0.0968,7.42,-109.76,49.49,6109,67776,102220
64.86,6486,13330,1,0,0,0,846.71021,888.59558,1635.81848,1714.17236,0.26527,0.13025,-0.33216,1.365,-109.025,55.72,6115,67715,102138
64.87,6487,13331,1,0,0,0,846.71021,888.59558,1635.13184,1714.24866,0.23231,0.14368,-0.51772,-5.653,-104.213,60.305,6115,67715,102138
64.88,6488,13332,1,0,0,0,846.71021,888.59558,1635.05554,1714.24866,0.18714,0.12464,-0.62893,-9.94,-95.778,60.323,6118,67705,102146
64.89,6489,13333,1,0,0,0,846.71021,888.59558,1635.28442,1714.32495,0.13233,0.08277,-0.69033,-8.61,-83.475,55.738,6118,67705,102146
64.9,6490,13334,1,0,0,0,846.25244,888.59558,1635.74219,1714.17236,0.00208,0.03528,-0.72329,-7.648,-51.153,41.44,6122,67718,102194
64.91,6491,13335,1,0,0,0,846.25244,888.59558,1634.90295,1714.17236,-0.04944,0.03357,-0.74807,-6.93,-35.105,36.225,6122,67718,102194
64.92,6492,13336,1,0,0,0,846.25244,888.59558,1635.28442,1714.55383,-0.09131,0.04639,-0.75466,-5.355,-20.633,32.183,6126,67731,102226
64.93,6493,13337,1,0,0,0,846.25244,888.59558,1635.74219,1714.09607,-0.12281,0.05994,-0.75051,-2.345,-7.35,27.353,6126,67731,102226
64.94,6494,13338,1,0,0,0,846.25244,888.59558,1635.74219,1714.24866,-0.14344,0.06238,-0.74856,-0.385,4.743,21.228,6131,67720,102221
64.95,6495,13339,1,0,0,0,846.25244,888.74817,1635.74219,1714.24866,-0.21387,0.05249,-0.66079,-2.87,30.783,9.835,6131,67720,102221
64.96,6496,13340,1,0,0,0,846.25244,888.74817,1635.66589,1714.01978,-0.2494,0.04224,-0.59853,-3.763,42.928,3.728,6134,67693,102172
64.97,6497,13341,1,0,0,0,846.25244,888.74817,1635.81848,1714.09607,-0.26368,0.02136,-0.52565,-4.673,51.94,-1.785,6134,67693,102172
64.98,6498,13342,1,0,0,0,846.25244,888.74817,1635.74219,1714.24866,-0.24781,-0.00696,-0.43873,-5.583,58.713,-5.548,6141,67672,102121
64.99,6499,13343,1,0,0,0,846.25244,888.74817,1635.5896,1714.01978,-0.22144,-0.05213,-0.34974,-6.02,64.663,-8.033,6141,67672,102121
65.0,6500,13344,1,0,0,0,846.40503,888.74817,1635.66589,1714.17236,-0.17212,-0.09534,-0.17115,-0.193,75.233,-13.773,6146,67657,102079
65.01,6501,13345,1,0,0,0,846.40503,888.74817,1635.43701,1714.09607,-0.15503,-0.08594,-0.08643,7.84,80.063,-15.785,6146,67657,102079
65.02,6502,13346,1,0,0,0,846.40503,888.74817,1635.5896,1714.32495,-0.14148,-0.05725,-0.00574,14.438,84.578,-14.455,6152,67642,102060
65.03,6503,13347,1,0,0,0,846.40503,888.74817,1635.5896,1714.17236,-0.1189,-0.02698,0.10157,19.565,88.463,-10.325,6152,67642,102060
65.04,6504,13348,1,0,0,0,846.40503,888.74817,1635.81848,1714.32495,-0.09619,-0.02759,0.28077,22.348,91.245,-5.425,6166,67647,102095
65.05,6505,13349,1,0,0,0,846.40503,888.82446,1636.19995,1714.40125,-0.1084,-0.00989,0.97366,8.348,93.415,6.58,6166,67647,102095
65.06,6506,13350,1,0,0,0,846.40503,888.82446,1635.74219,1714.85901,-0.11939,0.0061,1.48186,-1.225,89.863,9.24,6151,67710,102224
65.07,6507,13351,1,0,0,0,846.40503,888.82446,1636.19995,1715.16418,-0.15235,-0.04871,2.09259,-8.628,81.165,7.508,6151,67710,102224
65.08,6508,13352,1,0,0,0,846.40503,888.82446,1636.19995,1714.9353,-0.20533,-0.18909,2.63936,-16.17,67.463,1.47,6129,67837,102463
65.09,6509,13353,1,0,0,0,846.40503,888.82446,1636.19995,1715.31677,-0.28199,-0.36232,3.01828,-24.728,50.348,-11.025,6129,67837,102463
65.1,6510,13354,1,0,0,0,847.01538,888.82446,1636.42883,1715.24048,-0.48988,-0.69619,3.42723,-26.268,17.43,-47.828,6116,67970,102713
65.11,6511,13355,1,0,0,0,847.01538,888.82446,1636.04736,1715.39307,-0.57643,-0.9357,3.62072,-18.27,5.618,-61.495,6116,67970,102713
65.12,6512,13356,1,0,0,0,847.01538,888.82446,1636.27625,1715.54565,-0.64272,-1.1984,3.84924,-9.993,-2.048,-69.178,6102,68092,102938
65.13,6513,13357,1,0,0,0,847.01538,888.82446,1636.42883,1716.07971,-0.67702,-1.35734,3.99817,-12.758,-4.76,-73.553,6102,68092,102938
65.14,6514,13358,1,0,0,0,847.01538,888.82446,1636.42883,1715.39307,-0.66128,-1.41459,3.97388,-21.228,-7.315,-78.173,6093,68193,103117
65.15,6515,13359,1,0,0,0,847.01538,889.35852,1636.35254,1715.24048,-0.49428,-1.42228,3.4901,-47.793,-18.165,-69.423,6093,68193,103117
65.16,6516,13360,1,0,0,0,847.01538,889.35852,1636.19995,1715.31677,-0.34706,-1.39262,3.16587,-51.188,-24.955,-53.865,6094,68176,103036
65.17,6517,13361,1,0,0,0,847.01538,889.35852,1636.27625,1714.85901,-0.18921,-1.262,2.82125,-44.468,-32.2,-35.298,6094,68176,103036
65.18,6518,13362,1,0,0,0,847.01538,889.35852,1636.12366,1714.70642,-0.04077,-1.07389,2.42207,-30.87,-41.143,-17.885,6102,68064,102781
65.19,6519,13363,1,0,0,0,847.01538,889.35852,1636.19995,1714.47754,0.08179,-0.85574,1.97528,-17.255,-52.168,-3.448,6102,68064,102781
65.2,6520,13364,1,0,0,0,846.63391,889.35852,1635.97107,1714.40125,0.27052,-0.41102,1.11051,6.248,-80.815,17.798,6110,67903,102458
65.21,6521,13365,1,0,0,0,846.63391,889.35852,1635.74219,1714.24866,0.31874,-0.24964,0.75649,13.703,-95.2,28.035,6110,67903,102458
65.22,6522,13366,1,0,0,0,846.63391,889.35852,1635.89478,1714.09607,0.33192,-0.13013,0.45204,15.12,-106.89,37.118,6115,67776,102233
65.23,6523,13367,1,0,0,0,846.63391,889.35852,1635.89478,1713.86719,0.31764,-0.05188,0.13245,13.353,-113.978,46.113,6115,67776,102233
65.24,6524,13368,1,0,0,0,846.63391,889.35852,1635.81848,1714.24866,0.28382,-0.02271,-0.15491,15.015,-116.97,55.125,6115,67776,102233
65.25,6525,13369,1,0,0,0,846.63391,888.90076,1635.74219,1714.78271,0.21033,0.00415,-0.38539,17.43,-116.095,62.843,6121,67708,102137
65.26,6526,13370,1,0,0,0,846.63391,888.90076,1635.51331,1714.47754,0.21033,0.00732,-0.55165,22.085,-112.508,67.62,6121,67708,102137
65.27,6527,13371,1,0,0,0,846.63391,888.90076,1635.81848,1714.70642,0.07947,0.00757,-0.70461,29.47,-92.365,65.258,6121,67692,102137
65.28,6528,13372,1,0,0,0,846.63391,888.90076,1635.81848,1714.85901,-0.00366,0.01416,-0.75564,27.493,-76.825,58.433,6121,67692,102137
65.29,6529,13373,1,0,0,0,846.63391,888.90076,1635.66589,1714.70642,-0.08985,0.01892,-0.803,20.563,-59.973,51.503,6125,67710,102198
65.3,6530,13374,1,0,0,0,846.55762,888.90076,1635.74219,1714.78271,-0.16956,0.00549,-0.82241,12.46,-43.103,45.43,6129,67734,102277
65.31,6531,13375,1,0,0,0,846.55762,888.90076,1635.51331,1714.85901,-0.2461,-0.01233,-0.81838,5.478,-26.565,39.848,6129,67734,102277
65.32,6532,13376,1,0,0,0,846.55762,888.90076,1635.5896,1714.24866,-0.33888,-0.03442,-0.78445,0.683,3.395,27.493,6129,67734,102277
65.33,6533,13377,1,0,0,0,846.55762,888.90076,1635.51331,1714.32495,-0.3567,-0.021,-0.76772,0.893,15.89,21.14,6130,67745,102309
65.34,6534,13378,1,0,0,0,846.55762,888.90076,1635.66589,1714.47754,-0.37062,-0.01343,-0.72536,1.295,26.128,15.225,6130,67745,102309
65.35,6535,13379,1,0,0,0,846.55762,888.74817,1636.04736,1714.40125,-0.36879,-0.01953,-0.66469,0.823,34.633,10.57,6135,67741,102276
65.36,6536,13380,1,0,0,0,846.55762,888.74817,1635.20813,1714.24866,-0.35414,-0.03113,-0.58657,0.228,43.243,7.018,6135,67741,102276
65.37,6537,13381,1,0,0,0,846.55762,888.74817,1635.51331,1714.47754,-0.28895,-0.03027,-0.43056,0.158,58.31,-0.508,6136,67738,102264
65.38,6538,13382,1,0,0,0,846.55762,888.74817,1635.36072,1714.55383,-0.25013,-0.02283,-0.34156,0.14,64.803,-2.625,6136,67738,102264
65.39,6539,13383,1,0,0,0,846.55762,888.74817,1635.36072,1714.55383,-0.2168,-0.03027,-0.24891,0.35,72.17,-4.323,6142,67729,102249
65.4,6540,13384,1,0,0,0,846.55762,888.74817,1635.66589,1714.40125,-0.18555,-0.03272,-0.15577,-0.105,79.818,-5.723,6144,67719,102230
65.41,6541,13385,1,0,0,0,846.55762,888.74817,1635.36072,1714.24866,-0.15113,-0.03552,-0.05579,-0.77,87.273,-5.075,6144,67719,102230
65.42,6542,13386,1,0,0,0,846.55762,888.74817,1635.51331,1714.55383,-0.08606,-0.04456,0.2682,3.5,101.255,1.768,6144,67719,102230
65.43,6543,13387,1,0,0,0,846.55762,888.74817,1635.74219,1714.63013,-0.07019,-0.03772,0.51943,6.913,106.768,6.23,6142,67720,102214
65.44,6544,13388,1,0,0,0,846.55762,888.74817,1635.81848,1714.63013,-0.08032,-0.01111,0.89029,6.195,109.953,10.028,6142,67720,102214
65.45,6545,13389,1,0,0,0,846.55762,889.12964,1636.04736,1715.08789,-0.09668,0.02893,1.41801,-1.803,109.113,10.605,6140,67760,102300
65.46,6546,13390,1,0,0,0,846.55762,889.12964,1636.19995,1715.31677,-0.13746,-0.01392,2.08295,-11.97,103.495,6.248,6140,67760,102300
65.47,6547,13391,1,0,0,0,846.55762,889.12964,1636.27625,1715.39307,-0.32325,-0.16102,2.66854,-25.393,92.155,-2.118,6127,67880,102549
65.48,6548,13392,1,0,0,0,846.55762,889.12964,1636.19995,1715.54565,-0.41456,-0.57802,3.34471,-54.425,53.095,-28.193,6127,67880,102549
65.49,6549,13393,1,0,0,0,846.55762,889.12964,1636.42883,1715.85083,-0.48683,-0.7947,3.55187,-57.033,33.128,-39.953,6112,68037,102860
65.5,6550,13394,1,0,0,0,846.71021,889.12964,1636.58142,1715.77454,-0.54592,-1.07205,3.72423,-48.528,18.743,-45.465,6110,68181,103126
65.51,6551,13395,1,0,0,0,846.71021,889.12964,1636.19995,1715.85083,-0.5829,-1.24589,3.88049,-42.21,10.08,-45.43,6110,68181,103126
65.52,6552,13396,1,0,0,0,846.71021,889.12964,1636.65771,1715.92712,-0.55763,-1.32951,3.99963,-44.73,3.325,-45.973,6110,68181,103126
65.53,6553,13397,1,0,0,0,846.71021,889.12964,1636.50513,1715.77454,-0.4673,-1.48711,3.94153,-71.348,-13.143,-46.498,6100,68321,103431
65.54,6554,13398,1,0,0,0,846.71021,889.12964,1635.97107,1715.85083,-0.36818,-1.51176,3.66698,-76.843,-24.5,-39.218,6100,68321,103431
65.55,6555,13399,1,0,0,0,846.71021,889.43481,1635.97107,1715.62195,-0.2157,-1.44108,3.29441,-69.72,-36.505,-27.178,6101,68400,103551
65.56,6556,13400,1,0,0,0,846.71021,889.43481,1635.66589,1715.85083,-0.06287,-1.27982,2.85739,-55.353,-50.82,-12.285,6101,68400,103551
65.57,6557,13401,1,0,0,0,846.71021,889.43481,1636.04736,1715.69824,0.04895,-1.07376,2.38191,-38.973,-67.183,1.978,6118,68347,103417
65.58,6558,13402,1,0,0,0,846.71021,889.43481,1636.27625,1715.0116,0.23072,-0.64687,1.36247,-10.535,-100.1,21.298,6118,68347,103417
65.59,6559,13403,1,0,0,0,846.71021,889.43481,1636.04736,1714.63013,0.30982,-0.46425,0.87808,0.035,-113.523,28.543,6130,68201,103116
65.6,6560,13404,1,0,0,0,846.63391,889.43481,1635.97107,1714.47754,0.3683,-0.31605,0.50758,6.913,-121.66,35.508,6130,68201,103116
65.61,6561,13405,1,0,0,0,846.63391,889.43481,1636.12366,1714.70642,0.39003,-0.17054,0.22803,9.433,-123.725,42.193,6146,68040,102807
65.62,6562,13406,1,0,0,0,846.63391,889.43481,1635.74219,1714.47754,0.37074,-0.07105,-0.05286,11.55,-121.59,48.598,6146,68040,102807
65.63,6563,13407,1,0,0,0,846.63391,889.43481,1635.5896,1714.63013,0.27149,-0.0061,-0.57118,12.25,-107.503,64.698,6155,67945,102654
65.64,6564,13408,1,0,0,0,846.63391,889.43481,1635.74219,1714.55383,0.20692,0.02271,-0.77346,17.658,-95.918,71.715,6155,67945,102654
65.65,6565,13409,1,0,0,0,846.63391,888.82446,1636.27625,1714.32495,0.13916,0.06885,-0.91055,24.343,-81.2,72.1,6160,67909,102615
65.66,6566,13410,1,0,0,0,846.63391,888.82446,1635.36072,1714.63013,0.06861,0.11585,-0.99185,25.515,-62.878,66.185,6160,67909,102615
65.67,6567,13411,1,0,0,0,846.63391,888.82446,1635.66589,1714.63013,-0.01477,0.15882,-1.00064,19.985,-41.195,56.788,6163,67901,102647
65.68,6568,13412,1,0,0,0,846.63391,888.82446,1635.5896,1714.63013,-0.19666,0.17884,-0.95999,-1.138,2.94,36.715,6163,67901,102647
65.69,6569,13413,1,0,0,0,846.63391,888.82446,1635.43701,1714.63013,-0.26576,0.15381,-0.91006,-7.683,22.295,28.315,6170,67910,102694
65.7,6570,13414,1,0,0,0,846.55762,888.82446,1635.51331,1714.55383,-0.3191,0.11744,-0.83596,-9.678,38.413,20.493,6170,67910,102694
65.71,6571,13415,1,0,0,0,846.55762,888.82446,1635.43701,1714.40125,-0.36122,0.08704,-0.74599,-8.312,51.275,12.583,6178,67902,102671
65.72,6572,13416,1,0,0,0,846.55762,888.82446,1635.51331,1714.63013,-0.39662,0.06653,-0.67544,-5.408,62.02,5.04,6178,67902,102671
65.73,6573,13417,1,0,0,0,846.55762,888.82446,1635.5896,1714.32495,-0.4109,0.04883,-0.59877,-1.715,69.318,-1.295,6183,67868,102584
65.74,6574,13418,1,0,0,0,846.55762,888.82446,1635.51331,1714.55383,-0.36427,0.01782,-0.40797,7.718,80.745,-11.83,6183,67868,102584
65.75,6575,13419,1,0,0,0,846.55762,888.97705,1635.36072,1714.63013,-0.3274,0.0144,-0.29969,11.375,87.623,-16.485,6187,67843,102524
65.76,6576,13420,1,0,0,0,846.55762,888.97705,1635.20813,1714.47754,-0.30714,0.00525,-0.14588,12.495,93.625,-20.073,6187,67843,102524
65.77,6577,13421,1,0,0,0,846.55762,888.97705,1635.51331,1714.24866,-0.29542,-0.0221,-0.0177,12.023,98.385,-21.543,6189,67825,102488
65.78,6578,13422,1,0,0,0,846.55762,888.97705,1635.5896,1714.47754,-0.27332,-0.0813,0.0857,8.785,101.045,-20.283,6189,67825,102488
65.79,6579,13423,1,0,0,0,846.55762,888.97705,1635.36072,1714.63013,-0.19446,-0.17762,0.38954,5.495,101.325,-11.288,6190,67815,102458
65.8,6580,13424,1,0,0,0,846.32874,888.97705,1636.04736,1714.63013,-0.14319,-0.11975,0.5912,5.688,101.01,-5.32,6190,67815,102458
65.81,6581,13425,1,0,0,0,846.32874,888.97705,1635.74219,1714.85901,-0.10169,-0.0332,0.89029,1.698,100.678,0.84,6185,67824,102476
65.82,6582,13426,1,0,0,0,846.32874,888.97705,1636.04736,1715.08789,-0.0857,-0.02429,1.31596,-8.278,97.79,6.895,6185,67824,102476
65.83,6583,13427,1,0,0,0,846.32874,888.97705,1635.81848,1715.24048,-0.09412,-0.0614,1.83526,-27.913,90.318,10.045,6173,67891,102614
65.84,6584,13428,1,0,0,0,846.32874,888.97705,1635.89478,1715.39307,-0.17835,-0.38661,2.75106,-57.05,53.463,-2.223,6173,67891,102614
65.85,6585,13429,1,0,0,0,846.32874,889.35852,1636.12366,1715.31677,-0.22718,-0.61379,3.01474,-58.8,27.265,-14.0,6157,68025,102870
65.86,6586,13430,1,0,0,0,846.32874,889.35852,1635.51331,1715.46936,-0.28675,-0.8428,3.1605,-50.243,3.01,-28.035,6157,68025,102870
65.87,6587,13431,1,0,0,0,846.32874,889.35852,1635.81848,1715.69824,-0.34339,-1.01614,3.25266,-38.36,-15.925,-42.823,6152,68140,103068
65.88,6588,13432,1,0,0,0,846.32874,889.35852,1636.04736,1715.62195,-0.39589,-1.22477,3.34568,-24.815,-29.453,-55.948,6152,68140,103068
65.89,6589,13433,1,0,0,0,846.32874,889.35852,1635.81848,1715.54565,-0.39064,-1.54021,3.52965,-23.818,-42.245,-70.263,6146,68217,103211
65.9,6590,13434,1,0,0,0,846.55762,889.35852,1636.04736,1715.62195,-0.37587,-1.65142,3.49803,-38.378,-43.715,-74.375,6146,68217,103211
65.91,6591,13435,1,0,0,0,846.55762,889.35852,1635.81848,1715.46936,-0.37013,-1.75298,3.34434,-51.993,-45.553,-72.363,6141,68277,103326
65.92,6592,13436,1,0,0,0,846.55762,889.35852,1635.74219,1715.16418,-0.3357,-1.82806,3.07944,-55.633,-48.09,-63.56,6141,68277,103326
65.93,6593,13437,1,0,0,0,846.55762,889.35852,1635.74219,1715.16418,-0.24464,-1.77911,2.76778,-49.595,-50.523,-48.965,6147,68271,103280
65.94,6594,13438,1,0,0,0,846.55762,889.35852,1635.81848,1714.85901,-0.12818,-1.62029,2.43916,-34.528,-53.498,-32.463,6147,68271,103280
65.95,6595,13439,1,0,0,0,846.55762,889.05334,1636.42883,1714.40125,0.03626,-1.12235,1.73833,-6.003,-63.193,-0.963,6160,68168,103054
65.96,6596,13440,1,0,0,0,846.55762,889.05334,1635.51331,1714.55383,0.09888,-0.86416,1.37797,1.418,-70.945,11.218,6160,68168,103054
65.97,6597,13441,1,0,0,0,846.55762,889.05334,1635.5896,1714.47754,0.16248,-0.63356,1.04068,6.65,-79.17,22.348,6171,68031,102795
65.98,6598,13442,1,0,0,0,846.55762,889.05334,1635.5896,1714.24866,0.20496,-0.43886,0.73403,9.888,-85.873,33.355,6171,68031,102795
65.99,6599,13443,1,0,0,0,846.55762,889.05334,1635.51331,1714.47754,0.22327,-0.23377,0.45473,10.623,-90.318,44.818,6172,67904,102586
66.0,6600,13444,1,0,0,0,846.48132,889.05334,1635.5896,1714.40125,0.16773,0.08936,-0.0907,18.253,-91.42,69.72,6172,67904,102586
66.01,6601,13445,1,0,0,0,846.48132,889.05334,1635.43701,1714.09607,0.12183,0.20435,-0.33265,16.94,-88.445,81.97,6175,67835,102490
66.02,6602,13446,1,0,0,0,846.48132,889.05334,1635.43701,1714.40125,0.08692,0.26783,-0.52651,18.008,-84.35,90.773,6175,67835,102490
66.03,6603,13447,1,0,0,0,846.48132,889.05334,1635.5896,1714.40125,0.0553,0.30201,-0.65346,24.885,-77.998,93.363,6180,67821,102506
66.04,6604,13448,1,0,0,0,846.48132,889.05334,1635.51331,1714.24866,0.02173,0.33583,-0.71731,33.513,-68.495,87.185,6180,67821,102506
66.05,6605,13449,1,0,0,0,846.48132,888.82446,1635.36072,1714.40125,-0.09729,0.38246,-0.73342,31.605,-38.955,58.415,6184,67836,102564
66.06,6606,13450,1,0,0,0,846.48132,888.82446,1635.20813,1714.55383,-0.15943,0.35755,-0.73257,20.615,-22.54,43.54,6184,67836,102564
66.07,6607,13451,1,0,0,0,846.48132,888.82446,1635.28442,1714.09607,-0.20826,0.29298,-0.7073,10.395,-7.28,31.273,6187,67852,102630
66.08,6608,13452,1,0,0,0,846.48132,888.82446,1635.20813,1714.55383,-0.23585,0.20923,-0.68093,5.985,6.545,20.773,6187,67852,102630
66.09,6609,13453,1,0,0,0,846.48132,888.82446,1635.36072,1714.40125,-0.25721,0.16382,-0.65932,6.51,19.653,11.025,6190,67852,102616
66.1,6610,13454,1,0,0,0,846.32874,888.82446,1635.81848,1714.24866,-0.28773,0.15369,-0.63442,15.26,43.645,-7.84,6190,67852,102616
66.11,6611,13455,1,0,0,0,846.32874,888.82446,1635.28442,1714.32495,-0.29994,0.13929,-0.58827,16.31,53.095,-14.42,6194,67829,102545
66.12,6612,13456,1,0,0,0,846.32874,888.82446,1636.50513,1714.24866,-0.30213,0.09143,-0.5038,14.875,61.32,-19.268,6194,67829,102545
66.13,6613,13457,1,0,0,0,846.32874,888.82446,1635.28442,1714.17236,-0.28809,0.01477,-0.40419,12.11,68.635,-23.153,6200,67806,102490
66.14,6614,13458,1,0,0,0,846.32874,888.82446,1635.13184,1714.24866,-0.26344,-0.04566,-0.30433,9.888,74.638,-26.355,6200,67806,102490
66.15,6615,13459,1,0,0,0,846.32874,888.67188,1635.43701,1714.17236,-0.20716,-0.11145,-0.11988,14.245,84.21,-31.605,6205,67796,102458
66.16,6616,13460,1,0,0,0,846.32874,888.67188,1634.90295,1714.09607,-0.19715,-0.1139,-0.02185,16.783,89.74,-31.553,6205,67796,102458
66.17,6617,13461,1,0,0,0,846.32874,888.67188,1635.20813,1714.32495,-0.1919,-0.12928,0.11011,17.763,94.728,-29.173,6209,67782,102425
66.18,6618,13462,1,0,0,0,846.32874,888.67188,1636.04736,1714.24866,-0.17298,-0.15198,0.25782,17.5,98.175,-24.938,6209,67782,102425
66.19,6619,13463,1,0,0,0,846.32874,888.67188,1635.28442,1714.09607,-0.146,-0.17127,0.48073,16.485,100.415,-18.253,6209,67779,102412
66.2,6620,13464,1,0,0,0,846.32874,888.67188,1635.36072,1714.55383,-0.09754,-0.07373,1.27274,0.735,97.02,-2.555,6209,67779,102412
66.21,6621,13465,1,0,0,0,846.32874,888.67188,1635.51331,1714.70642,-0.04993,-0.08948,1.80645,-11.428,88.585,1.75,6207,67819,102490
66.22,6622,13466,1,0,0,0,846.32874,888.67188,1635.74219,1714.70642,-0.02466,-0.2201,2.37727,-26.513,76.475,2.188,6207,67819,102490
66.23,6623,13467,1,0,0,0,846.32874,888.67188,1635.66589,1715.39307,-0.04859,-0.48085,2.78976,-39.568,59.063,-3.518,6195,67919,102679
66.24,6624,13468,1,0,0,0,846.32874,888.67188,1636.35254,1715.24048,-0.1062,-0.75661,3.0499,-44.695,38.028,-16.73,6195,67919,102679
66.25,6625,13469,1,0,0,0,846.32874,889.20593,1636.04736,1715.54565,-0.27064,-1.09757,3.31797,-6.3,6.808,-48.598,6188,68029,102868
66.26,6626,13470,1,0,0,0,846.32874,889.20593,1635.43701,1715.54565,-0.34462,-1.23527,3.46825,17.15,-1.47,-58.135,6188,68029,102868
66.27,6627,13471,1,0,0,0,846.32874,889.20593,1636.04736,1716.00342,-0.37269,-1.31828,3.61412,26.198,-5.303,-61.145,6185,68135,103063
66.28,6628,13472,1,0,0,0,846.32874,889.20593,1636.19995,1715.46936,-0.35255,-1.38542,3.71532,15.61,-8.103,-63.385,6185,68135,103063
66.29,6629,13473,1,0,0,0,846.32874,889.20593,1636.27625,1715.54565,-0.34046,-1.46941,3.67931,-10.29,-10.658,-67.603,6175,68230,103286
66.3,6630,13474,1,0,0,0,846.7865,889.20593,1636.19995,1715.39307,-0.39186,-1.64544,3.26804,-41.37,-17.693,-60.27,6175,68230,103286
66.31,6631,13475,1,0,0,0,846.7865,889.20593,1635.97107,1715.16418,-0.32911,-1.58013,2.96078,-32.673,-23.24,-44.765,6179,68239,103272
66.32,6632,13476,1,0,0,0,846.7865,889.20593,1635.97107,1715.77454,-0.19263,-1.35026,2.60701,-15.733,-30.87,-25.34,6179,68239,103272
66.33,6633,13477,1,0,0,0,846.7865,889.20593,1635.81848,1715.24048,-0.05603,-1.05826,2.19636,4.218,-40.793,-6.668,6195,68162,103091
66.34,6634,13478,1,0,0,0,846.7865,889.20593,1635.74219,1714.78271,0.05872,-0.75869,1.75176,20.108,-52.693,9.153,6195,68162,103091
66.35,6635,13479,1,0,0,0,846.7865,888.82446,1635.74219,1714.63013,0.2345,-0.25953,0.93594,38.29,-80.658,29.435,6212,68018,102817
66.36,6636,13480,1,0,0,0,846.7865,888.82446,1635.43701,1714.78271,0.27613,-0.07056,0.62001,37.205,-93.135,37.03,6212,68018,102817
66.37,6637,13481,1,0,0,0,846.7865,888.82446,1635.43701,1714.32495,0.28297,0.05127,0.28712,34.353,-102.025,43.068,6217,67884,102597
66.38,6638,13482,1,0,0,0,846.7865,888.82446,1635.43701,1714.32495,0.25965,0.11231,-0.01575,30.503,-106.733,47.513,6217,67884,102597
66.39,6639,13483,1,0,0,0,846.7865,888.82446,1635.51331,1714.17236,0.23084,0.13819,-0.29371,23.223,-107.223,51.888,6223,67809,102478
