case_name,trial_idx,mode,hr_range_rest_bpm,slew_limit_rest_bpm,slew_step_rest_bpm,smooth_win_len,time_bias_s,objective,rest_all_mae,pre_rest_mae,post_rest_mae,pure_fft_rest_all_mae,pure_fft_pre_rest_mae,pure_fft_post_rest_mae,n_rest_all,n_pre_rest,n_post_rest,passed
multi_tiaosheng5,45,post_recovery_blend,30.0,20.0,1.0,7,7.5,1.6912479625649681,1.338441154147082,0.778100929012792,1.6912479625649681,1.338441154147082,0.778100929012792,1.6912479625649681,132,51,81,False
multi_tiaosheng5,46,post_recovery_blend,30.0,20.0,1.0,7,7.5,1.6912479625649681,1.338441154147082,0.778100929012792,1.6912479625649681,1.338441154147082,0.778100929012792,1.6912479625649681,132,51,81,False
multi_tiaosheng5,47,post_motion_slew,30.0,20.0,0.5,9,5.5,2.667945239036345,1.9527067836407785,0.8167398250713496,2.667945239036345,1.9527067836407785,0.8167398250713496,2.667945239036345,132,51,81,False
multi_tiaosheng5,48,post_recovery_blend,25.0,30.0,1.0,7,6.5,1.7193610797407122,1.3740413208366997,0.825592291989151,1.7193610797407122,1.3740413208366997,0.825592291989151,1.7193610797407122,132,51,81,False
multi_tiaosheng5,49,post_recovery_blend,25.0,30.0,1.0,7,6.5,1.7193610797407122,1.3740413208366997,0.825592291989151,1.7193610797407122,1.3740413208366997,0.825592291989151,1.7193610797407122,132,51,81,False
multi_tiaosheng5,50,current,30.0,30.0,1.0,7,7.5,2.6218199380884952,1.909127166648735,0.7772033531855862,2.6218199380884952,1.9077400040066896,0.778100929012792,2.6189942364102548,132,51,81,False
multi_tiaosheng5,51,post_motion_slew,40.0,30.0,0.5,9,-10.0,11.215682824180904,7.558014839634946,1.748777452414897,11.215682824180904,7.558014839634946,1.748777452414897,11.215682824180904,132,51,81,False
multi_tiaosheng5,52,post_recovery_blend,25.0,20.0,1.0,7,7.5,1.6797519064590523,1.331386756082088,0.778100929012792,1.6797519064590523,1.331386756082088,0.778100929012792,1.6797519064590523,132,51,81,False
multi_tiaosheng5,53,post_motion_slew,25.0,20.0,1.0,7,9.5,2.0460567250482304,1.5867814741404245,0.8573443109339081,2.0460567250482304,1.5867814741404245,0.8573443109339081,2.0460567250482304,132,51,81,False
multi_tiaosheng5,54,post_recovery_blend,25.0,12.0,1.5,9,18.5,4.411351637886077,4.032709514505231,3.431336730312122,4.411351637886077,4.032709514505231,3.431336730312122,4.411351637886077,132,51,81,False
multi_tiaosheng5,55,post_recovery_blend,30.0,30.0,1.0,7,4.5,1.786611880796098,1.4877909548043016,1.0131930135232132,1.786611880796098,1.4877909548043016,1.0131930135232132,1.786611880796098,132,51,81,False
multi_tiaosheng5,56,post_motion_slew,30.0,20.0,0.5,9,5.5,2.667945239036345,1.9527067836407785,0.8167398250713496,2.667945239036345,1.9527067836407785,0.8167398250713496,2.667945239036345,132,51,81,False
multi_tiaosheng5,57,post_recovery_blend,40.0,15.0,1.5,7,6.5,1.5754330295123276,1.2857218354692823,0.825592291989151,1.5754330295123276,1.2857218354692823,0.825592291989151,1.5754330295123276,132,51,81,False
multi_tiaosheng5,58,post_recovery_blend,40.0,15.0,1.5,11,9.5,1.291688766568744,1.022388298929692,0.5946757915029627,1.291688766568744,1.022388298929692,0.5946757915029627,1.291688766568744,132,51,81,True
multi_tiaosheng5,59,post_motion_slew,40.0,12.0,1.5,11,10.0,2.8538630875966833,1.9999690360089868,0.6437843658402918,2.8538630875966833,1.9999690360089868,0.6437843658402918,2.8538630875966833,132,51,81,False
multi_tiaosheng5,60,post_recovery_blend,50.0,10.0,1.5,9,11.5,1.8627856527142832,1.549739863960791,1.0525494935875976,1.8627856527142832,1.549739863960791,1.0525494935875976,1.8627856527142832,132,51,81,False
multi_tiaosheng5,61,post_motion_slew,40.0,15.0,0.5,11,20.0,6.047719216883081,5.268912363506791,4.031983831673858,6.047719216883081,5.268912363506791,4.031983831673858,6.047719216883081,132,51,81,False
multi_tiaosheng5,62,post_recovery_blend,30.0,15.0,1.0,7,7.5,1.7876228465910966,1.3975802875267518,0.778100929012792,1.7876228465910966,1.3975802875267518,0.778100929012792,1.7876228465910966,132,51,81,False
multi_tiaosheng5,63,post_recovery_blend,40.0,15.0,1.5,7,6.5,1.5754330295123276,1.2857218354692823,0.825592291989151,1.5754330295123276,1.2857218354692823,0.825592291989151,1.5754330295123276,132,51,81,False
multi_tiaosheng5,64,post_recovery_blend,50.0,15.0,2.0,7,7.5,1.7040346047068429,1.3462875027341412,0.778100929012792,1.7040346047068429,1.3462875027341412,0.778100929012792,1.7040346047068429,132,51,81,False
multi_tiaosheng5,65,post_recovery_blend,50.0,12.0,2.0,9,9.5,1.5617887055998443,1.2369048272630052,0.7209127851986139,1.5617887055998443,1.2369048272630052,0.7209127851986139,1.5617887055998443,132,51,81,False
multi_tiaosheng5,66,post_motion_slew,60.0,12.0,1.5,9,7.5,2.117873436636387,1.5566660544295434,0.6653366826892627,2.117873436636387,1.5566660544295434,0.6653366826892627,2.117873436636387,132,51,81,False
multi_tiaosheng5,67,post_recovery_blend,40.0,10.0,1.5,11,13.5,2.2703385489432186,1.9289199209291061,1.3866668058478688,2.2703385489432186,1.9289199209291061,1.3866668058478688,2.2703385489432186,132,51,81,False
multi_tiaosheng5,68,post_recovery_blend,50.0,15.0,2.0,9,9.5,1.4548330249480383,1.171272932317579,0.7209127851986139,1.4548330249480383,1.171272932317579,0.7209127851986139,1.4548330249480383,132,51,81,True
multi_tiaosheng5,69,post_motion_slew,50.0,12.0,2.0,9,9.5,2.315645368048907,1.6994986883112937,0.7209127851986139,2.315645368048907,1.6994986883112937,0.7209127851986139,2.315645368048907,132,51,81,False
multi_tiaosheng5,70,post_recovery_blend,60.0,15.0,3.0,11,-0.5,1.9329984061682253,1.7160096441218617,1.3713804338129314,1.9329984061682253,1.7160096441218617,1.3713804338129314,1.9329984061682253,132,51,81,False
multi_tiaosheng5,71,post_recovery_blend,40.0,5.0,2.0,13,8.5,1.06739779767143,0.8560025931791346,0.5202572683972537,1.06739779767143,0.8560025931791346,0.5202572683972537,1.06739779767143,132,51,81,True
multi_tiaosheng5,72,post_recovery_blend,40.0,3.0,2.0,13,8.5,0.9835354929839303,0.8156162431059266,0.5489209638879206,0.9835354929839303,0.8156162431059266,0.5489209638879206,0.9835354929839303,132,51,81,True
multi_tiaosheng5,73,post_recovery_blend,50.0,2.0,2.0,15,8.5,0.9092921723498884,0.7721385857708326,0.554306418851156,0.9092921723498884,0.7721385857708326,0.554306418851156,0.9092921723498884,132,51,81,True
multi_tiaosheng5,74,post_recovery_blend,50.0,3.0,2.0,13,7.5,0.9073667593732185,0.7995858282808775,0.6284043494871596,0.9073667593732185,0.7995858282808775,0.6284043494871596,0.9073667593732185,132,51,81,True
multi_tiaosheng5,75,post_recovery_blend,50.0,3.0,2.0,15,8.5,0.9504466801592896,0.7973924882902378,0.554306418851156,0.9504466801592896,0.7973924882902378,0.554306418851156,0.9504466801592896,132,51,81,True
multi_tiaosheng5,76,post_recovery_blend,50.0,3.0,3.0,13,6.5,1.150386754854979,0.9767865049827428,0.701068461068015,1.150386754854979,0.9767865049827428,0.701068461068015,1.150386754854979,132,51,81,True
multi_tiaosheng5,77,post_recovery_blend,60.0,3.0,3.0,15,-0.5,1.6530567434186583,1.4835638634999684,1.2143692895114608,1.6530567434186583,1.4835638634999684,1.2143692895114608,1.6530567434186583,132,51,81,False
multi_tiaosheng5,78,post_recovery_blend,50.0,4.0,2.5,13,7.5,1.084669872230859,0.908385465716248,0.6284043494871596,1.084669872230859,0.908385465716248,0.6284043494871596,1.084669872230859,132,51,81,True
multi_tiaosheng5,79,post_motion_slew,50.0,4.0,3.0,13,8.5,1.885220678291619,1.3618392841375384,0.5305864816575284,1.885220678291619,1.3618392841375384,0.5305864816575284,1.885220678291619,132,51,81,False
multi_tiaosheng5,80,post_recovery_blend,60.0,2.0,2.5,21,7.5,1.0894414463761293,0.9101205172514139,0.6253166886415716,1.0894414463761293,0.9101205172514139,0.6253166886415716,1.0894414463761293,132,51,81,True
multi_tiaosheng5,81,post_motion_slew,60.0,1.5,2.5,15,8.5,1.758679097238197,1.2887386619570298,0.5423626765104698,1.758679097238197,1.2887386619570298,0.5423626765104698,1.758679097238197,132,51,81,False
multi_tiaosheng5,82,post_recovery_blend,60.0,3.0,2.5,21,7.5,1.0925158098020555,0.9120070584445958,0.6253166886415716,1.0925158098020555,0.9120070584445958,0.6253166886415716,1.0925158098020555,132,51,81,True
multi_tiaosheng5,83,post_recovery_blend,60.0,3.0,2.5,21,7.5,1.0925158098020555,0.9120070584445958,0.6253166886415716,1.0925158098020555,0.9120070584445958,0.6253166886415716,1.0925158098020555,132,51,81,True
multi_tiaosheng5,84,post_recovery_blend,60.0,4.0,2.5,21,7.5,1.1163195207395555,0.9266138810653345,0.6253166886415716,1.1163195207395555,0.9266138810653345,0.6253166886415716,1.1163195207395555,132,51,81,True
multi_tiaosheng5,85,post_recovery_blend,70.0,2.0,2.5,21,-0.5,1.4649025137565796,1.3548572582007006,1.1800794993766572,1.4649025137565796,1.3548572582007006,1.1800794993766572,1.4649025137565796,132,51,81,True
multi_tiaosheng5,86,post_recovery_blend,60.0,5.0,2.0,15,7.5,1.0144257571896658,0.8517405654589626,0.5933582021219636,1.0144257571896658,0.8517405654589626,0.5933582021219636,1.0144257571896658,132,51,81,True
multi_tiaosheng5,87,post_recovery_blend,50.0,5.0,2.0,15,8.5,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,132,51,81,True
multi_tiaosheng5,88,post_recovery_blend,50.0,5.0,2.0,15,8.5,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,132,51,81,True
multi_tiaosheng5,89,raw_peak,50.0,5.0,2.0,15,8.5,2.5623009975431605,1.7598782060717235,0.4854420078523814,2.5623009975431605,1.7632342148903788,0.49233299666978336,2.563431278214457,132,51,81,False
multi_tiaosheng5,90,post_motion_slew,50.0,5.0,2.0,13,7.5,1.5857472911738384,1.2042773590401596,0.598413349180787,1.5857472911738384,1.2042773590401596,0.598413349180787,1.5857472911738384,132,51,81,False
multi_tiaosheng5,91,post_recovery_blend,50.0,6.0,2.0,15,8.5,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,132,51,81,True
multi_tiaosheng5,92,post_recovery_blend,50.0,6.0,2.0,15,8.5,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,132,51,81,True
multi_tiaosheng5,93,post_recovery_blend,40.0,6.0,2.0,15,9.5,1.0752372724090427,0.8368734588915344,0.458295637422551,1.0752372724090427,0.8368734588915344,0.458295637422551,1.0752372724090427,132,51,81,True
multi_tiaosheng5,94,post_recovery_blend,50.0,5.0,2.0,15,8.5,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,0.8103439634914684,0.5031039065962539,1.0037914067217888,132,51,81,True
multi_tiaosheng5,95,post_recovery_blend,50.0,6.0,2.0,15,8.5,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,132,51,81,True
multi_tiaosheng5,96,post_recovery_blend,50.0,6.0,2.0,15,8.5,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,0.835002072390794,0.5031039065962539,1.0439749915947636,132,51,81,True
multi_tiaosheng5,97,post_recovery_blend,60.0,1.5,2.0,15,7.5,0.9512013781235623,0.8333665205869597,0.6462170409700028,0.9512013781235623,0.8333665205869597,0.6462170409700028,0.9512013781235623,132,51,81,True
multi_tiaosheng5,98,post_recovery_blend,60.0,1.0,2.0,15,7.5,0.9471471648997504,0.8308787079268933,0.6462170409700028,0.9471471648997504,0.8308787079268933,0.6462170409700028,0.9471471648997504,132,51,81,True
multi_tiaosheng5,99,post_motion_slew,70.0,0.5,1.5,15,8.5,1.2880503143919386,1.037115986735083,0.6385732310447833,1.2880503143919386,1.037115986735083,0.6385732310447833,1.2880503143919386,132,51,81,True
multi_tiaosheng5,100,post_recovery_blend,70.0,1.5,2.5,13,-0.5,1.7027136014904944,1.5296157281122316,1.2546955762761667,1.7027136014904944,1.5296157281122316,1.2546955762761667,1.7027136014904944,132,51,81,False
multi_tiaosheng6,1,raw_peak,25.0,3.0,1.0,9,11.5,2.883954014875975,2.1563927868734103,1.1070256311004798,2.883954014875975,2.178379860876855,1.1079059458540856,2.920575108625975,127,52,75,False
multi_tiaosheng6,2,post_motion_slew,60.0,6.0,15.0,15,12.0,2.922403732973293,2.141717238808963,1.015727102995026,2.922403732973293,2.141717238808963,1.015727102995026,2.922403732973293,127,52,75,False
multi_tiaosheng6,3,post_recovery_blend,10.0,4.0,2.0,21,20.0,11.447820227363607,8.697565203441723,4.730851226631314,11.447820227363607,8.697565203441723,4.730851226631314,11.447820227363607,127,52,75,False
multi_tiaosheng6,4,post_recovery_blend,10.0,0.5,5.0,15,20.0,25.688341116930644,17.759415171309865,6.323464288202974,25.688341116930644,17.759415171309865,6.323464288202974,25.688341116930644,127,52,75,False
multi_tiaosheng6,5,current,40.0,4.0,0.5,21,20.0,8.03874796173862,6.681449999824604,4.723808708602467,8.03874796173862,6.687661168008659,4.730851226631314,8.044382727363619,127,52,75,False
multi_tiaosheng6,6,raw_peak,100.0,30.0,0.5,5,11.5,3.5908172665260674,2.6037485534113585,1.1800917556497585,3.5908172665260674,2.6281260909359645,1.1850496883420663,3.6286590634010674,127,52,75,False
multi_tiaosheng6,7,fallback_slew_to_raw_peak,30.0,0.5,3.0,7,8.5,3.542500261326479,2.29414371988825,0.4936294774292661,3.542500261326479,2.3767124032195737,0.6340740411663456,3.584941667576479,127,52,75,False
multi_tiaosheng6,8,all_peaks_with_raw_fallback,25.0,20.0,8.0,9,11.5,2.8280007664855624,2.1233495299499383,1.1070256311004798,2.8280007664855624,2.145336603953383,1.1079059458540856,2.8646218602355624,127,52,75,False
multi_tiaosheng6,9,all_peaks_with_raw_fallback,70.0,25.0,10.0,41,11.5,2.689323601612931,1.9269397947690339,0.8273477656672589,2.689323601612931,1.950008200280845,0.8255871361600473,2.729606804737931,127,52,75,False
multi_tiaosheng6,10,all_peaks_near_prev,80.0,15.0,15.0,41,11.5,2.463093132862931,1.8115687676554721,0.8718701639908681,2.463093132862931,1.8288700717893305,0.8701095344836566,2.493610710987931,127,52,75,False
multi_tiaosheng6,11,all_peaks_near_prev,100.0,12.0,15.0,41,11.5,2.463093132862931,1.7933391242473804,0.8273477656672589,2.463093132862931,1.8106404283812387,0.8255871361600473,2.493610710987931,127,52,75,False
multi_tiaosheng6,12,all_peaks_near_prev,100.0,12.0,15.0,41,11.5,2.463093132862931,1.7933391242473804,0.8273477656672589,2.463093132862931,1.8106404283812387,0.8255871361600473,2.493610710987931,127,52,75,False
multi_tiaosheng6,13,all_peaks_near_prev,80.0,12.0,8.0,41,11.5,2.2117983254579268,1.6631663223375563,0.8718701639908681,2.2117983254579268,1.684432508668757,0.8701095344836566,2.2490297707704268,127,52,75,False
multi_tiaosheng6,14,all_peaks_near_prev,70.0,12.0,8.0,31,11.5,2.3570773005548866,1.7349824899110953,0.8377303591748577,2.3570773005548866,1.7571973644189693,0.8382867180991366,2.3943087458673866,127,52,75,False
multi_tiaosheng6,15,fallback_slew_to_raw_peak,80.0,8.0,6.0,21,11.5,2.15589083669908,1.6016795094175276,0.8023362489152887,2.15589083669908,1.6269105779460709,0.8093787669441348,2.19373263357408,127,52,75,False
multi_tiaosheng6,16,fallback_slew_to_raw_peak,80.0,8.0,5.0,13,11.5,2.3042678179200533,1.7672032913846958,0.992590993497161,2.3042678179200533,1.7894181658925696,0.9940276671750455,2.3408889116700533,127,52,75,False
multi_tiaosheng6,17,fallback_slew_to_raw_peak,50.0,8.0,3.0,21,9.0,2.931176272507093,1.9295383444832759,0.4848682559873859,2.931176272507093,1.956764830088591,0.49191077401623207,2.972396975632093,127,52,75,False
multi_tiaosheng6,18,all_peaks_with_raw_fallback,80.0,2.0,6.0,13,11.5,2.455751160518654,1.8830406799763895,1.0570159484250454,2.455751160518654,1.8951515928700902,1.0857775920548531,2.456317566768654,127,52,75,False
multi_tiaosheng6,19,raw_peak,90.0,6.0,10.0,31,14.5,2.432072128716588,2.2266381971140152,1.9303392573026117,2.432072128716588,2.2243428907655898,1.9238530981980444,2.432682480279088,127,52,75,False
multi_tiaosheng6,20,current,60.0,10.0,3.0,11,9.5,3.3192960355610173,2.188534630858491,0.557628758691386,3.3192960355610173,2.2125171219387076,0.5585090734449918,3.3592960355610173,127,52,75,False
multi_tiaosheng6,21,fallback_slew_to_raw_peak,50.0,5.0,2.0,31,-3.5,4.046426844616538,2.5607240656920873,0.41788351916643734,4.046426844616538,2.5641854138759648,0.4222850929344662,4.049236303062071,127,52,75,False
multi_tiaosheng6,22,fallback_slew_to_raw_peak,80.0,8.0,5.0,13,11.5,2.3042678179200533,1.7672032913846958,0.992590993497161,2.3042678179200533,1.7894181658925696,0.9940276671750455,2.3408889116700533,127,52,75,False
multi_tiaosheng6,23,raw_peak,90.0,8.0,5.0,15,12.0,2.749454514223293,2.0389936290648687,1.0142904293171415,2.749454514223293,2.03958187340542,1.015727102995026,2.749454514223293,127,52,75,False
multi_tiaosheng6,24,fallback_slew_to_raw_peak,70.0,20.0,10.0,11,11.5,2.7491316835950412,2.0502907703689215,1.0423471455235567,2.7491316835950412,2.060743641616461,1.0432274602771625,2.7662215273450412,127,52,75,False
multi_tiaosheng6,25,all_peaks_with_raw_fallback,90.0,10.0,6.0,21,11.5,2.2063302898240797,1.6314665880346535,0.8023362489152887,2.2063302898240797,1.656697656563197,0.8093787669441348,2.2441720866990797,127,52,75,False
multi_tiaosheng6,26,post_motion_slew,90.0,15.0,8.0,31,11.5,3.4530001521173865,2.3824088248028277,0.8382867180991366,3.4530001521173865,2.3824088248028277,0.8382867180991366,3.4530001521173865,127,52,75,False
multi_tiaosheng6,27,all_peaks_with_raw_fallback,60.0,10.0,6.0,21,11.5,2.2063302898240797,1.6314665880346535,0.8023362489152887,2.2063302898240797,1.656697656563197,0.8093787669441348,2.2441720866990797,127,52,75,False
multi_tiaosheng6,28,post_motion_slew,60.0,5.0,6.0,21,11.0,3.947887446539268,2.6209201331645025,0.7070249696432072,3.947887446539268,2.6209201331645025,0.7070249696432072,3.947887446539268,127,52,75,False
multi_tiaosheng6,29,all_peaks_with_raw_fallback,40.0,10.0,4.0,3,11.0,3.8034330538968577,2.6757164062690175,1.0492020106519389,3.8034330538968577,2.702526699391557,1.0536035844199676,3.845780059105191,127,52,75,False
multi_tiaosheng6,30,post_motion_slew,70.0,2.0,2.5,15,0.5,6.078845216172904,3.795955846554245,0.5033269480657936,6.078845216172904,3.795955846554245,0.5033269480657936,6.078845216172904,127,52,75,False
multi_tiaosheng6,31,all_peaks_with_raw_fallback,20.0,10.0,6.0,21,11.5,2.481147149381987,1.7937600090334174,0.8023362489152887,2.481147149381987,1.8189910775619607,0.8093787669441348,2.518988946256987,127,52,75,False
multi_tiaosheng6,32,all_peaks_near_prev,90.0,15.0,12.0,31,11.5,2.513896560591983,1.8275922891456011,0.8377303591748577,2.513896560591983,1.8498071636534752,0.8382867180991366,2.551128005904483,127,52,75,False
multi_tiaosheng6,33,all_peaks_near_prev,60.0,6.0,6.0,15,11.5,2.356066857497451,1.7446191901252126,0.8627235160306381,2.356066857497451,1.7668340646330867,0.8641601897085227,2.392687951247451,127,52,75,False
multi_tiaosheng6,34,all_peaks_with_raw_fallback,80.0,10.0,4.0,21,11.5,2.1479913977118654,1.5984562617380702,0.8058575079297117,2.1479913977118654,1.6236873302666135,0.8129000259585578,2.1858331945868654,127,52,75,False
multi_tiaosheng6,35,post_motion_slew,70.0,5.0,4.0,15,8.0,5.235515742685025,3.2498179622229477,0.3858307788641821,5.235515742685025,3.2498179622229477,0.3858307788641821,5.235515742685025,127,52,75,False
multi_tiaosheng6,36,post_recovery_blend,50.0,10.0,4.0,21,1.5,1.8679807688190435,1.290320952539874,0.4571577559833794,1.8679807688190435,1.290320952539874,0.4571577559833794,1.8679807688190435,127,52,75,False
multi_tiaosheng6,37,post_recovery_blend,20.0,3.0,1.5,15,20.0,6.071217918583578,5.449426217822651,4.552611264802085,6.071217918583578,5.449426217822651,4.552611264802085,6.071217918583578,127,52,75,False
multi_tiaosheng6,38,post_recovery_blend,100.0,6.0,4.0,21,1.5,1.8712353303359737,1.2922429376876674,0.4571577559833794,1.8712353303359737,1.2922429376876674,0.4571577559833794,1.8712353303359737,127,52,75,False
multi_tiaosheng6,39,post_recovery_blend,100.0,4.0,2.5,13,-1.5,2.406127057221633,1.6688824054343498,0.6055487730488459,2.406127057221633,1.6688824054343498,0.6055487730488459,2.406127057221633,127,52,75,False
multi_tiaosheng6,40,post_recovery_blend,30.0,6.0,4.0,31,20.0,5.088563401219506,4.8814872074661135,4.582819620321796,5.088563401219506,4.8814872074661135,4.582819620321796,5.088563401219506,127,52,75,False
multi_tiaosheng6,41,post_recovery_blend,100.0,1.0,2.5,9,-1.5,2.7057685092670485,1.8797465749493596,0.6883687850680769,2.7057685092670485,1.8797465749493596,0.6883687850680769,2.7057685092670485,127,52,75,False
multi_tiaosheng6,42,post_motion_slew,90.0,8.0,3.0,21,4.5,5.2649750894630785,3.3049924296001,0.478094362490035,5.2649750894630785,3.3049924296001,0.478094362490035,5.2649750894630785,127,52,75,False
multi_tiaosheng6,43,post_recovery_blend,90.0,10.0,5.0,21,0.5,2.0754449914665027,1.406941046831449,0.4427526651462762,2.0754449914665027,1.406941046831449,0.4427526651462762,2.0754449914665027,127,52,75,False
multi_tiaosheng6,44,post_recovery_blend,100.0,20.0,4.0,15,0.5,2.363422256482062,1.6028080603194956,0.5057683543157938,2.363422256482062,1.6028080603194956,0.5057683543157938,2.363422256482062,127,52,75,False
multi_tiaosheng6,45,post_recovery_blend,80.0,6.0,4.0,21,0.5,1.969191857509869,1.3441931330775319,0.4427526651462762,1.969191857509869,1.3441931330775319,0.4427526651462762,1.969191857509869,127,52,75,False
multi_tiaosheng6,46,post_recovery_blend,50.0,5.0,4.0,31,1.5,1.7050779710765187,1.1836096774199285,0.43149194618446257,1.7050779710765187,1.1836096774199285,0.43149194618446257,1.7050779710765187,127,52,75,False
multi_tiaosheng6,47,post_recovery_blend,40.0,5.0,5.0,31,18.0,3.630257944870544,3.5903377997051753,3.5327606672551224,3.630257944870544,3.5903377997051753,3.5327606672551224,3.630257944870544,127,52,75,False
multi_tiaosheng6,48,post_motion_slew,30.0,4.0,3.0,41,20.0,5.085783275815526,4.885281580735233,4.596096443600198,5.085783275815526,4.885281580735233,4.596096443600198,5.085783275815526,127,52,75,False
multi_tiaosheng6,49,post_recovery_blend,50.0,5.0,2.0,31,14.5,1.9625869473566981,1.961295292872768,1.9625869473566981,1.9603997457639102,1.961295292872768,1.9625869473566981,1.9603997457639102,127,52,75,False
multi_tiaosheng6,50,post_recovery_blend,50.0,3.0,1.0,41,19.0,4.271929162718203,4.196245395919083,4.087086116881888,4.271929162718203,4.196245395919083,4.087086116881888,4.271929162718203,127,52,75,False
multi_tiaosheng6,51,post_motion_slew,50.0,4.0,2.0,31,14.5,2.1894753618096234,2.0965761684903153,1.9625869473566981,2.1894753618096234,2.0965761684903153,1.9625869473566981,2.1894753618096234,127,52,75,False
multi_tiaosheng6,52,post_recovery_blend,60.0,6.0,5.0,31,1.5,1.865368587881926,1.2782694904939882,0.43149194618446257,1.865368587881926,1.2782694904939882,0.43149194618446257,1.865368587881926,127,52,75,False
multi_tiaosheng6,53,post_recovery_blend,40.0,6.0,1.5,31,20.0,4.772697759486529,4.694952379671047,4.582819620321796,4.772697759486529,4.694952379671047,4.582819620321796,4.772697759486529,127,52,75,False
multi_tiaosheng6,54,post_recovery_blend,60.0,5.0,4.0,41,1.5,1.6504788239891852,1.1152195939935867,0.34321108919224214,1.6504788239891852,1.1152195939935867,0.34321108919224214,1.6504788239891852,127,52,75,False
multi_tiaosheng6,55,post_motion_slew,50.0,5.0,3.0,41,8.5,2.738237211682913,1.773800060526892,0.38278493866724683,2.738237211682913,1.773800060526892,0.38278493866724683,2.738237211682913,127,52,75,False
multi_tiaosheng6,56,post_recovery_blend,30.0,2.0,2.5,41,20.0,5.377548243270438,5.057333819143647,4.595486092037698,5.377548243270438,5.057333819143647,4.595486092037698,5.377548243270438,127,52,75,False
multi_tiaosheng6,57,post_recovery_blend,50.0,5.0,5.0,31,1.5,1.865368587881926,1.2782694904939882,0.43149194618446257,1.865368587881926,1.2782694904939882,0.43149194618446257,1.865368587881926,127,52,75,False
multi_tiaosheng6,58,post_motion_slew,60.0,3.0,5.0,41,9.5,3.631720583276227,2.3352346647289397,0.4653030514395828,3.631720583276227,2.3352346647289397,0.4653030514395828,3.631720583276227,127,52,75,False
multi_tiaosheng6,59,post_recovery_blend,40.0,4.0,5.0,31,18.0,3.624203257370544,3.5867621968508443,3.5327606672551224,3.624203257370544,3.5867621968508443,3.5327606672551224,3.624203257370544,127,52,75,False
multi_tiaosheng6,60,post_recovery_blend,60.0,8.0,3.0,41,0.5,1.9701878862578992,1.3001785769740064,0.33381899627608386,1.9701878862578992,1.3001785769740064,0.33381899627608386,1.9701878862578992,127,52,75,False
multi_tiaosheng6,61,post_motion_slew,70.0,4.0,4.0,31,8.5,4.294985805009009,2.7004463863784443,0.4006299171997453,4.294985805009009,2.7004463863784443,0.4006299171997453,4.294985805009009,127,52,75,False
multi_tiaosheng6,62,post_recovery_blend,50.0,5.0,0.5,31,20.0,5.771235737886944,5.284640162190978,4.582819620321796,5.771235737886944,5.284640162190978,4.582819620321796,5.771235737886944,127,52,75,False
multi_tiaosheng6,63,post_recovery_blend,50.0,6.0,4.0,31,1.5,1.7013184246163433,1.181389472817463,0.43149194618446257,1.7013184246163433,1.181389472817463,0.43149194618446257,1.7013184246163433,127,52,75,False
multi_tiaosheng6,64,post_recovery_blend,60.0,6.0,5.0,41,1.5,1.7245481468572605,1.1560777694078042,0.336168571163396,1.7245481468572605,1.1560777694078042,0.336168571163396,1.7245481468572605,127,52,75,False
multi_tiaosheng6,65,post_recovery_blend,60.0,6.0,5.0,41,1.5,1.7245481468572605,1.1560777694078042,0.336168571163396,1.7245481468572605,1.1560777694078042,0.336168571163396,1.7245481468572605,127,52,75,False
multi_tiaosheng6,66,post_motion_slew,60.0,6.0,5.0,41,9.5,3.56422383848456,2.2953743823716564,0.4653030514395828,3.56422383848456,2.2953743823716564,0.4653030514395828,3.56422383848456,127,52,75,False
multi_tiaosheng6,67,post_recovery_blend,60.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,68,post_recovery_blend,60.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,69,post_motion_slew,70.0,8.0,10.0,41,11.5,3.065266749937094,2.1664622207750566,0.8701095344836566,3.065266749937094,2.1664622207750566,0.8701095344836566,3.065266749937094,127,52,75,False
multi_tiaosheng6,70,post_recovery_blend,60.0,8.0,8.0,41,2.0,1.7565450320389164,1.1779168235917366,0.34335690756215054,1.7565450320389164,1.1779168235917366,0.34335690756215054,1.7565450320389164,127,52,75,False
multi_tiaosheng6,71,current,60.0,4.0,8.0,41,11.5,2.2146426391794396,1.6648460351652217,0.8718701639908681,2.2146426391794396,1.6829537723084302,0.8701095344836566,2.246525777200273,127,52,75,False
