Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
120.795,881.95801,977.63062,1701.43127,1882.78198,-0.5862,-1.30009,-0.70132,13.808,26.565,42.963,5868,52490,75973
120.795,881.95801,977.63062,1701.50757,1881.94275,-0.579,-1.27519,-0.70339,15.015,33.53,53.095,5866,52489,75968
120.795,881.95801,977.63062,1701.35498,1882.01904,-0.57753,-1.2642,-0.71865,13.598,40.898,64.698,5866,52489,75968
120.795,881.95801,977.63062,1701.35498,1882.09534,-0.57533,-1.24003,-0.7449,10.955,49.018,77.648,5865,52491,75971
120.795,881.95801,977.63062,1701.50757,1882.17163,-0.58168,-1.20426,-0.76186,5.968,58.625,91.175,5865,52491,75971
120.795,881.95801,977.7832,1701.66016,1882.09534,-0.58669,-1.21036,-0.79019,-8.733,80.745,118.458,5860,52494,75972
120.795,881.95801,977.7832,1700.97351,1881.86646,-0.58547,-1.23124,-0.8019,-12.723,92.785,132.055,5860,52494,75972
120.795,881.95801,977.7832,1701.27869,1881.94275,-0.60085,-1.22465,-0.80715,-12.093,104.948,145.32,5859,52484,75956
120.795,881.95801,977.7832,1701.20239,1882.01904,-0.6227,-1.20072,-0.81643,-9.59,116.935,158.165,5859,52484,75956
120.795,881.95801,977.7832,1701.20239,1881.86646,-0.64064,-1.18253,-0.82571,-6.86,128.468,170.59,5856,52485,75956
120.795,881.88171,977.7832,1700.97351,1882.17163,-0.66909,-1.13016,-0.8312,-6.3,148.383,192.255,5856,52485,75956
120.795,881.88171,977.7832,1700.89722,1881.94275,-0.68496,-1.11466,-0.83499,-9.713,157.605,201.443,5859,52483,75966
120.795,881.88171,977.7832,1701.0498,1881.86646,-0.69778,-1.10916,-0.83999,-13.878,166.215,210.718,5859,52483,75966
120.795,881.88171,977.7832,1701.1261,1881.71387,-0.70791,-1.09525,-0.84146,-17.115,174.055,218.995,5857,52487,75981
120.795,881.88171,977.7832,1701.0498,1881.94275,-0.71975,-1.09171,-0.84353,-17.798,180.6,225.785,5857,52487,75981
120.795,881.88171,977.8595,1701.0498,1882.17163,-0.70315,-1.08621,-0.81179,-15.435,191.45,236.845,5857,52493,75999
120.795,881.88171,977.8595,1701.20239,1881.71387,-0.67153,-1.09842,-0.80569,-11.183,195.93,240.24,5857,52493,75999
120.795,881.88171,977.8595,1701.1261,1881.71387,-0.64113,-1.09427,-0.76443,-4.06,200.165,243.005,5859,52501,76018
120.795,881.88171,977.8595,1701.20239,1881.79016,-0.60488,-1.07974,-0.73501,5.653,203.7,244.738,5859,52501,76018
120.795,881.88171,977.8595,1701.35498,1881.71387,-0.56362,-1.08853,-0.69997,19.128,206.22,245.963,5863,52505,76022
120.795,881.88171,977.8595,1701.43127,1881.56128,-0.40272,-0.97781,-0.59853,48.265,207.235,244.265,5863,52505,76022
120.795,881.88171,977.8595,1700.89722,1881.48499,-0.32765,-0.94046,-0.59145,60.778,205.258,242.9,5864,52515,76038
120.795,881.88171,977.8595,1701.27869,1881.48499,-0.28028,-0.84512,-0.58119,63.823,204.855,241.92,5864,52515,76038
120.795,881.88171,977.8595,1701.1261,1881.48499,-0.25294,-0.78774,-0.6144,57.785,204.995,240.223,5868,52526,76065
120.795,881.88171,977.8595,1701.1261,1881.63757,-0.24134,-0.77944,-0.61122,43.295,206.728,240.38,5868,52526,76065
120.795,881.88171,977.40173,1701.35498,1881.48499,-0.19813,-0.77639,-0.44704,10.675,212.135,239.103,5872,52537,76080
120.795,881.88171,977.40173,1700.89722,1881.71387,-0.14283,-0.81924,-0.37867,7.77,209.72,238.508,5872,52537,76080
120.795,881.88171,977.40173,1701.0498,1881.40869,-0.08411,-0.80996,-0.34791,13.878,205.275,237.65,5876,52537,76081
120.795,881.88171,977.40173,1701.0498,1881.40869,-0.03186,-0.74746,-0.3119,25.55,199.92,235.445,5876,52537,76081
120.795,881.88171,977.40173,1700.97351,1881.2561,0.0083,-0.66543,-0.30616,35.595,195.405,231.665,5882,52529,76078
120.795,881.88171,977.40173,1701.1261,1881.2561,0.04627,-0.52565,-0.26331,36.365,191.118,224.963,5882,52529,76078
120.795,881.88171,977.40173,1700.97351,1881.17981,0.07593,-0.49562,-0.25806,31.343,189.508,220.99,5889,52535,76094
120.795,881.88171,977.40173,1700.97351,1881.3324,0.11927,-0.46742,-0.21998,24.973,187.215,218.295,5889,52535,76094
120.795,881.88171,977.40173,1701.1261,1881.10352,0.172,-0.44838,-0.20191,18.288,185.71,214.358,5890,52532,76087
120.795,881.88171,977.40173,1701.27869,1881.2561,0.21192,-0.44398,-0.17908,13.493,183.803,210.56,5890,52532,76087
120.795,881.88171,977.40173,1701.35498,1881.3324,0.26991,-0.40321,-0.10974,9.205,179.988,201.828,5897,52516,76055
120.795,881.88171,977.40173,1700.74463,1881.2561,0.30616,-0.38734,-0.03479,13.003,175.648,197.383,5897,52516,76055
120.795,881.88171,977.40173,1701.1261,1881.02722,0.34425,-0.34278,0.00049,20.51,169.995,192.115,5903,52497,76016
120.795,881.88171,977.40173,1700.89722,1881.10352,0.36439,-0.31422,-0.00806,28.245,163.66,187.513,5903,52497,76016
120.795,881.88171,977.40173,1701.0498,1881.02722,0.38173,-0.24122,0.01819,30.188,158.708,183.488,5904,52487,75998
120.795,881.80542,977.40173,1700.97351,1881.10352,0.4037,-0.21607,-0.05152,17.343,150.343,174.668,5904,52487,75998
120.795,881.80542,977.40173,1700.82092,1881.10352,0.42689,-0.16285,0.06519,0.718,149.66,172.48,5912,52492,75998
120.795,881.80542,977.40173,1700.89722,1881.02722,0.48732,-0.15735,0.11975,-9.223,146.598,167.388,5912,52492,75998
120.795,881.80542,977.40173,1701.0498,1880.79834,0.52687,-0.23853,0.12366,-9.135,140.63,164.325,5917,52482,75965
120.795,881.80542,977.40173,1700.89722,1880.72205,0.55934,-0.21644,0.16797,-7.175,136.518,161.595,5917,52482,75965
120.795,881.80542,977.09656,1700.97351,1880.64575,0.61098,-0.12915,0.15845,-0.735,126.805,150.693,5914,52461,75906
120.795,881.80542,977.09656,1700.97351,1880.79834,0.61098,-0.12915,0.15845,4.988,126.805,150.693,5914,52461,75906
120.795,881.80542,977.09656,1700.97351,1880.95093,0.65847,-0.04883,0.18738,0.788,119.543,141.733,5913,52453,75877
120.795,881.80542,977.09656,1700.89722,1880.79834,0.66543,-0.05847,0.11817,-5.04,116.183,137.27,5913,52453,75877
120.795,881.80542,977.09656,1701.20239,1880.95093,0.67458,-0.06861,0.15992,-15.61,115.115,134.907,5906,52457,75871
120.795,881.72913,977.09656,1701.35498,1880.64575,0.7322,-0.03418,0.19251,-27.458,114.503,131.005,5906,52457,75871
120.795,881.72913,977.09656,1700.74463,1881.02722,0.77932,-0.10877,0.20045,-32.9,112.333,127.593,5902,52456,75857
120.795,881.72913,977.09656,1700.97351,1881.10352,0.84463,-0.14759,0.29054,-30.275,111.79,123.48,5902,52456,75857
120.795,881.72913,977.09656,1700.97351,1880.95093,0.86196,-0.11548,0.3683,-19.898,110.583,120.908,5900,52443,75821
120.795,881.72913,977.09656,1700.82092,1880.95093,0.85562,-0.0625,0.43495,-9.24,109.218,117.985,5900,52443,75821
120.795,881.72913,976.94397,1701.20239,1880.64575,0.84902,0.01538,0.50136,-1.575,107.083,114.748,5897,52452,75828
120.795,881.72913,976.94397,1700.51575,1880.64575,0.85769,0.11719,0.59133,2.17,102.533,110.53,5897,52452,75828
120.795,881.72913,976.94397,1700.74463,1880.56946,0.87539,0.26148,0.75417,2.363,87.71,99.978,5893,52473,75856
120.795,881.72913,976.94397,1700.89722,1880.34058,0.86538,0.3075,0.84512,2.433,78.488,92.155,5893,52473,75856
120.795,881.72913,976.94397,1700.66833,1880.0354,0.86697,0.39271,0.94913,5.828,67.445,80.745,5891,52494,75885
120.795,881.57654,976.94397,1700.59204,1879.88281,0.85696,0.4612,0.98965,13.86,53.97,67.41,5891,52494,75885
120.795,881.57654,976.94397,1700.59204,1879.50134,0.8334,0.48329,0.98477,26.198,39.008,53.638,5893,52511,75915
120.795,881.57654,976.94397,1700.43945,1879.42505,0.86563,0.6006,0.88784,57.33,4.358,21.105,5893,52511,75915
120.795,881.57654,976.94397,1700.43945,1879.34875,0.88333,0.68459,0.79788,64.278,-10.675,2.818,5893,52530,75962
120.795,881.57654,976.94397,1700.74463,1879.27246,0.8854,0.73293,0.70449,57.873,-22.208,-14.84,5893,52530,75962
120.795,881.57654,976.33362,1700.74463,1879.34875,0.87783,0.7018,0.6227,38.973,-29.82,-30.748,5893,52560,76023
120.795,881.57654,976.33362,1700.21057,1879.11987,0.86038,0.56532,0.56142,14.788,-34.545,-43.628,5893,52560,76023
120.795,881.57654,976.33362,1700.43945,1879.19617,0.84805,0.25159,0.55715,-3.955,-44.993,-62.633,5896,52555,76026
120.795,881.57654,976.33362,1700.36316,1879.34875,0.84536,0.18543,0.58022,-4.34,-51.433,-70.928,5896,52555,76026
120.795,881.57654,976.33362,1700.43945,1879.42505,0.83377,0.15137,0.57204,6.248,-57.96,-77.735,5901,52549,76015
120.795,881.50024,976.33362,1700.51575,1879.50134,0.82986,0.13172,0.53456,17.395,-64.943,-82.898,5901,52549,76015
120.795,881.50024,976.33362,1700.36316,1879.50134,0.83059,0.11536,0.49232,26.04,-71.873,-87.273,5907,52545,76014
120.795,881.50024,976.33362,1700.36316,1879.57764,0.83609,0.10633,0.44728,30.713,-77.858,-91.455,5907,52545,76014
120.795,881.50024,976.33362,1700.59204,1879.50134,0.8323,0.09937,0.38612,27.248,-86.205,-99.173,5912,52544,76013
120.795,881.50024,976.33362,1700.43945,1879.57764,0.81191,0.07288,0.38148,20.58,-89.25,-102.603,5912,52544,76013
120.795,881.50024,976.40991,1700.51575,1879.65393,0.79495,0.04163,0.38942,14.35,-92.733,-105.718,5919,52547,76023
120.795,881.50024,976.40991,1700.59204,1879.65393,0.78603,0.01086,0.39637,10.798,-97.248,-109.2,5919,52547,76023
120.795,881.50024,976.40991,1700.21057,1879.65393,0.78274,-0.0105,0.38575,10.185,-102.515,-113.068,5923,52549,76029
120.795,881.50024,976.40991,1700.28687,1879.73022,0.7908,-0.04028,0.31837,14.298,-114.59,-121.275,5923,52549,76029
120.795,881.50024,976.40991,1700.51575,1879.80652,0.79055,-0.04468,0.3025,14.035,-119.788,-125.703,5930,52553,76033
120.795,881.42395,976.40991,1700.74463,1879.73022,0.7759,-0.06616,0.28309,10.623,-123.725,-130.043,5930,52553,76033
120.795,881.42395,976.40991,1700.05798,1879.73022,0.76711,-0.10108,0.24329,6.93,-127.593,-133.508,5937,52558,76050
120.795,881.42395,976.40991,1700.21057,1879.80652,0.76907,-0.13392,0.18787,5.198,-131.67,-136.238,5937,52558,76050
120.795,881.42395,976.40991,1700.13428,1879.80652,0.76785,-0.18311,0.10718,0.193,-136.255,-142.293,5939,52559,76053
120.795,881.42395,976.40991,1700.21057,1879.73022,0.76052,-0.20264,0.09424,-4.638,-137.428,-144.603,5939,52559,76053
120.795,881.42395,976.40991,1700.51575,1879.80652,0.75149,-0.22791,0.09253,-7.893,-139.37,-147.403,5943,52558,76055
120.795,881.42395,976.40991,1699.98169,1879.57764,0.73598,-0.25929,0.07569,-8.33,-141.838,-150.045,5943,52558,76055
120.795,881.42395,976.40991,1700.28687,1879.57764,0.7156,-0.28565,0.06079,-6.073,-144.463,-153.23,5945,52552,76041
120.795,881.42395,976.40991,1700.28687,1879.73022,0.66274,-0.34889,-0.03076,0.298,-148.908,-158.708,5945,52552,76041
120.795,881.42395,976.40991,1700.21057,1879.80652,0.65664,-0.3506,-0.10816,2.415,-150.99,-161.158,5951,52546,76036
120.795,881.34766,976.40991,1700.21057,1879.88281,0.6498,-0.33375,-0.18152,0.665,-151.725,-163.415,5951,52546,76036
120.795,881.34766,976.40991,1700.28687,1879.80652,0.62648,-0.34169,-0.23719,-8.785,-150.85,-165.078,5952,52555,76061
120.795,881.34766,976.40991,1700.13428,1879.80652,0.59865,-0.37745,-0.27564,-23.625,-149.135,-165.69,5952,52555,76061
120.795,881.34766,976.40991,1700.13428,1879.80652,0.57033,-0.42042,-0.25172,-39.043,-147.368,-165.655,5955,52562,76079
120.795,881.34766,976.40991,1700.43945,1879.73022,0.49269,-0.55995,-0.19373,-53.918,-145.88,-167.878,5955,52562,76079
122.017,881.34766,976.48621,1700.36316,1879.57764,0.44557,-0.64699,-0.19227,-46.603,-147.805,-168.228,5959,52567,76077
122.017,881.34766,976.48621,1699.9054,1879.34875,0.42286,-0.67324,-0.27992,-29.015,-152.95,-168.49,5959,52567,76077
122.017,881.34766,976.48621,1700.13428,1879.34875,0.42238,-0.62258,-0.37953,-11.725,-158.2,-169.173,5962,52565,76090
122.017,881.34766,976.48621,1700.13428,1879.19617,0.40992,-0.53053,-0.40297,-8.838,-159.163,-171.343,5962,52565,76090
122.017,881.34766,976.48621,1700.13428,1879.34875,0.33815,-0.58266,-0.40284,-30.485,-154.788,-174.458,5966,52574,76109
122.017,881.42395,976.48621,1700.13428,1879.27246,0.32289,-0.64016,-0.38759,-34.003,-156.993,-174.615,5966,52574,76109
122.017,881.42395,976.48621,1699.98169,1879.34875,0.30677,-0.65151,-0.47645,-29.278,-161.455,-176.015,5965,52566,76103
122.017,881.42395,976.48621,1700.05798,1879.42505,0.28065,-0.60915,-0.57533,-26.705,-163.905,-177.398,5965,52566,76103
122.017,881.42395,976.48621,1700.21057,1879.50134,0.24476,-0.54787,-0.59706,-39.183,-161.018,-178.693,5970,52579,76138
122.017,881.42395,976.48621,1700.05798,1879.50134,0.11963,-0.69704,-0.56325,-80.5,-150.098,-179.043,5970,52579,76138
122.017,881.42395,976.40991,1699.98169,1879.50134,0.07862,-0.82119,-0.52541,-86.013,-149.59,-177.223,5974,52584,76148
122.017,881.42395,976.40991,1699.75281,1879.65393,0.05286,-0.9114,-0.48695,-73.115,-153.038,-176.278,5974,52584,76148
122.017,881.42395,976.40991,1699.8291,1879.80652,0.02295,-0.92483,-0.45717,-46.918,-159.075,-177.258,5974,52572,76141
122.017,881.42395,976.40991,1699.8291,1879.80652,-0.01013,-0.8854,-0.48451,-16.223,-165.568,-178.815,5974,52572,76141
122.017,881.42395,976.40991,1700.05798,1879.80652,-0.06262,-0.66005,-0.72011,18.323,-170.94,-185.465,5978,52582,76160
122.017,881.19507,976.40991,1700.43945,1879.65393,-0.11182,-0.55214,-0.75088,-1.4,-162.348,-189.963,5978,52582,76160
122.017,881.19507,976.40991,1699.9054,1879.73022,-0.18177,-0.61403,-0.76955,-37.695,-149.52,-192.395,5972,52597,76180
122.017,881.19507,976.40991,1700.05798,1879.65393,-0.24183,-0.79177,-0.72817,-69.195,-140.438,-190.33,5972,52597,76180
122.017,881.19507,976.40991,1699.9054,1879.65393,-0.27772,-0.94595,-0.66262,-81.375,-137.13,-185.658,5962,52577,76143
122.017,881.19507,976.40991,1699.9054,1879.73022,-0.31654,-1.00565,-0.62893,-73.185,-138.985,-177.643,5962,52577,76143
122.017,881.19507,976.5625,1699.9054,1879.80652,-0.35865,-0.97928,-0.59084,-33.268,-146.038,-175.368,5952,52573,76121
122.017,881.19507,976.5625,1699.60022,1879.65393,-0.39027,-0.9501,-0.5967,-15.575,-148.575,-173.513,5952,52573,76121
122.017,881.19507,976.5625,1699.8291,1879.65393,-0.4037,-0.91018,-0.60854,-0.14,-151.83,-172.62,5941,52576,76110
122.017,881.19507,976.5625,1699.98169,1879.73022,-0.41163,-0.8384,-0.68361,10.413,-154.84,-172.883,5941,52576,76110
122.017,881.19507,976.5625,1700.05798,1879.80652,-0.42323,-0.77322,-0.80911,11.585,-154.91,-173.898,5932,52584,76133
122.017,881.27136,976.5625,1699.98169,1879.88281,-0.47377,-0.81204,-0.80642,-32.638,-134.768,-170.59,5932,52584,76133
122.017,881.27136,976.5625,1699.8291,1879.73022,-0.50783,-0.96292,-0.74172,-58.363,-121.083,-161.648,5932,52584,76133
122.017,881.27136,976.5625,1699.8291,1879.95911,-0.49513,-1.116,-0.69753,-64.4,-113.785,-147.823,5925,52585,76126
122.017,881.27136,976.5625,1700.05798,1879.95911,-0.45314,-1.19449,-0.70058,-48.913,-110.583,-132.65,5925,52585,76126
122.017,881.27136,976.5625,1700.51575,1879.95911,-0.42567,-1.13993,-0.75039,-26.705,-106.348,-119.42,5916,52568,76080
122.017,881.27136,976.71509,1700.51575,1880.18799,-0.38661,-0.98672,-0.81973,-10.185,-89.705,-98.84,5913,52574,76081
122.017,881.27136,976.71509,1699.98169,1880.11169,-0.35633,-0.98807,-0.8367,-15.208,-80.833,-89.303,5913,52574,76081
122.017,881.27136,976.71509,1700.28687,1880.26428,-0.33119,-1.01578,-0.85257,-23.03,-72.73,-81.97,5913,52574,76081
122.017,881.27136,976.71509,1700.13428,1880.26428,-0.32752,-1.05741,-0.85855,-30.678,-64.418,-75.793,5909,52571,76078
122.017,881.27136,976.71509,1700.13428,1880.18799,-0.33155,-1.08805,-0.8688,-36.803,-56.315,-68.775,5909,52571,76078
122.017,881.42395,976.71509,1700.36316,1880.18799,-0.33009,-1.13102,-0.87307,-45.868,-40.303,-48.755,5908,52569,76066
122.017,881.42395,976.71509,1699.9054,1880.41687,-0.34901,-1.14591,-0.87954,-49.193,-32.358,-37.415,5908,52569,76066
122.017,881.42395,976.71509,1700.05798,1880.26428,-0.36305,-1.1409,-0.88858,-51.24,-25.358,-27.773,5905,52564,76053
122.017,881.42395,976.71509,1700.13428,1880.56946,-0.36598,-1.14078,-0.89199,-51.783,-19.355,-20.02,5905,52564,76053
122.017,881.42395,976.71509,1700.13428,1880.41687,-0.36183,-1.15824,-0.8909,-49.525,-13.808,-13.58,5903,52554,76035
122.017,881.42395,976.71509,1700.36316,1880.34058,-0.34913,-1.17875,-0.92337,-31.29,-3.43,-2.17,5903,52548,76014
122.017,881.42395,976.71509,1699.98169,1880.34058,-0.34571,-1.16532,-0.94815,-20.633,2.188,4.34,5903,52548,76014
122.017,881.42395,976.71509,1700.05798,1880.41687,-0.34083,-1.15055,-0.98538,-12.985,8.908,12.058,5903,52548,76014
122.017,881.42395,976.71509,1700.13428,1880.11169,-0.34071,-1.1337,-1.00882,-9.59,17.29,21.368,5903,52549,76004
122.017,881.42395,976.71509,1700.43945,1880.34058,-0.34144,-1.1066,-1.0314,-10.185,26.775,31.658,5903,52549,76004
122.017,881.34766,976.71509,1700.66833,1880.34058,-0.36158,-1.08145,-1.06583,-18.533,50.19,53.638,5902,52548,76000
122.017,881.34766,976.71509,1699.98169,1880.18799,-0.3578,-1.09781,-1.07706,-21.053,62.475,63.63,5902,52548,76000
122.017,881.34766,976.71509,1700.36316,1880.34058,-0.34291,-1.12638,-1.09549,-19.39,73.658,72.94,5899,52542,75984
122.017,881.34766,976.71509,1700.36316,1880.41687,-0.32752,-1.13028,-1.08524,-13.633,84.263,82.075,5899,52542,75984
122.017,881.34766,976.71509,1700.36316,1880.41687,-0.32215,-1.12418,-1.07645,-5.775,94.57,90.458,5898,52526,75962
122.017,881.34766,976.94397,1700.28687,1880.56946,-0.3202,-1.07926,-1.0419,11.165,113.033,107.538,5898,52523,75954
122.017,881.34766,976.94397,1699.98169,1880.41687,-0.33375,-1.0314,-1.02603,15.348,122.308,115.518,5898,52523,75954
122.017,881.34766,976.94397,1700.36316,1880.34058,-0.35206,-1.00626,-1.01346,16.065,132.09,123.865,5898,52523,75954
122.017,881.34766,976.94397,1700.43945,1880.26428,-0.36695,-0.99161,-1.01236,14.42,141.645,132.108,5903,52535,75969
122.017,881.34766,976.94397,1700.28687,1880.11169,-0.37941,-0.99344,-1.01053,12.425,150.623,140.368,5903,52535,75969
122.017,881.42395,976.94397,1700.28687,1880.11169,-0.3484,-1.01126,-0.98477,13.195,164.973,153.965,5899,52542,75980
122.017,881.42395,976.94397,1700.13428,1879.95911,-0.32252,-1.02347,-0.95682,21.228,169.05,159.11,5899,52542,75980
122.017,881.42395,976.94397,1700.21057,1879.88281,-0.30152,-1.00064,-0.92532,31.57,171.64,161.84,5903,52542,75980
122.017,881.42395,976.94397,1700.05798,1879.88281,-0.29322,-0.95206,-0.90774,37.205,175.928,162.47,5903,52542,75980
122.017,881.42395,976.94397,1700.13428,1879.80652,-0.28236,-0.94693,-0.91958,42.84,179.935,163.258,5902,52547,75993
122.017,881.42395,976.5625,1700.51575,1879.80652,-0.24158,-0.92996,-0.89102,51.433,188.09,166.583,5903,52552,76002
122.017,881.42395,976.5625,1699.9054,1879.65393,-0.22926,-0.9219,-0.86709,51.66,192.798,169.925,5903,52552,76002
122.017,881.42395,976.5625,1700.21057,1879.50134,-0.2157,-0.92105,-0.84085,50.365,197.558,174.353,5903,52552,76002
122.017,881.42395,976.5625,1700.13428,1879.50134,-0.1869,-0.92422,-0.82913,50.418,200.743,179.148,5905,52555,76014
122.017,881.42395,976.5625,1700.05798,1879.27246,-0.13794,-0.89627,-0.79104,51.275,201.985,182.875,5905,52555,76014
122.017,881.42395,976.5625,1700.28687,1879.11987,-0.00012,-0.83023,-0.72243,51.223,201.46,185.5,5912,52555,76008
122.017,881.42395,976.5625,1699.8291,1879.19617,-0.00012,-0.83023,-0.72243,51.223,201.46,185.5,5912,52555,76008
122.017,881.42395,976.5625,1700.13428,1879.19617,0.08435,-0.77737,-0.66152,49.945,200.673,184.695,5911,52547,75989
122.017,881.42395,976.5625,1700.36316,1879.11987,0.10474,-0.79128,-0.65578,50.295,201.898,184.03,5911,52547,75989
122.017,881.42395,976.5625,1700.21057,1878.89099,0.10645,-0.81521,-0.60891,54.145,203.0,184.59,5912,52534,75963
122.017,881.42395,975.95215,1700.28687,1878.66211,0.09302,-0.79214,-0.54665,60.498,204.243,185.273,5912,52534,75963
122.017,881.42395,975.95215,1700.28687,1878.66211,0.09839,-0.76479,-0.50258,67.603,204.978,186.043,5914,52524,75943
122.017,881.42395,975.95215,1700.13428,1878.50952,0.16334,-0.71889,-0.50978,77.0,204.803,187.618,5914,52524,75943
122.017,881.42395,975.95215,1700.13428,1878.43323,0.17969,-0.678,-0.47035,75.075,205.573,188.545,5915,52512,75913
122.017,881.42395,975.95215,1700.21057,1878.28064,0.20215,-0.63332,-0.41725,70.193,206.605,189.245,5915,52512,75913
122.017,881.34766,975.95215,1700.51575,1878.43323,0.24879,-0.63234,-0.39686,68.005,205.258,189.805,5916,52493,75878
122.017,881.34766,975.95215,1699.98169,1878.12805,0.29212,-0.61867,-0.34938,68.11,202.23,191.17,5916,52493,75878
122.017,881.34766,975.95215,1700.43945,1878.35693,0.35316,-0.48305,-0.2461,64.768,200.253,189.823,5918,52469,75836
122.017,881.34766,975.95215,1700.28687,1878.43323,0.36927,-0.46571,-0.18079,60.778,198.625,189.928,5918,52469,75836
122.017,881.34766,975.95215,1700.13428,1878.28064,0.38038,-0.44801,-0.15027,57.75,196.805,189.053,5918,52454,75810
122.017,881.34766,975.79956,1700.13428,1878.28064,0.37611,-0.44362,-0.12854,57.995,194.233,188.65,5918,52454,75810
122.017,881.34766,975.79956,1700.13428,1878.05176,0.38893,-0.37782,-0.06433,56.298,191.765,188.108,5922,52437,75778
122.017,881.34766,975.79956,1700.21057,1878.05176,0.45216,-0.32154,-0.08338,51.625,184.223,188.003,5922,52437,75778
122.017,881.34766,975.79956,1700.59204,1877.97546,0.49416,-0.24574,-0.06397,43.418,182.035,187.39,5922,52424,75736
122.017,881.34766,975.79956,1700.43945,1877.97546,0.52138,-0.19007,-0.00415,34.44,179.795,186.025,5922,52424,75736
122.017,881.34766,975.79956,1700.36316,1877.97546,0.55568,-0.11939,0.03906,21.14,178.238,183.75,5918,52413,75711
122.017,881.34766,975.79956,1700.21057,1878.20435,0.58473,-0.10523,0.00501,9.03,176.61,180.705,5918,52413,75711
122.017,881.34766,975.79956,1700.28687,1878.20435,0.56178,-0.09912,0.13416,-9.748,176.173,174.825,5911,52397,75682
122.017,881.34766,975.79956,1700.13428,1877.97546,0.55361,-0.12159,0.14966,-12.513,174.808,170.293,5911,52397,75682
122.017,881.34766,975.79956,1700.43945,1877.97546,0.54762,-0.14148,0.17725,-8.873,171.763,168.018,5904,52397,75668
122.017,881.34766,975.49438,1700.66833,1877.74658,0.55617,-0.09119,0.23133,-2.87,167.58,164.378,5904,52397,75668
122.017,881.34766,975.49438,1700.05798,1877.74658,0.57326,-0.02197,0.24805,-0.088,163.293,159.898,5898,52402,75666
122.017,881.34766,975.49438,1700.36316,1877.44141,0.60048,0.01575,0.2732,-2.748,159.163,156.958,5898,52402,75666
122.017,881.34766,975.49438,1700.36316,1877.44141,0.6675,0.05286,0.33351,-17.885,152.67,152.32,5895,52416,75687
122.017,881.34766,975.49438,1700.36316,1877.28882,0.6924,0.08618,0.37904,-24.693,149.485,149.135,5895,52416,75687
122.017,881.57654,975.49438,1700.59204,1877.13623,0.69289,0.07361,0.43703,-29.75,146.86,145.723,5891,52431,75715
122.017,881.57654,975.49438,1700.21057,1876.90735,0.69729,0.08911,0.54103,-32.76,143.85,142.66,5891,52431,75715
122.017,881.57654,975.49438,1700.59204,1876.67847,0.69265,0.09851,0.65651,-29.383,138.845,137.953,5888,52457,75762
122.017,881.57654,975.49438,1700.59204,1876.297,0.66494,0.23475,0.9274,-8.488,120.4,125.353,5888,52457,75762
122.017,881.57654,975.49438,1700.51575,1875.76294,0.67434,0.37428,1.03372,5.81,106.26,115.868,5891,52503,75844
122.017,881.57654,974.19739,1700.74463,1875.30518,0.67751,0.52541,1.12027,21.998,88.62,104.545,5891,52503,75844
122.017,881.57654,974.19739,1700.82092,1875.0,0.67617,0.69509,1.18058,35.683,68.18,88.708,5896,52574,75969
122.017,881.57654,974.19739,1700.43945,1874.69482,0.67959,0.84109,1.17277,46.76,45.605,68.635,5896,52574,75969
122.017,881.57654,974.19739,1700.59204,1874.61853,0.69643,0.94803,0.99808,53.725,1.19,23.17,5896,52637,76102
122.017,881.57654,974.19739,1700.66833,1874.46594,0.72646,0.8721,0.83035,46.305,-15.978,1.278,5896,52637,76102
122.017,881.57654,974.19739,1700.82092,1874.54224,0.75881,0.72109,0.70681,32.463,-28.175,-17.22,5896,52680,76198
122.017,881.57654,974.19739,1700.21057,1874.38965,0.78005,0.54738,0.62087,14.56,-35.315,-33.11,5896,52680,76198
122.017,881.57654,974.19739,1700.59204,1874.46594,0.78909,0.38832,0.53725,0.525,-39.2,-46.008,5902,52685,76225
122.017,881.57654,974.19739,1700.51575,1874.54224,0.80972,0.1399,0.43434,-12.04,-43.715,-60.165,5902,52685,76225
122.017,881.57654,974.19739,1700.51575,1874.54224,0.8461,0.06507,0.41737,-12.373,-45.22,-63.088,5904,52665,76202
122.017,881.57654,973.73962,1700.51575,1874.61853,0.88491,0.02527,0.39845,-7.91,-46.095,-63.893,5904,52665,76202
122.017,881.57654,973.73962,1700.21057,1874.69482,0.91873,0.01025,0.36952,-1.155,-46.953,-63.175,5912,52627,76152
122.017,881.57654,973.73962,1700.36316,1874.84741,0.94107,0.01904,0.37477,5.075,-47.968,-61.39,5912,52627,76152
122.017,881.57654,973.73962,1700.66833,1874.92371,0.94412,0.05945,0.39906,8.89,-49.543,-59.903,5920,52608,76118
122.017,881.57654,973.73962,1700.43945,1875.07629,0.88894,0.13526,0.45253,2.45,-54.04,-59.78,5920,52608,76118
122.017,881.42395,973.73962,1700.51575,1875.07629,0.84622,0.13501,0.49293,-5.6,-57.908,-60.76,5929,52615,76131
122.017,881.42395,973.73962,1700.21057,1875.22888,0.81191,0.11231,0.5182,-11.148,-63.665,-62.965,5929,52615,76131
122.017,881.42395,973.73962,1700.43945,1875.22888,0.78982,0.08716,0.53505,-12.478,-71.523,-66.08,5940,52622,76144
