Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
32.772,880.58472,943.52722,1700.43945,1818.46619,-0.0387,0.0459,0.99478,-0.858,0.245,-0.245,7040,57988,82866
32.772,880.58472,943.52722,1700.66833,1818.3136,-0.03943,0.04627,0.99466,-1.103,0.403,-0.263,7040,57988,82866
32.772,880.58472,943.52722,1700.59204,1818.2373,-0.04041,0.04602,0.99539,-1.208,0.298,-0.35,7039,57986,82868
32.772,880.58472,943.52722,1700.59204,1818.38989,-0.03833,0.04639,0.99637,-1.05,0.245,-0.263,7039,57986,82868
32.772,880.7373,943.52722,1700.74463,1818.2373,-0.03797,0.04468,0.99698,-1.155,0.105,-0.158,7040,57985,82864
32.772,880.7373,943.52722,1700.36316,1818.16101,-0.03638,0.04187,0.99796,-1.313,0.105,-0.175,7040,57985,82864
32.772,880.7373,943.52722,1700.74463,1818.08472,-0.0376,0.04065,0.99759,-0.98,0.228,-0.158,7039,57985,82859
32.772,880.7373,943.52722,1700.89722,1818.38989,-0.03821,0.04285,0.99661,-0.77,0.158,-0.088,7039,57985,82859
32.772,880.7373,943.52722,1700.74463,1817.93213,-0.03845,0.04151,0.99405,-0.613,0.21,0.018,7039,57985,82859
32.772,880.7373,943.45093,1700.51575,1818.16101,-0.04028,0.04309,0.99588,-0.963,0.315,-0.14,7039,57989,82872
32.772,880.7373,943.45093,1700.66833,1818.38989,-0.04077,0.04224,0.99368,-1.033,0.245,-0.368,7039,57989,82872
32.772,880.7373,943.45093,1700.59204,1818.46619,-0.04309,0.04212,0.99734,-0.928,0.298,0.07,7040,57987,82873
32.772,880.7373,943.45093,1700.74463,1818.46619,-0.04224,0.04114,0.99783,-0.875,0.263,-0.07,7040,57987,82873
32.772,880.7373,943.45093,1700.89722,1818.54248,-0.04004,0.04114,0.99686,-0.91,0.158,-0.07,7042,57987,82869
32.772,880.66101,943.45093,1700.59204,1818.38989,-0.03919,0.04224,0.99649,-0.91,0.228,0.018,7041,57990,82879
32.772,880.66101,943.45093,1700.51575,1818.38989,-0.03821,0.04126,0.99307,-0.875,0.315,-0.245,7041,57990,82879
32.772,880.66101,943.45093,1700.82092,1818.54248,-0.03784,0.04224,0.99466,-0.98,0.21,-0.14,7041,57990,82879
32.772,880.66101,943.45093,1700.66833,1818.2373,-0.03674,0.04358,0.99844,-1.173,0.245,-0.088,7045,57985,82877
32.772,880.66101,943.45093,1700.66833,1818.2373,-0.03784,0.04163,0.99844,-1.173,0.298,-0.28,7045,57985,82877
32.772,880.66101,943.7561,1700.82092,1818.3136,-0.03784,0.04114,0.99783,-0.963,0.28,-0.263,7044,57990,82879
32.772,880.66101,943.7561,1700.28687,1818.3136,-0.03735,0.04212,0.99759,-0.98,0.368,-0.175,7044,57990,82879
32.772,880.66101,943.7561,1700.66833,1818.38989,-0.03772,0.04285,0.99417,-0.805,0.298,-0.228,7045,57990,82882
32.772,880.66101,943.7561,1700.82092,1818.38989,-0.04114,0.04236,0.99478,-0.788,0.333,-0.473,7045,57990,82882
32.772,880.66101,943.7561,1700.51575,1818.3136,-0.04321,0.04309,0.9971,-0.963,0.298,-0.228,7046,57990,82876
32.772,880.58472,943.7561,1700.74463,1818.3136,-0.04077,0.04187,0.99612,-0.875,0.298,-0.263,7049,57989,82882
32.772,880.58472,943.7561,1700.51575,1818.3136,-0.04077,0.04089,0.9971,-0.84,0.228,-0.368,7049,57989,82882
32.772,880.58472,943.7561,1700.51575,1818.38989,-0.03919,0.04089,0.9971,-0.578,0.193,-0.21,7049,57989,82882
32.772,880.58472,943.7561,1700.59204,1818.16101,-0.03894,0.04175,0.99625,-0.753,0.228,-0.228,7049,57990,82886
32.772,880.58472,943.7561,1700.66833,1818.3136,-0.03882,0.04419,0.99503,-0.63,0.263,-0.245,7049,57990,82886
32.772,880.58472,943.52722,1700.74463,1818.2373,-0.0387,0.04407,0.99747,-0.578,0.333,-0.403,7053,57990,82893
32.772,880.58472,943.52722,1700.43945,1818.38989,-0.03845,0.04395,0.99722,-0.648,0.333,-0.525,7053,57990,82893
32.772,880.58472,943.52722,1700.66833,1818.54248,-0.03809,0.04456,0.9971,-0.613,0.298,-0.28,7054,57992,82888
32.772,880.58472,943.52722,1700.74463,1818.46619,-0.03955,0.04529,0.99625,-0.613,0.28,-0.14,7054,57992,82888
32.772,880.58472,943.52722,1700.82092,1818.46619,-0.03919,0.04505,0.99625,-0.718,0.105,-0.14,7055,57989,82893
32.772,880.7373,943.52722,1700.74463,1818.61877,-0.03906,0.04529,0.996,-0.77,0.193,-0.193,7055,57990,82891
32.772,880.7373,943.52722,1700.43945,1818.54248,-0.03955,0.04541,0.99564,-0.665,0.263,-0.298,7055,57990,82891
32.772,880.7373,943.52722,1700.74463,1818.3136,-0.03833,0.04492,0.99466,-0.84,0.298,-0.21,7055,57990,82891
32.772,880.7373,943.52722,1700.97351,1818.54248,-0.03882,0.04199,0.99429,-0.788,0.298,0.018,7061,57993,82895
32.772,880.7373,943.52722,1700.59204,1818.61877,-0.03992,0.04431,0.99844,-0.77,0.298,-0.123,7061,57993,82895
32.772,880.7373,943.7561,1700.66833,1818.54248,-0.03931,0.04456,0.99649,-0.718,0.35,-0.123,7060,57994,82896
32.772,880.7373,943.7561,1700.59204,1818.54248,-0.03772,0.04505,0.99661,-0.753,0.263,-0.193,7060,57994,82896
32.772,880.7373,943.7561,1700.66833,1818.46619,-0.0387,0.04285,0.99673,-0.91,0.14,-0.193,7065,57993,82899
32.772,880.7373,943.7561,1700.66833,1818.3136,-0.03772,0.04199,0.99625,-1.12,0.193,-0.14,7065,57993,82899
32.772,880.7373,943.7561,1700.89722,1818.46619,-0.03906,0.04346,0.99466,-0.928,0.193,0.0,7064,57993,82898
32.772,880.7373,943.7561,1700.74463,1818.3136,-0.03955,0.04407,0.99454,-0.998,0.35,-0.018,7065,57992,82903
32.772,880.7373,943.7561,1700.43945,1818.54248,-0.03797,0.04492,0.99454,-1.12,0.298,-0.14,7065,57992,82903
32.772,880.7373,943.7561,1700.74463,1818.46619,-0.03882,0.04541,0.99796,-1.068,0.315,-0.228,7065,57992,82903
32.772,880.7373,943.7561,1700.66833,1818.38989,-0.03919,0.04443,0.99734,-1.103,0.28,-0.28,7068,57995,82905
32.772,880.7373,943.7561,1700.66833,1818.46619,-0.03784,0.04346,0.99527,-1.155,0.263,-0.193,7068,57995,82905
32.772,880.7373,943.67981,1701.1261,1818.2373,-0.03894,0.04382,0.99783,-0.928,0.298,-0.28,7072,57993,82906
32.772,880.7373,943.67981,1700.36316,1818.38989,-0.03784,0.04285,0.99393,-0.7,0.228,-0.228,7072,57993,82906
32.772,880.7373,943.67981,1700.66833,1818.38989,-0.0387,0.04456,0.99319,-0.788,0.158,-0.035,7072,57994,82907
32.772,880.7373,943.67981,1700.97351,1818.69507,-0.0376,0.04456,0.99344,-1.068,0.21,-0.105,7072,57994,82907
32.772,880.7373,943.67981,1700.66833,1818.54248,-0.03943,0.04419,0.99893,-1.295,0.35,0.158,7077,57995,82912
32.772,880.7373,943.67981,1700.89722,1818.3136,-0.03955,0.04346,1.00003,-1.575,0.473,-0.21,7077,57995,82912
32.772,880.7373,943.67981,1700.74463,1818.46619,-0.03906,0.03967,0.99844,-1.575,0.28,-0.28,7076,57993,82911
32.772,880.7373,943.67981,1700.51575,1818.54248,-0.04016,0.03809,0.99625,-1.348,0.298,-0.35,7076,57993,82911
32.772,880.7373,943.67981,1700.74463,1818.46619,-0.03931,0.04065,0.99344,-1.068,0.368,-0.28,7077,57995,82915
32.772,880.7373,943.67981,1700.89722,1818.61877,-0.03845,0.05029,0.99246,-0.718,0.263,-0.245,7077,57995,82915
32.772,880.7373,943.67981,1700.66833,1818.2373,-0.03748,0.05152,0.99258,-1.208,0.333,-0.123,7080,57995,82915
32.772,880.7373,943.67981,1700.36316,1818.46619,-0.03784,0.04968,0.99661,-1.82,0.42,-0.07,7080,57995,82915
32.772,880.7373,943.67981,1700.82092,1818.84766,-0.03809,0.04419,0.99796,-2.398,0.63,0.0,7084,57997,82918
32.772,880.7373,943.67981,1700.43945,1818.2373,-0.04041,0.03906,1.00003,-2.503,0.665,0.0,7084,57997,82918
32.772,880.7373,943.67981,1700.66833,1818.38989,-0.04187,0.03711,0.9993,-1.96,0.525,0.298,7084,57995,82922
32.772,880.7373,943.67981,1700.59204,1818.38989,-0.04028,0.04114,0.99612,-0.753,0.228,-0.105,7084,57995,82922
32.772,880.7373,943.67981,1700.51575,1818.54248,-0.04065,0.04419,0.99478,-0.543,0.14,-0.193,7087,57994,82919
32.772,880.7373,943.67981,1700.66833,1818.3136,-0.03797,0.04285,0.99258,-0.84,0.193,-0.21,7087,57994,82919
32.772,880.7373,943.67981,1701.0498,1818.54248,-0.03894,0.04138,0.99466,-1.173,0.315,-0.053,7085,57993,82910
32.772,880.7373,943.67981,1700.74463,1818.54248,-0.03833,0.04065,0.9971,-1.295,0.298,-0.053,7085,57993,82910
32.772,880.7373,943.60352,1700.59204,1818.46619,-0.03931,0.04065,0.99832,-1.085,0.315,-0.385,7081,57995,82905
32.772,880.7373,943.60352,1700.66833,1818.84766,-0.03931,0.04224,0.99673,-1.05,0.368,-0.333,7081,57995,82905
32.772,880.7373,943.60352,1700.59204,1818.46619,-0.03809,0.04346,0.99393,-0.998,0.35,-0.298,7079,57990,82902
32.772,880.7373,943.60352,1700.66833,1818.54248,-0.03967,0.04431,0.99356,-1.05,0.298,-0.21,7079,57990,82902
32.772,880.7373,943.60352,1700.89722,1818.69507,-0.03967,0.04395,0.99271,-0.98,0.315,-0.123,7076,57987,82894
32.772,880.58472,943.60352,1700.66833,1818.2373,-0.03894,0.04309,0.99442,-1.313,0.42,-0.175,7076,57987,82894
32.772,880.58472,943.60352,1700.43945,1818.38989,-0.03955,0.04187,0.99734,-1.33,0.438,-0.105,7069,57989,82886
32.772,880.58472,943.60352,1700.66833,1818.46619,-0.03943,0.04102,0.99771,-1.348,0.263,-0.175,7069,57989,82886
32.772,880.58472,943.60352,1700.43945,1818.3136,-0.04065,0.04004,0.9982,-1.225,0.245,-0.07,7064,57987,82877
32.772,880.58472,943.60352,1700.43945,1818.3136,-0.04041,0.03943,0.99832,-0.998,0.14,-0.035,7064,57987,82877
32.772,880.58472,943.7561,1700.97351,1818.38989,-0.03894,0.04114,0.99356,-0.613,0.263,-0.07,7061,57981,82874
32.772,880.58472,943.7561,1700.21057,1818.3136,-0.04089,0.04273,0.99283,-0.718,0.263,-0.438,7061,57981,82874
32.772,880.58472,943.7561,1700.43945,1818.54248,-0.04065,0.04395,0.99515,-0.858,0.298,-0.473,7056,57986,82877
32.772,880.58472,943.7561,1700.82092,1818.54248,-0.04077,0.04334,0.99686,-1.068,0.333,-0.403,7056,57986,82877
32.772,880.58472,943.7561,1700.43945,1818.46619,-0.03906,0.04187,0.99734,-0.98,0.368,-0.473,7052,57983,82878
32.772,880.58472,943.7561,1700.74463,1818.54248,-0.03821,0.04199,0.99576,-0.928,0.333,-0.455,7052,57983,82878
32.772,880.58472,943.7561,1700.66833,1818.69507,-0.03711,0.04358,0.99564,-0.788,0.28,-0.315,7048,57983,82872
32.772,880.58472,943.7561,1700.59204,1818.46619,-0.03784,0.04407,0.99539,-0.858,0.175,-0.35,7048,57983,82872
32.772,880.58472,943.7561,1700.66833,1818.38989,-0.03784,0.04517,0.9971,-0.998,0.228,-0.123,7045,57984,82876
32.772,880.58472,943.7561,1700.82092,1818.46619,-0.03797,0.04675,0.996,-1.155,0.403,-0.228,7045,57984,82876
32.772,880.58472,943.37463,1700.66833,1818.3136,-0.03943,0.04407,0.99515,-1.278,0.298,-0.158,7043,57978,82868
32.772,880.58472,943.37463,1700.43945,1818.2373,-0.03858,0.0437,0.99612,-1.085,0.245,0.0,7043,57978,82868
32.772,880.58472,943.37463,1700.66833,1818.3136,-0.03833,0.04529,0.99576,-1.05,0.158,-0.105,7042,57979,82869
32.772,880.58472,943.37463,1700.59204,1818.38989,-0.04053,0.04505,0.99673,-1.208,0.368,0.053,7042,57979,82869
32.772,880.58472,943.37463,1700.74463,1818.2373,-0.03943,0.04236,0.99588,-1.33,0.333,0.158,7037,57981,82870
32.772,880.7373,943.37463,1700.97351,1818.46619,-0.03613,0.04016,0.99283,-1.54,0.228,0.298,7037,57981,82870
32.772,880.7373,943.37463,1700.51575,1818.3136,-0.03784,0.04065,0.99637,-1.47,0.298,-0.035,7036,57984,82872
32.772,880.7373,943.37463,1700.51575,1818.3136,-0.03784,0.03992,0.99747,-1.575,0.455,-0.368,7036,57984,82872
32.772,880.7373,943.37463,1700.82092,1818.3136,-0.0376,0.03894,0.99661,-1.295,0.56,-0.263,7034,57984,82873
32.772,880.7373,943.37463,1700.66833,1818.46619,-0.04016,0.04163,0.99844,-0.998,0.525,-0.123,7034,57984,82873
32.772,880.7373,943.52722,1700.66833,1818.3136,-0.04126,0.04419,0.99722,-1.033,0.578,-0.21,7033,57982,82876
32.772,880.7373,943.52722,1700.66833,1818.77136,-0.04089,0.04614,0.99722,-0.98,0.403,0.018,7033,57982,82876
32.772,880.7373,943.52722,1700.66833,1818.46619,-0.03955,0.04358,0.99649,-1.208,0.315,-0.14,7033,57982,82874
32.772,880.7373,943.52722,1700.59204,1818.3136,-0.04041,0.0448,0.99698,-1.155,0.42,-0.158,7033,57982,82874
32.772,880.7373,943.52722,1700.74463,1818.61877,-0.0387,0.0437,0.99417,-1.155,0.385,-0.018,7027,57984,82874
32.772,880.58472,943.52722,1700.66833,1818.16101,-0.03967,0.04224,0.99759,-1.575,0.28,0.07,7027,57984,82874
32.772,880.58472,943.52722,1700.51575,1818.3136,-0.04163,0.04175,0.99759,-1.575,0.28,-0.158,7028,57985,82874
32.772,880.58472,943.52722,1700.82092,1818.84766,-0.04151,0.0387,0.99783,-1.68,0.403,-0.053,7028,57985,82874
32.772,880.58472,943.52722,1700.59204,1818.92395,-0.0398,0.03845,0.99612,-1.505,0.28,-0.14,7026,57981,82878
32.772,880.58472,943.52722,1700.66833,1818.54248,-0.03967,0.03797,0.996,-1.225,0.193,-0.053,7026,57981,82878
32.772,880.58472,944.36646,1700.97351,1821.06018,-0.03845,0.04126,0.99637,-1.173,0.193,0.035,7027,57982,82878
32.772,880.58472,944.36646,1700.36316,1818.38989,-0.03894,0.0426,0.99625,-1.278,0.28,0.035,7027,57982,82878
34.006,880.58472,944.36646,1700.66833,1818.54248,-0.04089,0.04053,0.99759,-1.365,0.298,-0.018,7025,57982,82882
34.006,880.58472,944.36646,1700.66833,1818.61877,-0.0398,0.03955,0.99661,-1.208,0.21,0.018,7025,57982,82882
34.006,880.58472,944.36646,1700.59204,1818.46619,-0.04016,0.04028,0.9971,-1.19,0.228,0.21,7023,57980,82883
34.006,880.8136,944.36646,1700.74463,1818.46619,-0.03858,0.04151,0.99612,-1.348,0.228,-0.053,7023,57980,82883
34.006,880.8136,944.36646,1700.66833,1818.69507,-0.0387,0.04077,0.99637,-1.278,0.193,-0.158,7021,57983,82888
34.006,880.8136,944.36646,1700.51575,1818.46619,-0.04114,0.04114,0.99796,-1.313,0.333,-0.088,7021,57983,82888
34.006,880.8136,944.36646,1700.51575,1818.2373,-0.04053,0.04016,0.99796,-1.243,0.315,-0.123,7022,57982,82886
34.006,880.8136,944.36646,1700.82092,1818.3136,-0.03992,0.04163,0.9971,-1.12,0.28,-0.018,7022,57982,82886
34.006,880.8136,943.52722,1700.43945,1818.46619,-0.03809,0.04102,0.99625,-1.19,0.21,-0.14,7025,57983,82892
34.006,880.8136,943.52722,1700.51575,1818.16101,-0.03833,0.04236,0.996,-1.243,0.175,-0.28,7025,57983,82892
34.006,880.8136,943.52722,1700.82092,1818.38989,-0.04028,0.03967,0.99649,-1.348,0.333,-0.193,7025,57983,82892
34.006,880.8136,943.52722,1700.59204,1818.54248,-0.04065,0.03967,0.99673,-1.33,0.438,-0.193,7025,57983,82892
34.006,880.8136,943.52722,1700.66833,1818.3136,-0.03955,0.04004,0.99649,-1.173,0.385,-0.018,7025,57985,82897
34.006,880.7373,943.52722,1700.89722,1818.46619,-0.03906,0.0398,0.99747,-1.138,0.228,0.053,7025,57985,82897
34.006,880.7373,943.52722,1700.51575,1818.3136,-0.03882,0.04041,0.99698,-0.998,0.263,0.035,7024,57987,82899
34.006,880.7373,943.52722,1700.66833,1818.54248,-0.0398,0.04053,0.99612,-0.945,0.368,-0.245,7024,57987,82899
34.006,880.7373,943.52722,1700.74463,1818.54248,-0.04041,0.04224,0.99734,-1.103,0.298,-0.14,7022,57984,82900
34.006,880.7373,943.52722,1700.66833,1818.3136,-0.03894,0.04028,0.99625,-1.243,0.245,-0.035,7022,57984,82900
34.006,880.7373,943.52722,1700.66833,1818.38989,-0.03967,0.04028,0.99576,-1.313,0.245,-0.175,7025,57981,82903
34.006,880.7373,943.52722,1700.59204,1818.54248,-0.03906,0.03943,0.99527,-1.278,0.368,-0.333,7025,57981,82903
34.006,880.7373,943.52722,1700.51575,1818.46619,-0.03919,0.04004,0.99588,-1.208,0.473,-0.42,7026,57979,82907
34.006,880.7373,943.52722,1700.59204,1818.38989,-0.03967,0.03967,0.99734,-1.173,0.35,-0.193,7026,57979,82907
34.006,880.7373,943.52722,1700.74463,1818.46619,-0.03955,0.04016,0.99747,-1.138,0.245,-0.175,7025,57986,82914
34.006,880.50842,943.52722,1700.59204,1818.46619,-0.03833,0.03955,0.99734,-1.243,0.228,-0.07,7025,57986,82914
34.006,880.50842,943.52722,1700.43945,1818.46619,-0.03858,0.04016,0.99734,-1.225,0.298,-0.228,7027,57987,82912
34.006,880.50842,943.52722,1700.59204,1818.54248,-0.03858,0.04077,0.99686,-1.155,0.298,-0.228,7027,57987,82912
34.006,880.50842,943.52722,1700.43945,1818.38989,-0.03943,0.03955,0.99344,-1.26,0.263,-0.263,7027,57985,82920
34.006,880.50842,943.52722,1700.43945,1818.3136,-0.0398,0.04077,0.99551,-1.313,0.42,-0.315,7027,57985,82920
34.006,880.50842,943.45093,1700.59204,1818.46619,-0.04151,0.04077,0.99747,-1.348,0.385,-0.158,7029,57988,82925
34.006,880.50842,943.45093,1700.21057,1818.2373,-0.04224,0.04016,0.9993,-1.313,0.438,-0.175,7029,57988,82925
34.006,880.50842,943.45093,1700.51575,1818.61877,-0.04077,0.03894,0.9971,-1.313,0.315,-0.385,7028,57986,82927
34.008,880.50842,943.45093,1700.74463,1818.3136,-0.0365,0.03882,0.99319,-1.103,0.263,-0.193,7028,57986,82927
34.008,880.50842,943.45093,1700.59204,1818.54248,-0.03858,0.04102,0.99564,-1.12,0.333,-0.018,7030,57989,82935
34.008,880.58472,943.45093,1700.59204,1818.54248,-0.0398,0.04041,0.99734,-1.418,0.438,-0.473,7030,57989,82935
34.008,880.58472,943.45093,1700.51575,1818.38989,-0.04041,0.03674,0.99747,-1.418,0.438,-0.473,7031,57986,82933
34.008,880.58472,943.45093,1700.59204,1818.3136,-0.04187,0.03479,0.99734,-1.26,0.35,-0.21,7031,57986,82933
34.008,880.58472,943.45093,1700.59204,1818.38989,-0.04102,0.04138,0.99612,-0.788,0.175,-0.368,7031,57989,82939
34.008,880.58472,943.45093,1700.74463,1818.54248,-0.03967,0.04541,0.99234,-0.683,0.298,-0.315,7031,57989,82939
34.008,880.58472,943.52722,1700.51575,1818.54248,-0.03833,0.04627,0.99136,-1.015,0.193,-0.193,7032,57992,82940
34.008,880.58472,943.52722,1700.36316,1818.3136,-0.03638,0.04517,0.99698,-1.505,0.245,-0.263,7032,57992,82940
34.008,880.58472,943.52722,1700.66833,1818.46619,-0.03711,0.04016,0.99942,-1.96,0.473,-0.245,7036,57992,82944
34.008,880.58472,943.52722,1700.43945,1818.38989,-0.04114,0.03613,1.00064,-2.065,0.718,-0.14,7036,57992,82944
34.008,880.58472,943.52722,1700.59204,1818.46619,-0.04224,0.03369,0.9993,-1.103,0.35,0.07,7035,57996,82948
34.008,880.58472,943.52722,1700.66833,1818.3136,-0.04236,0.03552,0.99722,-0.595,0.245,-0.123,7035,57996,82948
34.008,880.58472,943.52722,1700.28687,1818.3136,-0.04334,0.03784,0.99686,-0.438,0.193,-0.228,7037,57994,82950
34.008,880.58472,943.52722,1700.43945,1819.00024,-0.04236,0.03833,0.99503,-0.665,0.245,-0.49,7037,57994,82950
34.008,880.58472,943.52722,1700.66833,1818.46619,-0.04236,0.03687,0.99503,-0.543,0.228,-0.508,7036,57994,82947
34.008,880.58472,943.52722,1700.43945,1818.54248,-0.03894,0.03723,0.99515,-0.42,0.175,-0.525,7036,57994,82947
34.008,880.58472,943.52722,1700.43945,1818.16101,-0.03797,0.04175,0.99686,-0.28,0.228,-0.665,7030,57989,82940
34.008,880.58472,943.52722,1700.28687,1818.46619,-0.03833,0.04456,0.99759,-0.28,0.21,-0.543,7030,57989,82940
34.008,880.58472,943.52722,1700.43945,1818.38989,-0.03833,0.04553,0.99734,-0.543,0.088,-0.42,7024,57987,82936
34.008,880.58472,943.52722,1700.43945,1818.3136,-0.0365,0.04419,0.99478,-0.84,0.228,-0.35,7024,57987,82936
34.008,880.58472,943.52722,1700.59204,1818.69507,-0.03723,0.03906,0.99625,-1.313,0.298,-0.438,7020,57986,82931
34.008,880.43213,943.52722,1700.59204,1818.2373,-0.03821,0.03858,0.99857,-1.4,0.333,-0.193,7020,57986,82931
34.008,880.43213,943.52722,1700.28687,1818.54248,-0.04114,0.03613,0.99942,-1.208,0.315,-0.14,7012,57987,82925
34.008,880.43213,943.52722,1700.66833,1818.38989,-0.04273,0.03467,0.99991,-0.858,0.35,-0.245,7012,57987,82925
34.008,880.43213,943.52722,1700.28687,1818.46619,-0.04309,0.0343,0.99759,-0.438,0.315,-0.105,7005,57985,82921
34.008,880.43213,943.52722,1700.36316,1818.38989,-0.04199,0.03967,0.99515,-0.053,0.21,-0.438,7005,57985,82921
34.008,880.43213,943.60352,1700.59204,1818.38989,-0.04187,0.04321,0.99503,-0.07,0.175,-0.473,6997,57983,82919
34.008,880.43213,943.60352,1700.13428,1818.3136,-0.04151,0.04334,0.99405,-0.508,0.105,-0.368,6997,57983,82919
34.008,880.43213,943.60352,1700.36316,1818.2373,-0.03943,0.04151,0.9938,-0.823,0.105,-0.438,6992,57983,82915
34.008,880.43213,943.60352,1700.59204,1818.3136,-0.03955,0.0398,0.99686,-0.788,0.158,-0.578,6992,57983,82915
34.008,880.43213,943.60352,1700.28687,1818.2373,-0.03955,0.03955,0.99747,-0.735,0.193,-0.403,6986,57984,82917
34.008,880.43213,943.60352,1700.36316,1818.61877,-0.03552,0.03955,0.99698,-0.403,0.07,-0.42,6986,57984,82917
34.008,880.43213,943.60352,1700.43945,1818.08472,-0.03528,0.04041,0.99649,-0.14,0.018,-0.473,6983,57979,82916
34.008,880.43213,943.60352,1700.36316,1817.85583,-0.0365,0.04126,0.99576,-0.21,0.28,-0.455,6983,57979,82916
34.008,880.43213,943.60352,1700.43945,1818.3136,-0.0387,0.04334,0.99576,-0.455,0.403,-0.7,6977,57979,82915
34.008,880.43213,943.60352,1700.74463,1818.54248,-0.0387,0.04419,0.99612,-0.788,0.403,-0.368,6977,57979,82915
34.008,880.43213,943.67981,1700.28687,1818.2373,-0.04004,0.0426,0.99661,-1.12,0.175,-0.245,6974,57977,82917
34.008,880.43213,943.67981,1700.21057,1818.2373,-0.04004,0.04199,0.99673,-0.858,0.14,-0.21,6974,57977,82917
34.008,880.43213,943.67981,1700.74463,1818.38989,-0.04126,0.04089,0.99808,-0.875,0.245,-0.088,6975,57978,82918
34.008,880.43213,943.67981,1700.59204,1818.2373,-0.0398,0.03906,0.99551,-0.788,0.245,-0.07,6975,57978,82918
34.008,880.43213,943.67981,1700.51575,1818.3136,-0.04126,0.04016,0.99661,-0.84,0.14,-0.228,6972,57981,82920
34.008,880.66101,943.67981,1700.66833,1818.38989,-0.03931,0.03906,0.99661,-0.683,0.158,-0.123,6972,57981,82920
34.008,880.66101,943.67981,1700.28687,1818.38989,-0.04053,0.03943,0.99698,-0.735,0.21,-0.245,6969,57982,82920
34.008,880.66101,943.67981,1700.36316,1818.3136,-0.04041,0.04151,0.99686,-0.665,0.298,-0.368,6969,57982,82920
34.008,880.66101,943.67981,1700.51575,1818.69507,-0.03967,0.04212,0.99588,-0.543,0.385,-0.368,6969,57978,82922
34.008,880.66101,943.67981,1700.28687,1818.3136,-0.03919,0.04382,0.99588,-0.753,0.28,-0.263,6969,57978,82922
34.008,880.66101,943.45093,1700.51575,1818.2373,-0.03845,0.04187,0.99588,-0.858,0.193,-0.123,6965,57977,82919
34.008,880.66101,943.45093,1700.21057,1818.38989,-0.03858,0.04163,0.996,-0.998,0.21,-0.035,6965,57977,82919
34.008,880.66101,943.45093,1700.21057,1818.3136,-0.03748,0.04334,0.99673,-0.98,0.315,-0.175,6961,57979,82923
34.008,880.66101,943.45093,1700.21057,1818.2373,-0.0387,0.04382,0.99783,-0.945,0.228,-0.105,6961,57979,82923
34.008,880.66101,943.45093,1700.51575,1818.38989,-0.03699,0.04212,0.99478,-1.085,0.21,-0.105,6962,57975,82921
34.008,880.35583,943.45093,1700.43945,1818.3136,-0.0387,0.04065,0.9949,-0.945,0.175,0.053,6962,57975,82921
34.008,880.35583,943.45093,1700.21057,1818.61877,-0.04114,0.04114,0.99771,-0.963,0.263,-0.14,6962,57975,82922
34.008,880.35583,943.45093,1700.43945,1818.54248,-0.03992,0.04065,0.99747,-1.085,0.245,-0.193,6962,57975,82922
34.008,880.35583,943.45093,1700.21057,1818.2373,-0.04212,0.03967,0.99686,-1.05,0.228,-0.088,6958,57973,82922
34.008,880.35583,943.45093,1700.36316,1818.3136,-0.04028,0.03821,0.99588,-1.103,0.368,-0.175,6958,57973,82922
34.008,880.35583,943.67981,1700.51575,1818.46619,-0.03943,0.04077,0.99576,-0.858,0.123,-0.088,6957,57977,82929
34.008,880.35583,943.67981,1699.98169,1818.2373,-0.04041,0.04212,0.99661,-0.77,0.315,-0.21,6957,57977,82929
34.008,880.35583,943.67981,1700.21057,1818.38989,-0.04053,0.04236,0.99637,-0.858,0.298,-0.193,6955,57974,82926
34.008,880.35583,943.67981,1700.51575,1818.54248,-0.04053,0.04248,0.99673,-0.945,0.245,-0.315,6955,57974,82926
34.008,880.35583,943.67981,1700.36316,1818.38989,-0.03797,0.0398,0.99405,-1.05,0.263,-0.158,6955,57973,82924
34.008,880.58472,943.67981,1700.43945,1818.61877,-0.03711,0.04114,0.99625,-0.963,0.298,-0.315,6955,57973,82924
34.008,880.58472,943.67981,1700.59204,1818.38989,-0.04016,0.04297,0.99783,-0.893,0.42,-0.35,6959,57976,82929
34.008,880.58472,943.67981,1700.36316,1818.3136,-0.04016,0.04248,0.99796,-0.91,0.403,-0.298,6959,57976,82929
34.008,880.58472,943.67981,1700.36316,1818.2373,-0.03919,0.04236,0.99942,-0.998,0.333,-0.193,6955,57980,82933
34.008,880.58472,943.67981,1700.43945,1817.85583,-0.03772,0.03894,0.99637,-1.015,0.438,-0.035,6955,57980,82933
34.008,880.58472,943.22205,1700.28687,1817.85583,-0.03955,0.03967,0.99625,-0.805,0.21,-0.333,6955,57981,82934
34.008,880.58472,943.22205,1700.21057,1818.08472,-0.03955,0.04089,0.99503,-0.648,0.263,-0.175,6955,57981,82934
34.008,880.58472,943.22205,1700.66833,1818.61877,-0.04151,0.04212,0.99661,-0.595,0.263,-0.175,6959,57979,82932
34.008,880.58472,943.22205,1700.28687,1818.46619,-0.04089,0.04151,0.99625,-0.648,0.193,-0.123,6959,57979,82932
34.008,880.58472,943.22205,1700.36316,1818.46619,-0.04224,0.04212,0.99722,-0.718,0.28,-0.193,6954,57980,82938
