Time(s),Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
51.976,883.17871,956.11572,1704.10156,1841.35437,-0.07129,-0.01819,0.99637,-1.628,0.525,-0.263,6047,52497,73309
51.976,883.17871,956.11572,1704.33044,1841.35437,-0.07251,-0.01746,0.99564,-1.575,0.753,-0.403,6047,52497,73309
51.976,883.17871,956.11572,1703.87268,1841.43066,-0.07263,-0.01697,0.99356,-1.698,0.63,-0.49,6047,52497,73310
51.976,883.17871,956.11572,1703.87268,1841.35437,-0.07215,-0.01746,0.99454,-1.715,0.49,-0.455,6047,52497,73310
51.976,883.17871,956.11572,1704.17786,1841.27808,-0.07361,-0.01624,0.99722,-1.54,0.613,-0.315,6047,52500,73313
51.976,882.94983,956.11572,1704.02527,1841.43066,-0.07373,-0.01636,0.9949,-1.575,0.63,-0.455,6047,52500,73313
51.976,882.94983,956.11572,1703.79639,1841.35437,-0.0741,-0.01648,0.99551,-1.558,0.63,-0.228,6051,52500,73313
51.976,882.94983,956.11572,1703.94897,1841.35437,-0.07361,-0.01685,0.99515,-1.523,0.42,-0.333,6051,52500,73313
51.976,882.94983,956.11572,1704.02527,1841.35437,-0.07263,-0.0177,0.99686,-1.593,0.368,-0.473,6053,52498,73314
51.976,882.94983,956.11572,1704.10156,1841.20178,-0.07178,-0.01709,0.99612,-1.453,0.298,-0.35,6053,52498,73314
51.976,882.94983,956.19202,1704.02527,1841.35437,-0.07227,-0.01477,0.99454,-1.365,0.508,-0.385,6053,52500,73318
51.976,882.94983,956.19202,1703.87268,1841.12549,-0.07263,-0.01282,0.99551,-1.558,0.403,-0.228,6053,52500,73318
51.976,882.94983,956.19202,1704.10156,1841.27808,-0.07202,-0.01453,0.99503,-1.61,0.438,-0.333,6056,52498,73316
51.976,882.94983,956.19202,1704.48303,1841.27808,-0.07227,-0.01599,0.99527,-1.785,0.613,-0.385,6056,52498,73316
51.976,882.94983,956.19202,1704.10156,1841.35437,-0.07178,-0.01685,0.99576,-1.838,0.56,-0.42,6057,52499,73317
51.976,883.02612,956.19202,1704.02527,1841.35437,-0.07324,-0.01697,0.99649,-2.083,0.525,-0.42,6057,52499,73317
51.976,883.02612,956.19202,1704.55933,1841.20178,-0.07178,-0.01904,0.99295,-1.803,0.525,-0.123,6058,52501,73321
51.976,883.02612,956.19202,1704.17786,1841.27808,-0.07202,-0.01721,0.99576,-1.68,0.438,-0.193,6058,52501,73321
51.976,883.02612,956.19202,1704.17786,1841.27808,-0.07263,-0.01392,0.99661,-1.558,0.525,-0.298,6059,52501,73323
51.976,883.02612,956.19202,1704.55933,1841.27808,-0.0741,-0.01343,0.99637,-1.715,0.613,-0.298,6059,52501,73323
51.976,883.02612,956.11572,1704.10156,1841.43066,-0.07532,-0.01636,0.99454,-2.013,0.63,-0.298,6062,52500,73324
51.976,883.02612,956.11572,1703.79639,1841.35437,-0.0741,-0.01941,0.99258,-1.96,0.49,-0.263,6062,52500,73324
51.976,883.02612,956.11572,1704.17786,1841.35437,-0.07251,-0.01978,0.99454,-1.838,0.35,-0.42,6061,52500,73328
51.976,883.02612,956.11572,1703.94897,1841.35437,-0.07117,-0.01538,0.99564,-1.575,0.28,-0.438,6061,52500,73328
51.976,883.02612,956.11572,1703.94897,1841.35437,-0.06995,-0.01184,0.99673,-1.435,0.245,-0.403,6064,52502,73325
51.976,883.17871,956.11572,1704.25415,1841.27808,-0.06909,-0.01184,0.9971,-2.083,0.7,-0.298,6064,52502,73325
51.976,883.17871,956.11572,1703.79639,1841.43066,-0.07227,-0.01184,0.99527,-2.31,1.05,-0.245,6067,52501,73327
51.976,883.17871,956.11572,1703.87268,1841.27808,-0.07617,-0.01355,0.99649,-2.52,1.26,-0.368,6067,52501,73327
51.976,883.17871,956.11572,1704.40674,1841.20178,-0.07715,-0.01917,0.99405,-2.608,1.05,-0.298,6067,52501,73332
51.976,883.17871,956.11572,1704.02527,1841.35437,-0.07752,-0.02087,0.99637,-2.363,0.893,-0.245,6067,52501,73332
51.976,883.17871,956.03943,1704.02527,1841.27808,-0.07752,-0.01819,0.99637,-1.698,0.315,-0.315,6070,52502,73338
51.976,883.17871,956.03943,1703.6438,1841.88843,-0.07617,-0.0155,0.99503,-1.523,0.018,-0.175,6070,52502,73338
51.976,883.17871,956.03943,1704.10156,1841.20178,-0.07434,-0.01502,0.99576,-1.453,-0.21,-0.158,6067,52502,73330
51.976,883.17871,956.03943,1704.02527,1841.27808,-0.0697,-0.01611,0.99686,-1.54,-0.228,-0.21,6067,52502,73330
51.976,883.17871,956.03943,1704.8645,1841.27808,-0.06983,-0.01746,0.99771,-1.47,-0.018,-0.245,6066,52497,73316
51.976,883.10242,956.03943,1704.17786,1841.35437,-0.073,-0.01733,0.99698,-1.505,0.455,-0.228,6066,52497,73316
51.976,883.10242,956.03943,1704.17786,1841.27808,-0.07227,-0.01758,0.99503,-1.33,0.508,-0.298,6059,52492,73301
51.976,883.10242,956.03943,1704.48303,1841.35437,-0.0697,-0.01648,0.99393,-1.12,0.508,-0.175,6059,52492,73301
51.976,883.10242,956.03943,1704.10156,1841.58325,-0.07093,-0.01099,0.99319,-1.383,0.595,-0.473,6051,52491,73291
51.976,883.10242,956.03943,1704.25415,1841.43066,-0.07239,-0.00879,0.99368,-1.61,0.543,-0.333,6051,52491,73291
51.976,883.10242,956.19202,1704.40674,1841.50696,-0.07361,-0.0155,0.99649,-2.1,0.543,-0.175,6041,52492,73285
51.976,883.10242,956.19202,1703.94897,1841.35437,-0.07312,-0.01868,0.99612,-2.24,0.613,-0.28,6041,52492,73285
51.976,883.10242,956.19202,1704.25415,1841.50696,-0.07215,-0.02002,0.99539,-1.96,0.543,-0.403,6036,52496,73289
51.976,883.10242,956.19202,1704.48303,1841.35437,-0.07337,-0.01868,0.99478,-1.645,0.508,-0.333,6036,52496,73289
51.976,883.10242,956.19202,1704.17786,1841.43066,-0.07385,-0.01721,0.99515,-1.26,0.49,-0.315,6031,52502,73290
51.976,883.10242,956.19202,1704.25415,1841.35437,-0.07141,-0.01428,0.99417,-1.015,0.263,-0.35,6031,52502,73290
51.976,883.10242,956.19202,1704.55933,1841.43066,-0.07263,-0.01306,0.9938,-1.208,0.193,-0.35,6027,52503,73290
51.976,883.10242,956.19202,1704.17786,1841.43066,-0.07166,-0.01392,0.99527,-1.348,0.158,-0.42,6027,52503,73290
51.976,883.10242,956.19202,1704.17786,1841.43066,-0.07031,-0.01355,0.99637,-1.383,0.175,-0.35,6023,52500,73290
53.211,883.10242,956.19202,1704.63562,1841.35437,-0.06897,-0.0144,0.99661,-1.488,0.298,-0.385,6023,52500,73290
53.211,883.10242,956.11572,1704.40674,1841.12549,-0.07031,-0.0144,0.99539,-1.47,0.525,-0.385,6022,52502,73291
53.211,883.10242,956.11572,1703.94897,1841.50696,-0.07031,-0.0144,0.99539,-1.47,0.525,-0.385,6022,52502,73291
53.211,883.10242,956.11572,1704.40674,1841.43066,-0.0708,-0.01355,0.99466,-1.645,0.788,-0.298,6022,52499,73287
53.211,883.10242,956.11572,1704.25415,1841.50696,-0.07288,-0.01245,0.99783,-1.75,0.805,-0.333,6022,52499,73287
53.211,883.10242,956.11572,1704.25415,1841.58325,-0.0719,-0.01343,0.99478,-1.803,0.7,-0.49,6024,52499,73291
53.211,883.3313,956.11572,1704.55933,1841.43066,-0.07349,-0.01318,0.99417,-1.838,0.7,-0.28,6024,52499,73291
53.211,883.3313,956.11572,1704.17786,1841.50696,-0.07239,-0.01379,0.99197,-1.82,0.63,-0.228,6024,52502,73291
53.211,883.3313,956.11572,1704.25415,1841.65955,-0.07239,-0.01648,0.99515,-1.995,0.508,-0.35,6024,52502,73291
53.211,883.3313,956.11572,1704.63562,1841.73584,-0.07288,-0.0155,0.99625,-1.838,0.315,-0.35,6022,52500,73295
53.211,883.3313,956.11572,1704.17786,1841.58325,-0.07019,-0.01587,0.99564,-1.61,0.368,-0.333,6022,52500,73295
53.211,883.3313,956.19202,1704.25415,1841.43066,-0.07154,-0.01453,0.996,-1.575,0.333,-0.28,6021,52493,73284
53.211,883.3313,956.19202,1704.48303,1841.35437,-0.07007,-0.01294,0.99612,-1.628,0.438,-0.263,6021,52493,73284
53.211,883.3313,956.19202,1704.25415,1841.43066,-0.07068,-0.01331,0.996,-1.593,0.595,-0.263,6020,52496,73286
53.211,883.3313,956.19202,1704.25415,1841.43066,-0.06958,-0.01306,0.99576,-1.82,0.753,-0.35,6020,52496,73286
53.211,883.3313,956.19202,1704.78821,1841.35437,-0.07117,-0.01196,0.99429,-1.995,0.91,-0.21,6023,52495,73290
53.211,883.10242,956.19202,1704.17786,1841.35437,-0.07239,-0.01355,0.99527,-2.083,0.84,-0.35,6023,52495,73290
53.211,883.10242,956.19202,1704.17786,1841.27808,-0.07337,-0.01379,0.99637,-2.345,0.98,-0.438,6021,52497,73288
53.211,883.10242,956.19202,1704.55933,1841.27808,-0.07398,-0.01733,0.99527,-1.995,0.77,-0.42,6021,52497,73288
53.211,883.10242,956.19202,1704.33044,1841.27808,-0.0741,-0.01587,0.99466,-2.03,0.56,-0.403,6021,52497,73288
53.211,883.10242,956.19202,1704.33044,1841.35437,-0.07483,-0.01636,0.99686,-1.873,0.508,-0.385,6022,52496,73291
53.211,883.10242,956.11572,1704.71191,1841.35437,-0.07312,-0.01599,0.99698,-1.61,0.298,-0.315,6021,52499,73290
53.211,883.10242,956.11572,1704.25415,1841.35437,-0.07251,-0.01453,0.99625,-1.418,0.228,-0.28,6021,52499,73290
53.211,883.10242,956.11572,1704.48303,1841.50696,-0.07117,-0.01331,0.99478,-1.453,0.315,-0.473,6021,52499,73290
53.211,883.10242,956.11572,1704.63562,1841.50696,-0.07215,-0.01453,0.99637,-1.505,0.368,-0.403,6021,52497,73292
53.211,883.10242,956.11572,1704.40674,1841.58325,-0.07166,-0.01392,0.99722,-1.365,0.333,-0.403,6021,52497,73292
53.211,883.255,956.11572,1704.40674,1841.43066,-0.07312,-0.0127,0.99673,-1.488,0.525,-0.455,6024,52497,73295
53.211,883.255,956.11572,1704.48303,1841.43066,-0.07117,-0.01257,0.99588,-1.488,0.385,-0.403,6024,52497,73295
53.211,883.255,956.11572,1704.25415,1841.50696,-0.07093,-0.01465,0.99307,-1.575,0.508,-0.403,6023,52496,73298
53.211,883.255,956.11572,1704.17786,1841.58325,-0.07227,-0.01111,0.9949,-1.82,0.63,-0.298,6023,52496,73298
53.211,883.255,956.11572,1704.78821,1841.50696,-0.07227,-0.01233,0.99625,-1.75,0.56,-0.158,6027,52500,73301
53.211,883.255,956.19202,1704.40674,1841.50696,-0.07117,-0.01379,0.99429,-1.925,0.683,-0.298,6029,52498,73304
53.211,883.255,956.19202,1703.94897,1841.58325,-0.07129,-0.01428,0.99478,-2.1,0.648,-0.263,6029,52498,73304
53.211,883.255,956.19202,1704.25415,1841.43066,-0.07019,-0.01477,0.99539,-2.223,0.683,-0.403,6029,52498,73304
53.211,883.255,956.19202,1704.10156,1841.27808,-0.07239,-0.01453,0.99649,-2.118,0.753,-0.21,6029,52502,73312
53.211,883.255,956.19202,1704.10156,1841.20178,-0.07154,-0.01294,0.996,-2.1,0.7,-0.105,6029,52502,73312
53.211,883.255,956.19202,1704.40674,1841.35437,-0.07178,-0.01416,0.99442,-2.013,0.7,-0.14,6033,52500,73318
53.211,883.255,956.19202,1703.94897,1841.35437,-0.07129,-0.01465,0.99478,-2.118,0.613,-0.333,6033,52500,73318
53.211,883.255,956.19202,1704.25415,1841.43066,-0.073,-0.01465,0.99551,-2.118,0.823,-0.438,6033,52502,73315
53.211,883.255,956.19202,1704.40674,1841.43066,-0.0719,-0.01489,0.99527,-1.943,0.683,-0.473,6033,52502,73315
53.211,883.255,956.19202,1704.17786,1841.58325,-0.07288,-0.01587,0.99466,-1.89,0.543,-0.158,6036,52505,73321
53.211,883.255,956.11572,1704.25415,1841.43066,-0.07263,-0.01611,0.99539,-2.03,0.595,-0.018,6036,52500,73320
53.211,883.255,956.11572,1704.48303,1841.27808,-0.073,-0.01502,0.99747,-1.89,0.613,-0.193,6036,52500,73320
53.211,883.255,956.11572,1704.25415,1841.27808,-0.07337,-0.01404,0.99698,-1.68,0.508,-0.21,6036,52500,73320
53.211,883.255,956.11572,1704.25415,1841.35437,-0.07178,-0.01331,0.99637,-1.768,0.49,-0.333,6042,52506,73322
53.211,883.255,956.11572,1704.8645,1841.27808,-0.07154,-0.01416,0.99625,-1.803,0.49,-0.193,6042,52506,73322
53.211,883.10242,956.11572,1704.17786,1841.58325,-0.07349,-0.01245,0.99649,-1.89,0.438,-0.455,6040,52506,73322
53.211,883.10242,956.11572,1703.94897,1841.35437,-0.07288,-0.01221,0.99527,-1.995,0.438,-0.368,6040,52506,73322
53.211,883.10242,956.11572,1704.71191,1841.35437,-0.07263,-0.01428,0.99503,-2.065,0.543,-0.228,6044,52507,73322
53.211,883.10242,956.11572,1704.25415,1841.35437,-0.07251,-0.01416,0.99625,-2.153,0.543,-0.228,6044,52507,73322
53.211,883.10242,956.11572,1704.17786,1841.50696,-0.07263,-0.0155,0.99551,-2.065,0.613,-0.228,6045,52511,73325
53.211,883.10242,956.11572,1704.40674,1841.43066,-0.07215,-0.01477,0.99576,-2.153,0.595,-0.385,6048,52510,73328
53.211,883.10242,956.11572,1703.94897,1841.27808,-0.07215,-0.01404,0.99661,-1.943,0.613,-0.228,6048,52510,73328
53.211,883.10242,956.11572,1704.10156,1841.43066,-0.07202,-0.01245,0.99588,-1.96,0.613,-0.315,6048,52510,73328
53.211,883.10242,956.11572,1704.33044,1841.43066,-0.07312,-0.01318,0.99625,-2.03,0.7,-0.245,6050,52507,73330
53.211,883.10242,956.11572,1704.17786,1841.35437,-0.07434,-0.01636,0.99478,-2.153,0.735,-0.42,6050,52507,73330
53.211,883.10242,956.11572,1704.25415,1841.20178,-0.07459,-0.02014,0.9949,-2.013,0.473,-0.298,6050,52509,73331
53.211,883.10242,956.11572,1704.40674,1841.35437,-0.07031,-0.01892,0.99466,-1.645,0.315,-0.473,6050,52509,73331
53.211,883.10242,956.11572,1704.17786,1841.43066,-0.06934,-0.01318,0.996,-1.523,0.385,-0.438,6053,52513,73335
53.211,883.10242,956.11572,1704.25415,1841.50696,-0.06885,-0.00964,0.99612,-1.575,0.578,-0.42,6053,52513,73335
53.211,883.10242,956.11572,1704.55933,1841.43066,-0.07007,-0.01062,0.99344,-2.188,0.893,-0.42,6053,52512,73334
53.211,883.10242,956.11572,1704.33044,1841.27808,-0.07288,-0.01209,0.99466,-2.468,1.033,-0.42,6053,52512,73334
53.211,883.10242,956.11572,1704.02527,1841.50696,-0.0752,-0.01563,0.99478,-2.52,1.05,-0.263,6056,52509,73333
53.211,883.10242,956.11572,1704.55933,1841.50696,-0.07727,-0.01819,0.99661,-2.573,0.84,-0.175,6056,52509,73333
53.211,883.10242,956.11572,1704.10156,1841.50696,-0.0763,-0.02063,0.99564,-2.328,0.665,-0.018,6056,52512,73339
53.211,883.10242,956.11572,1704.17786,1841.43066,-0.07434,-0.01624,0.99442,-1.645,0.018,-0.193,6056,52512,73339
53.211,883.3313,956.11572,1704.55933,1841.35437,-0.07129,-0.01343,0.996,-1.488,-0.158,-0.123,6056,52505,73329
53.211,883.3313,956.11572,1703.94897,1841.35437,-0.07044,-0.01318,0.99747,-1.348,-0.228,-0.193,6056,52505,73329
53.211,883.3313,956.11572,1704.10156,1841.27808,-0.07044,-0.01355,0.99844,-1.54,0.018,-0.228,6055,52510,73323
53.211,883.3313,956.11572,1704.40674,1841.43066,-0.06958,-0.01563,0.99625,-1.75,0.333,-0.35,6055,52510,73323
53.211,883.3313,956.11572,1704.17786,1841.35437,-0.06995,-0.01685,0.99527,-1.68,0.718,-0.455,6051,52500,73306
53.211,883.3313,956.19202,1704.10156,1841.43066,-0.07227,-0.01538,0.99625,-1.488,0.788,-0.403,6051,52500,73306
53.211,883.3313,956.19202,1704.55933,1841.20178,-0.07288,-0.01086,0.99588,-1.435,0.875,-0.28,6042,52500,73296
53.211,883.3313,956.19202,1704.25415,1841.35437,-0.07337,-0.00952,0.99515,-1.715,0.753,-0.28,6042,52500,73296
53.211,883.3313,956.19202,1704.25415,1841.20178,-0.07215,-0.01245,0.99405,-1.855,0.665,-0.333,6034,52504,73289
53.211,883.3313,956.19202,1704.71191,1841.27808,-0.07312,-0.01526,0.99564,-2.048,0.56,-0.35,6034,52504,73289
53.211,883.02612,956.19202,1704.17786,1841.43066,-0.07422,-0.01819,0.996,-1.75,0.508,-0.123,6029,52501,73287
53.211,883.02612,956.19202,1703.94897,1841.35437,-0.07398,-0.01807,0.99625,-1.663,0.42,-0.158,6029,52501,73287
53.211,883.02612,956.19202,1704.48303,1841.43066,-0.07337,-0.01685,0.99673,-1.435,0.315,-0.298,6022,52502,73288
53.211,883.02612,956.19202,1704.33044,1841.43066,-0.07227,-0.01465,0.99637,-1.138,0.28,-0.298,6022,52502,73288
53.211,883.02612,956.19202,1704.33044,1841.43066,-0.07141,-0.01184,0.99442,-1.138,0.298,-0.35,6017,52510,73291
53.211,883.02612,956.26831,1704.48303,1841.43066,-0.07227,-0.0127,0.99551,-1.435,0.298,-0.298,6017,52510,73291
53.211,883.02612,956.26831,1704.25415,1841.50696,-0.07154,-0.01489,0.99612,-1.505,0.35,-0.333,6012,52510,73291
53.211,883.02612,956.26831,1704.25415,1841.50696,-0.07068,-0.0155,0.99649,-1.453,0.333,-0.403,6012,52510,73291
53.211,883.02612,956.26831,1704.71191,1841.50696,-0.07154,-0.01257,0.99734,-1.505,0.385,-0.35,6011,52508,73295
53.211,883.02612,956.26831,1704.25415,1841.73584,-0.06983,-0.01331,0.99527,-1.54,0.543,-0.385,6011,52508,73295
53.211,883.02612,956.26831,1704.40674,1841.43066,-0.07105,-0.01282,0.99515,-1.558,0.805,-0.263,6013,52507,73286
53.211,883.02612,956.26831,1704.33044,1841.58325,-0.07324,-0.01172,0.99612,-1.558,0.91,-0.228,6013,52507,73286
53.211,883.02612,956.26831,1704.17786,1841.58325,-0.07166,-0.01062,0.9949,-1.943,0.805,-0.193,6008,52508,73290
53.211,883.02612,956.26831,1704.17786,1841.58325,-0.073,-0.01196,0.99576,-2.223,0.788,-0.14,6008,52508,73290
53.211,883.02612,956.26831,1704.55933,1841.43066,-0.07276,-0.0144,0.99588,-2.188,0.665,-0.228,6009,52503,73289
53.211,883.02612,956.11572,1704.25415,1841.50696,-0.07276,-0.01477,0.99686,-1.873,0.56,-0.193,6009,52503,73289
53.211,883.02612,956.11572,1704.10156,1841.43066,-0.07227,-0.01404,0.99466,-1.855,0.543,-0.088,6010,52506,73292
53.211,883.02612,956.11572,1704.8645,1841.43066,-0.07166,-0.01331,0.99564,-1.89,0.648,-0.21,6010,52506,73292
53.211,883.02612,956.11572,1704.10156,1841.50696,-0.07044,-0.01257,0.99637,-2.065,0.525,-0.193,6014,52508,73295
53.211,883.02612,956.11572,1704.17786,1841.50696,-0.07141,-0.01367,0.9971,-1.96,0.7,-0.263,6014,52508,73295
53.211,883.255,956.11572,1704.48303,1841.50696,-0.07166,-0.01379,0.99576,-2.083,0.735,-0.245,6013,52509,73296
53.211,883.255,956.11572,1704.10156,1841.43066,-0.06922,-0.0144,0.99454,-2.083,0.805,-0.315,6013,52509,73296
53.211,883.255,956.11572,1704.40674,1841.43066,-0.07019,-0.01428,0.99527,-2.065,0.788,-0.42,6009,52511,73294
53.211,883.255,956.11572,1704.63562,1841.35437,-0.07288,-0.01135,0.99722,-2.17,0.875,-0.245,6009,52511,73294
53.211,883.255,956.11572,1704.33044,1841.50696,-0.07385,-0.01099,0.99637,-2.328,0.805,-0.193,6011,52509,73296
53.211,883.255,956.19202,1704.33044,1841.65955,-0.07251,-0.01709,0.99551,-2.52,0.665,-0.193,6011,52509,73296
53.211,883.255,956.19202,1704.63562,1841.58325,-0.0741,-0.01782,0.99637,-2.415,0.56,-0.368,6012,52512,73294
53.211,883.255,956.19202,1704.33044,1841.50696,-0.07276,-0.01697,0.99527,-2.17,0.613,-0.49,6012,52512,73294
53.211,883.255,956.19202,1704.40674,1841.43066,-0.07337,-0.01453,0.996,-1.943,0.543,-0.28,6011,52511,73296
53.211,883.255,956.19202,1705.01709,1841.35437,-0.07166,-0.0155,0.9949,-1.873,0.525,-0.28,6011,52511,73296
53.211,883.17871,956.19202,1704.33044,1841.43066,-0.07251,-0.01404,0.99551,-1.75,0.578,-0.35,6014,52514,73298
53.211,883.17871,956.19202,1704.10156,1841.43066,-0.07361,-0.01221,0.99625,-1.803,0.578,-0.28,6014,52514,73298
53.211,883.17871,956.19202,1704.48303,1841.35437,-0.07154,-0.01318,0.99466,-1.908,0.595,-0.263,6015,52511,73301
53.211,883.17871,956.19202,1704.33044,1841.35437,-0.07337,-0.01331,0.99625,-1.995,0.63,-0.385,6015,52511,73301
53.211,883.17871,956.19202,1704.33044,1841.43066,-0.07093,-0.0144,0.99454,-1.96,0.613,-0.333,6016,52513,73303
53.211,883.17871,956.03943,1704.55933,1841.35437,-0.07154,-0.01294,0.99539,-2.17,0.665,-0.228,6016,52513,73303
53.211,883.17871,956.03943,1704.17786,1841.50696,-0.07349,-0.01355,0.99661,-2.223,0.77,-0.28,6016,52512,73300
53.211,883.17871,956.03943,1704.33044,1841.35437,-0.07117,-0.01526,0.99478,-2.328,0.648,-0.21,6016,52512,73300
53.211,883.17871,956.03943,1704.71191,1841.43066,-0.07178,-0.01514,0.99527,-2.258,0.718,-0.245,6018,52510,73301
53.211,883.17871,956.03943,1704.17786,1841.43066,-0.07044,-0.01526,0.99454,-2.345,0.805,-0.42,6018,52510,73301
53.211,883.10242,956.03943,1704.25415,1841.20178,-0.07202,-0.01343,0.99527,-2.52,0.823,-0.123,6022,52506,73303
53.211,883.10242,956.03943,1704.25415,1841.43066,-0.0719,-0.01477,0.99503,-2.52,0.858,-0.14,6022,52506,73303
53.211,883.10242,956.03943,1704.10156,1841.50696,-0.07215,-0.01575,0.99588,-2.625,0.91,-0.123,6026,52509,73304
53.211,883.10242,956.03943,1704.10156,1841.50696,-0.07178,-0.01746,0.99527,-2.748,0.963,-0.228,6026,52509,73304
53.211,883.10242,956.03943,1704.71191,1841.43066,-0.073,-0.01782,0.99576,-2.625,0.98,-0.368,6027,52514,73309
53.211,883.10242,956.03943,1704.33044,1841.35437,-0.07593,-0.01587,0.99612,-2.52,0.945,-0.175,6027,52514,73309
53.211,883.10242,956.03943,1704.10156,1841.43066,-0.07483,-0.01746,0.99527,-2.31,0.945,-0.21,6030,52507,73311
53.211,883.10242,956.03943,1704.8645,1841.20178,-0.073,-0.01624,0.99478,-2.275,0.788,-0.263,6030,52507,73311
54.428,883.10242,956.03943,1704.17786,1841.27808,-0.07349,-0.01575,0.99588,-2.188,0.683,-0.228,6031,52512,73313
54.428,883.10242,956.03943,1704.17786,1841.35437,-0.07361,-0.01587,0.99576,-2.135,0.718,-0.228,6031,52512,73313
54.428,883.40759,956.03943,1704.55933,1841.27808,-0.07508,-0.01477,0.99673,-2.293,0.665,-0.14,6033,52511,73317
54.428,883.40759,956.03943,1703.94897,1841.27808,-0.07276,-0.01538,0.99576,-2.328,0.665,-0.228,6033,52511,73317
54.428,883.40759,956.03943,1704.25415,1841.20178,-0.07276,-0.01624,0.99625,-2.293,0.7,-0.175,6036,52511,73316
54.428,883.40759,956.03943,1704.55933,1841.12549,-0.07288,-0.01636,0.99649,-2.275,0.823,-0.35,6036,52511,73316
54.428,883.40759,956.03943,1704.33044,1841.20178,-0.07288,-0.01599,0.99405,-2.433,0.753,-0.175,6037,52511,73319
54.428,883.40759,956.19202,1704.10156,1841.27808,-0.07239,-0.01587,0.99564,-2.328,0.735,-0.07,6037,52511,73319
54.428,883.40759,956.19202,1704.17786,1841.20178,-0.07202,-0.01636,0.996,-2.398,0.753,-0.123,6041,52510,73321
54.428,883.40759,956.19202,1704.33044,1841.20178,-0.07312,-0.01709,0.99576,-2.485,0.945,-0.245,6041,52510,73321
54.428,883.40759,956.19202,1704.33044,1841.12549,-0.07447,-0.01782,0.996,-2.59,0.945,-0.21,6043,52512,73319
54.428,883.40759,956.19202,1704.63562,1841.12549,-0.073,-0.01856,0.99551,-2.38,0.823,-0.14,6043,52512,73319
54.428,883.10242,956.19202,1704.25415,1841.20178,-0.07361,-0.0188,0.99844,-2.205,0.805,-0.07,6046,52512,73324
54.428,883.10242,956.19202,1704.10156,1841.20178,-0.07337,-0.01672,0.996,-2.065,0.875,-0.228,6046,52512,73324
54.428,883.10242,956.19202,1704.55933,1841.12549,-0.07617,-0.01648,0.99551,-2.24,0.823,-0.158,6049,52511,73327
54.428,883.10242,956.19202,1704.25415,1841.20178,-0.07544,-0.01831,0.99698,-2.328,0.613,-0.385,6049,52511,73327
54.428,883.10242,956.19202,1704.25415,1841.12549,-0.07495,-0.02051,0.99442,-1.995,0.473,-0.385,6050,52511,73330
54.428,883.10242,955.88684,1704.55933,1841.04919,-0.07361,-0.01941,0.99564,-1.733,0.438,-0.263,6050,52511,73330
54.428,883.10242,955.88684,1704.17786,1841.20178,-0.07007,-0.01709,0.99466,-1.523,0.315,-0.438,6051,52514,73334
54.428,883.10242,955.88684,1704.17786,1841.12549,-0.07117,-0.01379,0.99576,-1.645,0.28,-0.385,6051,52514,73334
54.428,883.10242,955.88684,1704.78821,1841.20178,-0.06983,-0.01147,0.99673,-2.398,0.963,0.053,6055,52512,73334
54.428,883.10242,955.88684,1704.10156,1841.27808,-0.07312,-0.0144,0.99417,-2.643,1.225,-0.175,6055,52512,73334
54.428,883.02612,955.88684,1704.25415,1841.20178,-0.07593,-0.01672,0.99478,-2.958,1.103,-0.175,6056,52511,73334
54.428,883.02612,955.88684,1704.25415,1841.20178,-0.07593,-0.02026,0.99442,-3.01,1.033,0.0,6056,52511,73334
54.428,883.02612,955.88684,1704.17786,1841.12549,-0.07764,-0.02271,0.9971,-2.783,0.875,-0.193,6060,52514,73340
54.428,883.02612,955.88684,1704.10156,1841.20178,-0.07776,-0.02185,0.99612,-1.855,0.56,-0.333,6060,52514,73340
54.428,883.02612,955.88684,1704.48303,1841.12549,-0.07544,-0.01782,0.9949,-1.523,0.07,-0.053,6062,52514,73341
54.438,883.02612,955.96313,1704.33044,1841.20178,-0.07215,-0.01428,0.99539,-1.435,-0.14,-0.21,6062,52514,73341
54.438,883.02612,955.96313,1704.25415,1841.20178,-0.06946,-0.01624,0.99356,-1.698,0.053,-0.333,6061,52510,73328
54.438,883.02612,955.96313,1704.71191,1841.20178,-0.07031,-0.01685,0.99808,-1.978,0.263,-0.333,6061,52510,73328
54.438,883.02612,955.96313,1704.33044,1841.27808,-0.07288,-0.02014,0.99686,-2.065,0.7,-0.403,6056,52504,73310
54.438,883.02612,955.96313,1704.25415,1841.35437,-0.0719,-0.02087,0.99417,-1.838,0.805,-0.438,6056,52504,73310
54.438,883.17871,955.96313,1704.40674,1841.27808,-0.07239,-0.01746,0.99478,-1.733,0.893,-0.228,6049,52501,73298
54.438,883.17871,955.96313,1704.02527,1841.20178,-0.07263,-0.01611,0.99454,-1.68,0.928,-0.298,6049,52501,73298
54.438,883.17871,955.96313,1704.33044,1841.12549,-0.07349,-0.01489,0.996,-1.873,0.875,-0.21,6046,52500,73291
54.438,883.17871,955.96313,1704.71191,1841.20178,-0.0752,-0.01978,0.99515,-2.275,0.858,-0.42,6046,52500,73291
54.438,883.17871,955.96313,1704.25415,1841.27808,-0.07544,-0.02258,0.99442,-2.118,0.84,-0.368,6035,52507,73293
54.438,883.17871,956.19202,1704.33044,1841.27808,-0.0763,-0.02197,0.99551,-1.908,0.648,-0.28,6035,52507,73293
