time_s,ref_bpm,fft_bpm,final_bpm,is_motion,used_adaptive
73.5,86.55318502068283,64.953125,90.087890625,1.0,1.0
74.5,88.14203097929544,65.185546875,90.087890625,1.0,1.0
75.5,90.54291016196046,65.185546875,90.087890625,1.0,1.0
76.5,92.78776722122001,65.185546875,90.087890625,1.0,1.0
77.5,94.19596757897085,65.185546875,87.158203125,1.0,1.0
78.5,95.9976904692785,65.185546875,86.0595703125,1.0,1.0
79.5,98.44076000103479,64.8193359375,85.3271484375,1.0,1.0
80.5,100.64290774293357,64.3193359375,85.3271484375,1.0,1.0
81.5,102.72496748091379,63.8193359375,85.3271484375,1.0,1.0
82.5,104.8089323516359,62.0234375,85.3271484375,1.0,1.0
83.5,106.89152856306477,61.5234375,86.0595703125,1.0,1.0
84.5,109.47626741787448,61.5234375,87.158203125,1.0,1.0
85.5,112.02658135035992,61.0234375,88.2568359375,1.0,1.0
86.5,113.38076379774779,60.5234375,88.9892578125,1.0,1.0
87.5,114.28759478606179,60.5234375,97.412109375,1.0,1.0
88.5,115.59984624462854,60.02343750000001,97.7783203125,1.0,1.0
89.5,117.0351740910559,60.02343750000001,99.609375,1.0,1.0
90.5,117.85866264719226,60.02343750000001,99.609375,1.0,1.0
91.5,118.0,60.02343750000001,99.9755859375,1.0,1.0
92.5,118.0,60.5234375,100.341796875,1.0,1.0
93.5,118.0,61.8896484375,101.4404296875,1.0,1.0
94.5,117.7688681308496,62.3896484375,101.806640625,1.0,1.0
95.5,117.27737844674692,62.45312500000001,103.1162109375,1.0,1.0
96.5,117.00851031589734,62.45312500000001,112.11621093749999,1.0,1.0
97.5,117.01685454072339,62.45312500000001,121.11621093749999,1.0,1.0
98.5,117.38066024807009,62.45312500000001,130.11621093749997,1.0,1.0
99.5,117.8638057073467,62.45312500000001,139.11621093749997,1.0,1.0
100.5,118.0,61.95312500000001,142.08984375,1.0,1.0
101.5,118.0,61.453125000000014,142.08984375,1.0,1.0
102.5,118.0,60.953125000000014,142.08984375,1.0,1.0
103.5,118.40064314655433,60.791015625,142.08984375,1.0,1.0
104.5,119.74287828230241,60.453125000000014,142.08984375,1.0,1.0
105.5,120.84223513574807,60.453125000000014,142.08984375,1.0,1.0
106.5,121.46215747629734,60.453125000000014,136.751953125,1.0,1.0
107.5,122.44519596343999,60.291015625,129.2724609375,1.0,1.0
108.5,124.48695385016705,59.791015625,128.90625,1.0,1.0
109.5,126.53828022323421,59.791015625,128.90625,1.0,1.0
110.5,127.76323589874657,59.791015625,128.5400390625,1.0,1.0
111.5,128.72887103853677,59.326171875,128.5400390625,1.0,1.0
112.5,129.22538390983505,57.4951171875,128.90625,1.0,1.0
113.5,129.94365885682282,54.931640625,128.90625,1.0,1.0
114.5,131.09817616746275,54.931640625,129.2724609375,1.0,1.0
115.5,131.87990122047498,54.931640625,129.638671875,1.0,1.0
116.5,132.4206265405005,54.931640625,131.103515625,1.0,1.0
117.5,132.47921941571522,54.931640625,131.103515625,1.0,1.0
118.5,132.05859287521469,54.931640625,131.103515625,1.0,1.0
119.5,131.51638480335941,54.931640625,131.103515625,1.0,1.0
120.5,131.01638480335941,55.2978515625,131.103515625,1.0,1.0
121.5,131.0,55.431640625,131.103515625,1.0,1.0
122.5,131.0,56.396484375,130.0048828125,1.0,1.0
123.5,130.6833202604044,59.326171875,130.0048828125,1.0,1.0
124.5,130.52133474022193,59.826171875,129.2724609375,1.0,1.0
125.5,130.8380144798175,60.05859375,129.2724609375,1.0,1.0
126.5,131.0,60.326171875,129.2724609375,1.0,1.0
127.5,131.0,60.791015625,129.2724609375,1.0,1.0
128.5,131.42179227131228,60.82617187499999,130.0048828125,1.0,1.0
129.5,131.47992815528588,60.8896484375,130.0048828125,1.0,1.0
130.5,131.0581358839736,60.8896484375,133.30078125,1.0,1.0
131.5,131.0,60.8896484375,133.30078125,1.0,1.0
132.5,130.9947305081804,60.791015625,133.30078125,1.0,1.0
133.5,130.47807037980726,60.38964843750001,133.30078125,1.0,1.0
134.5,129.61889817233828,60.38964843750001,133.30078125,1.0,1.0
135.5,128.50163265104203,59.9599609375,131.4697265625,1.0,1.0
136.5,126.68961159617987,59.9599609375,129.638671875,1.0,1.0
137.5,124.60470585453884,59.4599609375,127.0751953125,1.0,1.0
138.5,122.14075600199172,59.4599609375,123.4130859375,1.0,1.0
139.5,119.95866505511492,58.9599609375,120.849609375,1.0,1.0
140.5,117.83364468200324,58.9599609375,118.65234375,0.0,1.0
141.5,115.57067263724815,58.9599609375,116.0888671875,0.0,1.0
142.5,113.89106620047932,58.9599609375,113.1591796875,0.0,1.0
143.5,111.58651656929342,58.9599609375,111.328125,0.0,1.0
144.5,109.52651469110111,58.9599609375,109.4970703125,0.0,1.0
145.5,108.46057188738683,58.4599609375,108.0322265625,0.0,1.0
146.5,107.23669751532304,58.4599609375,107.2998046875,0.0,1.0
147.5,105.95354714916051,58.4599609375,106.201171875,0.0,1.0
148.5,104.84404555505458,58.4599609375,104.3701171875,0.0,1.0
149.5,103.44311356684142,58.4599609375,102.9052734375,0.0,1.0
150.5,101.90147003472202,58.4599609375,102.1728515625,0.0,1.0
151.5,101.11993920694016,58.4599609375,100.341796875,0.0,1.0
152.5,100.57829133694294,58.4599609375,98.5107421875,0.0,1.0
153.5,100.07829133694294,58.4599609375,97.412109375,0.0,1.0
154.5,99.07350120504034,58.4599609375,88.412109375,0.0,1.0
155.5,97.10733053557405,58.9599609375,80.62207031249999,0.0,1.0
156.5,95.5364193167538,59.4599609375,80.62207031249999,0.0,1.0
157.5,95.35245621541128,59.4599609375,80.62207031249999,0.0,1.0
158.5,95.25724185450962,59.4599609375,80.62207031249999,0.0,1.0
159.5,93.77364028987321,59.4599609375,80.62207031249999,0.0,1.0
160.5,92.0286285853056,59.4599609375,84.9609375,0.0,1.0
161.5,90.0854341869181,59.4599609375,85.3271484375,0.0,1.0
162.5,88.42307026616731,59.4599609375,86.0595703125,0.0,1.0
163.5,88.39982306248737,59.4599609375,88.2568359375,0.0,1.0
164.5,88.4786488656552,59.4599609375,89.7216796875,0.0,1.0
165.5,88.52075834466429,59.4599609375,89.7216796875,0.0,1.0
166.5,89.4051809626896,59.4599609375,88.623046875,0.0,1.0
167.5,89.96324842119314,59.4599609375,88.623046875,0.0,1.0
168.5,89.5,59.4599609375,88.623046875,0.0,1.0
169.5,88.96669656826954,59.4599609375,88.623046875,0.0,1.0
170.5,88.23800702339976,59.4599609375,88.623046875,0.0,1.0
171.5,86.95441920504967,59.4599609375,85.3271484375,0.0,1.0
172.5,85.84550913025701,59.4599609375,81.6650390625,0.0,1.0
173.5,84.44431120171956,59.9599609375,81.298828125,0.0,1.0
174.5,83.28191082138201,60.45996093749999,81.298828125,0.0,1.0
175.5,83.0,60.95996093749999,81.298828125,0.0,1.0
176.5,83.0,61.45996093749999,79.833984375,0.0,1.0
177.5,83.0,61.45996093749999,79.1015625,0.0,1.0
178.5,82.5366225155907,61.45996093749999,78.7353515625,0.0,1.0
179.5,81.07022653555748,61.959960937499986,78.7353515625,0.0,1.0
180.5,79.52573962704328,62.459960937499986,77.42578125,0.0,1.0
181.5,77.99213560707649,62.959960937499986,73.2421875,0.0,1.0
182.5,77.0,63.459960937499986,73.2421875,0.0,1.0
183.5,77.31683722025961,63.959960937499986,73.2421875,0.0,1.0
184.5,77.81683722025961,64.45996093749999,73.2421875,0.0,1.0
185.5,79.07447499041459,64.45996093749999,69.9462890625,0.0,1.0
186.5,80.57447499041459,64.45996093749999,69.9462890625,0.0,1.0
187.5,80.1984386693931,64.45996093749999,69.9462890625,0.0,1.0
188.5,77.93308374120785,64.45996093749999,69.9462890625,0.0,1.0
189.5,74.90691139073064,63.3544921875,69.89062500000001,0.0,1.0
190.5,72.20994789715749,63.3544921875,64.0869140625,0.0,1.0
191.5,70.55454169144454,63.3544921875,64.0869140625,0.0,1.0
192.5,70.01275566048415,63.3544921875,64.0869140625,0.0,1.0
193.5,69.49589554728121,63.3544921875,64.0869140625,0.0,1.0
194.5,69.0,64.8193359375,64.0869140625,0.0,1.0
195.5,69.0,65.5517578125,65.5517578125,0.0,0.0
196.5,68.66186907694234,65.5517578125,65.5517578125,0.0,0.0
197.5,68.16186907694234,65.5517578125,65.5517578125,0.0,0.0
198.5,68.0,65.5517578125,65.5517578125,0.0,0.0
199.5,68.0,65.5517578125,65.5517578125,0.0,0.0
200.5,67.57933180676045,65.5517578125,65.5517578125,0.0,0.0
201.5,67.07933180676045,64.8193359375,64.8193359375,0.0,0.0
202.5,66.53714405756438,62.98828125,62.98828125,0.0,0.0
203.5,66.03714405756438,62.98828125,62.98828125,0.0,0.0
204.5,65.5,62.98828125,62.98828125,0.0,0.0
205.5,65.0,62.98828125,62.98828125,0.0,0.0
206.5,65.0,62.98828125,62.98828125,0.0,0.0
207.5,65.0,64.0869140625,64.0869140625,0.0,0.0
208.5,65.0,64.453125,64.453125,0.0,0.0
209.5,65.0,64.453125,64.453125,0.0,0.0
210.5,65.0,64.453125,64.453125,0.0,0.0
211.5,65.0,64.63623046875,64.63623046875,0.0,0.0
212.5,65.0,64.8193359375,64.8193359375,0.0,0.0
213.5,65.0,64.63623046875,64.63623046875,0.0,0.0
214.5,65.0,64.453125,64.453125,0.0,0.0
